TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,63.0,43.0,48,30.32,10.0,NNE,15.0,-,N/A,,Mostly Cloudy,20,2015-01-30 06:53:00
1:53 AM,61.0,42.1,50,30.34,10.0,North,18.4,-,N/A,,Scattered Clouds,10,2015-01-30 07:53:00
2:53 AM,59.0,42.1,53,30.35,10.0,NNE,15.0,-,N/A,,Scattered Clouds,20,2015-01-30 08:53:00
3:53 AM,57.0,42.1,57,30.34,10.0,NE,17.3,23.0,N/A,,Scattered Clouds,40,2015-01-30 09:53:00
4:53 AM,54.0,42.1,64,30.35,10.0,NNE,8.1,-,N/A,,Scattered Clouds,30,2015-01-30 10:53:00
5:53 AM,54.0,39.9,59,30.36,10.0,NE,16.1,-,N/A,,Scattered Clouds,40,2015-01-30 11:53:00
6:53 AM,52.0,39.9,63,30.38,10.0,NE,15.0,-,N/A,,Mostly Cloudy,40,2015-01-30 12:53:00
7:53 AM,51.1,41.0,68,30.41,10.0,NE,11.5,-,N/A,,Mostly Cloudy,40,2015-01-30 13:53:00
8:53 AM,52.0,39.9,63,30.42,10.0,NNE,17.3,-,N/A,,Overcast,30,2015-01-30 14:53:00
9:53 AM,53.1,41.0,64,30.43,10.0,NE,15.0,-,N/A,,Overcast,40,2015-01-30 15:53:00
10:53 AM,55.9,41.0,57,30.43,10.0,NE,13.8,19.6,N/A,,Mostly Cloudy,40,2015-01-30 16:53:00
11:53 AM,57.9,41.0,53,30.41,10.0,NNE,11.5,18.4,N/A,,Scattered Clouds,30,2015-01-30 17:53:00
12:53 PM,59.0,39.9,49,30.39,10.0,NE,6.9,-,N/A,,Scattered Clouds,40,2015-01-30 18:53:00
1:53 PM,60.1,39.9,47,30.35,10.0,ENE,4.6,-,N/A,,Mostly Cloudy,70,2015-01-30 19:53:00
2:53 PM,63.0,39.9,43,30.33,10.0,NE,9.2,-,N/A,,Mostly Cloudy,40,2015-01-30 20:53:00
3:53 PM,62.1,37.0,39,30.32,10.0,East,6.9,-,N/A,,Mostly Cloudy,100,2015-01-30 21:53:00
4:53 PM,60.8,37.4,42,30.30,10.0,East,6.9,-,N/A,,Mostly Cloudy,100,2015-01-30 22:53:00
5:53 PM,59.0,37.9,46,30.31,10.0,East,9.2,-,N/A,,Mostly Cloudy,90,2015-01-30 23:53:00
6:53 PM,57.0,42.1,57,30.32,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,120,2015-01-31 00:53:00
7:53 PM,54.0,44.1,69,30.33,10.0,ESE,3.5,-,N/A,,Scattered Clouds,120,2015-01-31 01:53:00
8:53 PM,53.1,44.1,71,30.33,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-31 02:53:00
9:53 PM,52.0,39.0,61,30.33,10.0,East,5.8,-,N/A,,Partly Cloudy,90,2015-01-31 03:53:00
10:53 PM,52.0,39.9,63,30.32,10.0,East,3.5,-,N/A,,Mostly Cloudy,90,2015-01-31 04:53:00
11:53 PM,50.0,42.1,74,30.30,10.0,East,3.5,-,N/A,,Mostly Cloudy,100,2015-01-31 05:53:00
