TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,77.0,70.0,79,29.98,10.0,SE,9.2,-,N/A,,Mostly Cloudy,140,2014-06-20 05:51:00
1:51 AM,77.0,70.0,79,29.99,10.0,SSE,15.0,-,N/A,,Mostly Cloudy,150,2014-06-20 06:51:00
2:40 AM,77.0,71.1,82,30.05,10.0,SE,8.1,-,N/A,,Mostly Cloudy,140,2014-06-20 07:40:00
2:51 AM,77.0,71.1,82,30.00,10.0,SE,5.8,-,N/A,,Mostly Cloudy,140,2014-06-20 07:51:00
3:24 AM,77.0,71.1,82,30.04,10.0,SE,8.1,-,N/A,,Mostly Cloudy,130,2014-06-20 08:24:00
3:51 AM,75.9,71.1,85,29.99,10.0,ESE,6.9,-,N/A,,Mostly Cloudy,110,2014-06-20 08:51:00
4:51 AM,75.9,72.0,87,30.00,10.0,ESE,5.8,-,N/A,,Mostly Cloudy,120,2014-06-20 09:51:00
5:21 AM,75.2,71.6,89,30.04,10.0,SE,6.9,-,N/A,,Mostly Cloudy,130,2014-06-20 10:21:00
5:51 AM,75.9,72.0,87,29.99,10.0,SE,6.9,-,N/A,,Mostly Cloudy,130,2014-06-20 10:51:00
6:40 AM,75.0,72.0,90,30.06,10.0,SE,8.1,-,N/A,,Mostly Cloudy,130,2014-06-20 11:40:00
6:51 AM,75.9,72.0,87,30.01,10.0,SE,6.9,-,N/A,,Mostly Cloudy,130,2014-06-20 11:51:00
7:51 AM,77.0,73.0,88,30.02,10.0,ESE,6.9,-,N/A,,Overcast,120,2014-06-20 12:51:00
8:49 AM,78.8,73.4,83,30.09,10.0,SE,11.5,-,N/A,,Overcast,140,2014-06-20 13:49:00
8:51 AM,78.8,73.4,83,30.09,10.0,SE,11.5,-,N/A,,Overcast,130,2014-06-20 13:51:00
