TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,75.0,66.9,76,29.54,10.0,SE,19.6,-,N/A,,Overcast,140,2015-12-27 06:51:00
1:51 AM,75.0,66.9,76,29.53,10.0,SE,18.4,28.8,N/A,,Overcast,140,2015-12-27 07:51:00
2:51 AM,75.0,66.9,76,29.50,10.0,SE,20.7,-,N/A,,Overcast,130,2015-12-27 08:51:00
3:51 AM,75.0,66.9,76,29.50,10.0,SE,15.0,24.2,N/A,,Overcast,140,2015-12-27 09:51:00
4:51 AM,73.9,68.0,82,29.51,9.0,South,10.4,-,0.00,Rain,Light Rain,170,2015-12-27 10:51:00
5:29 AM,61.0,55.9,83,29.57,10.0,NNW,17.3,-,0.00,,Mostly Cloudy,330,2015-12-27 11:29:00
5:42 AM,55.9,51.1,84,29.57,10.0,NW,18.4,-,0.00,,Overcast,320,2015-12-27 11:42:00
5:51 AM,54.0,48.9,83,29.53,10.0,North,12.7,20.7,0.00,,Overcast,350,2015-12-27 11:51:00
6:51 AM,52.0,46.9,83,29.56,10.0,NNW,15.0,-,0.00,Rain,Rain,340,2015-12-27 12:51:00
6:59 AM,51.1,46.9,86,29.59,1.8,NNW,18.4,23.0,0.07,Rain,Heavy Rain,340,2015-12-27 12:59:00
7:12 AM,50.0,46.9,89,29.60,3.0,NNW,17.3,-,0.44,Rain,Rain,340,2015-12-27 13:12:00
7:25 AM,50.0,46.9,89,29.60,9.0,North,17.3,27.6,0.44,Rain,Light Rain,350,2015-12-27 13:25:00
7:51 AM,50.0,46.0,86,29.56,10.0,NNW,19.6,26.5,0.44,,Overcast,340,2015-12-27 13:51:00
8:51 AM,48.9,45.0,86,29.60,10.0,NNW,18.4,25.3,N/A,,Overcast,340,2015-12-27 14:51:00
9:51 AM,48.9,44.1,83,29.65,10.0,NNW,17.3,27.6,0.00,,Overcast,330,2015-12-27 15:51:00
10:51 AM,48.0,42.1,80,29.64,10.0,North,18.4,26.5,0.00,,Overcast,350,2015-12-27 16:51:00
11:51 AM,46.9,42.1,83,29.64,10.0,NNW,21.9,28.8,0.00,Rain,Light Rain,340,2015-12-27 17:51:00
12:09 PM,48.0,41.0,77,29.66,10.0,NNW,15.0,24.2,0.00,,Overcast,340,2015-12-27 18:09:00
12:51 PM,46.9,39.9,77,29.65,10.0,NW,13.8,24.2,0.00,,Overcast,320,2015-12-27 18:51:00
1:24 PM,46.0,41.0,83,29.68,4.0,NW,18.4,21.9,0.00,Rain,Light Rain,320,2015-12-27 19:24:00
1:51 PM,45.0,41.0,86,29.66,3.0,NW,15.0,-,0.00,Rain,Light Rain,320,2015-12-27 19:51:00
1:57 PM,45.0,41.0,86,29.70,2.0,NW,15.0,24.2,0.00,Rain,Light Rain,320,2015-12-27 19:57:00
2:19 PM,44.1,39.9,85,29.70,2.5,NNW,13.8,25.3,0.00,Rain,Light Rain,330,2015-12-27 20:19:00
2:39 PM,44.1,39.0,82,29.71,6.0,NW,17.3,25.3,0.00,,Haze,320,2015-12-27 20:39:00
2:51 PM,44.1,39.9,85,29.66,7.0,NW,15.0,-,0.00,Rain,Light Rain,320,2015-12-27 20:51:00
3:51 PM,44.1,37.9,79,29.66,10.0,NW,13.8,-,0.00,,Overcast,320,2015-12-27 21:51:00
4:51 PM,43.0,37.9,82,29.71,5.0,WSW,6.9,24.2,0.06,Rain-Thunderstorm,Light Thunderstorms and Rain,240,2015-12-27 22:51:00
4:59 PM,43.0,37.9,82,29.76,2.5,WNW,10.4,-,0.02,Rain-Thunderstorm,Thunderstorms and Rain,290,2015-12-27 22:59:00
5:24 PM,42.1,39.0,89,29.76,4.0,WNW,12.7,-,0.10,Rain-Thunderstorm,Light Thunderstorms and Rain,300,2015-12-27 23:24:00
5:40 PM,42.1,37.9,85,29.80,10.0,West,11.5,-,0.10,Rain,Light Rain,280,2015-12-27 23:40:00
5:51 PM,42.1,37.9,85,29.74,6.0,NW,13.8,19.6,0.11,Rain,Rain,310,2015-12-27 23:51:00
6:28 PM,41.0,37.0,86,29.79,4.0,West,12.7,-,0.06,Rain,Heavy Rain,280,2015-12-28 00:28:00
6:33 PM,41.0,37.0,86,29.80,4.0,WNW,13.8,-,0.08,Rain,Rain,290,2015-12-28 00:33:00
6:51 PM,41.0,36.0,82,29.75,10.0,WNW,16.1,25.3,0.08,Rain,Light Rain,300,2015-12-28 00:51:00
7:51 PM,41.0,35.1,79,29.79,10.0,West,16.1,21.9,0.00,,Overcast,280,2015-12-28 01:51:00
8:40 PM,39.0,33.1,79,29.83,10.0,West,19.6,27.6,N/A,,Overcast,270,2015-12-28 02:40:00
8:51 PM,37.9,33.1,83,29.82,10.0,West,18.4,26.5,N/A,,Overcast,280,2015-12-28 02:51:00
9:51 PM,37.9,32.0,79,29.84,10.0,West,19.6,28.8,N/A,,Mostly Cloudy,270,2015-12-28 03:51:00
10:51 PM,37.9,32.0,79,29.83,10.0,West,12.7,-,N/A,,Mostly Cloudy,280,2015-12-28 04:51:00
11:51 PM,37.9,30.9,76,29.82,10.0,West,9.2,-,N/A,,Scattered Clouds,260,2015-12-28 05:51:00
