TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,54.0,32.0,43,30.16,10.0,North,8.1,-,N/A,,Scattered Clouds,10,2014-01-17 06:51:00
1:51 AM,51.1,30.9,46,30.18,10.0,North,4.6,-,N/A,,Partly Cloudy,10,2014-01-17 07:51:00
2:51 AM,46.0,30.9,56,30.19,10.0,NNW,4.6,-,N/A,,Partly Cloudy,330,2014-01-17 08:51:00
3:51 AM,43.0,32.0,65,30.20,10.0,NW,4.6,-,N/A,,Partly Cloudy,320,2014-01-17 09:51:00
4:51 AM,50.0,30.0,46,30.21,10.0,North,9.2,-,N/A,,Partly Cloudy,10,2014-01-17 10:51:00
5:51 AM,48.9,27.0,43,30.23,10.0,NNE,8.1,-,N/A,,Partly Cloudy,20,2014-01-17 11:51:00
6:51 AM,50.0,23.0,35,30.25,10.0,NNE,8.1,-,N/A,,Partly Cloudy,20,2014-01-17 12:51:00
7:51 AM,50.0,21.0,32,30.27,10.0,North,5.8,-,N/A,,Clear,360,2014-01-17 13:51:00
8:51 AM,54.0,21.0,28,30.30,10.0,North,9.2,-,N/A,,Clear,360,2014-01-17 14:51:00
9:51 AM,57.9,18.0,21,30.32,10.0,NNE,13.8,20.7,N/A,,Clear,20,2014-01-17 15:51:00
10:51 AM,62.1,17.1,18,30.32,10.0,NNE,9.2,-,N/A,,Clear,30,2014-01-17 16:51:00
11:51 AM,64.9,17.1,16,30.30,10.0,NE,12.7,-,N/A,,Clear,40,2014-01-17 17:51:00
12:51 PM,66.9,18.0,15,30.27,10.0,NE,9.2,-,N/A,,Clear,40,2014-01-17 18:51:00
1:51 PM,66.9,17.1,15,30.24,10.0,North,6.9,-,N/A,,Clear,10,2014-01-17 19:51:00
2:51 PM,68.0,16.0,14,30.23,10.0,NNE,6.9,-,N/A,,Clear,20,2014-01-17 20:51:00
3:51 PM,66.0,16.0,15,30.23,10.0,Variable,4.6,-,N/A,,Clear,0,2014-01-17 21:51:00
4:51 PM,64.9,17.1,16,30.23,10.0,East,8.1,-,N/A,,Clear,100,2014-01-17 22:51:00
5:51 PM,59.0,18.0,20,30.24,10.0,East,11.5,-,N/A,,Clear,100,2014-01-17 23:51:00
6:51 PM,54.0,18.0,24,30.25,10.0,East,4.6,-,N/A,,Clear,90,2014-01-18 00:51:00
7:51 PM,51.1,19.9,29,30.25,10.0,East,3.5,-,N/A,,Clear,90,2014-01-18 01:51:00
8:51 PM,52.0,19.9,28,30.27,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-18 02:51:00
9:51 PM,50.0,21.0,32,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-18 03:51:00
10:51 PM,48.9,23.0,36,30.25,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-18 04:51:00
11:51 PM,44.1,25.0,47,30.24,10.0,WNW,3.5,-,N/A,,Clear,300,2014-01-18 05:51:00
