TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:11 AM,71.1,64.9,81,30.04,10.0,SSE,17.3,-,N/A,,Mostly Cloudy,160,2014-05-20 05:11:00
12:51 AM,71.1,64.9,81,29.99,10.0,SSE,16.1,23.0,N/A,,Overcast,160,2014-05-20 05:51:00
1:51 AM,71.1,64.9,81,29.98,10.0,SSE,12.7,-,N/A,,Overcast,160,2014-05-20 06:51:00
2:47 AM,71.6,66.2,83,30.02,10.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,2014-05-20 07:47:00
2:51 AM,71.1,66.0,84,29.97,10.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,2014-05-20 07:51:00
3:42 AM,70.0,66.0,87,30.02,10.0,SSE,13.8,-,N/A,,Mostly Cloudy,160,2014-05-20 08:42:00
3:51 AM,71.1,64.9,81,29.97,10.0,South,16.1,-,N/A,,Mostly Cloudy,170,2014-05-20 08:51:00
4:51 AM,70.0,63.0,78,29.97,10.0,South,10.4,-,N/A,,Mostly Cloudy,170,2014-05-20 09:51:00
5:51 AM,68.0,62.1,81,29.97,10.0,South,16.1,21.9,N/A,,Mostly Cloudy,170,2014-05-20 10:51:00
6:51 AM,68.0,62.1,81,29.99,10.0,South,10.4,-,N/A,,Mostly Cloudy,190,2014-05-20 11:51:00
7:03 AM,66.9,62.1,84,30.04,10.0,South,8.1,-,N/A,,Mostly Cloudy,170,2014-05-20 12:03:00
7:51 AM,69.1,63.0,81,30.01,10.0,South,11.5,-,N/A,,Mostly Cloudy,170,2014-05-20 12:51:00
8:30 AM,70.0,64.0,81,30.06,10.0,SSE,16.1,-,N/A,,Mostly Cloudy,160,2014-05-20 13:30:00
8:51 AM,70.0,63.0,78,30.02,10.0,South,11.5,-,N/A,,Mostly Cloudy,190,2014-05-20 13:51:00
9:36 AM,72.0,64.0,76,30.07,10.0,South,12.7,-,N/A,,Mostly Cloudy,180,2014-05-20 14:36:00
9:51 AM,72.0,64.0,76,30.03,10.0,South,11.5,-,N/A,,Mostly Cloudy,190,2014-05-20 14:51:00
10:51 AM,75.9,64.0,67,30.04,10.0,South,11.5,21.9,N/A,,Overcast,180,2014-05-20 15:51:00
11:19 AM,77.0,63.0,62,30.08,10.0,South,10.4,-,N/A,,Mostly Cloudy,180,2014-05-20 16:19:00
11:51 AM,79.0,63.0,58,30.03,10.0,South,12.7,-,N/A,,Mostly Cloudy,180,2014-05-20 16:51:00
12:51 PM,82.9,63.0,51,30.01,10.0,SSE,16.1,-,N/A,,Mostly Cloudy,160,2014-05-20 17:51:00
1:51 PM,84.0,62.1,47,30.00,10.0,South,12.7,-,N/A,,Mostly Cloudy,180,2014-05-20 18:51:00
2:51 PM,86.0,61.0,43,29.98,10.0,SSE,16.1,24.2,N/A,,Scattered Clouds,150,2014-05-20 19:51:00
3:51 PM,87.8,60.8,40,30.01,10.0,SSE,16.1,-,N/A,,Partly Cloudy,160,2014-05-20 20:51:00
4:51 PM,88.0,61.0,40,29.94,10.0,SE,18.4,26.5,N/A,,Partly Cloudy,140,2014-05-20 21:51:00
5:51 PM,88.0,61.0,40,29.94,10.0,SE,12.7,-,N/A,,Partly Cloudy,140,2014-05-20 22:51:00
6:51 PM,86.0,61.0,43,29.93,10.0,SE,20.7,-,N/A,,Partly Cloudy,140,2014-05-20 23:51:00
7:51 PM,84.0,61.0,46,29.93,10.0,SE,17.3,-,N/A,,Partly Cloudy,130,2014-05-21 00:51:00
8:51 PM,80.1,63.0,56,29.95,10.0,ESE,16.1,-,N/A,,Partly Cloudy,120,2014-05-21 01:51:00
9:51 PM,77.0,66.0,69,29.98,10.0,SE,15.0,26.5,N/A,,Partly Cloudy,140,2014-05-21 02:51:00
10:51 PM,75.0,66.0,73,29.99,10.0,SE,17.3,-,N/A,,Partly Cloudy,130,2014-05-21 03:51:00
11:51 PM,73.0,66.9,81,30.00,10.0,SE,15.0,-,N/A,,Scattered Clouds,140,2014-05-21 04:51:00
