TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:41 AM,68.0,66.0,93,29.90,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-05-16 05:41:00
12:51 AM,69.1,66.0,90,29.86,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-05-16 05:51:00
1:13 AM,70.0,66.0,87,29.90,10.0,East,3.5,-,N/A,,Overcast,100,2015-05-16 06:13:00
1:51 AM,70.0,66.9,90,29.85,10.0,SE,5.8,-,N/A,,Overcast,130,2015-05-16 06:51:00
2:51 AM,71.1,66.9,87,29.85,10.0,SE,6.9,-,N/A,,Overcast,140,2015-05-16 07:51:00
3:51 AM,70.0,66.9,90,29.84,6.0,ESE,5.8,-,0.00,Rain,Light Rain,120,2015-05-16 08:51:00
4:51 AM,71.1,68.0,90,29.84,8.0,SE,9.2,-,0.00,,Overcast,130,2015-05-16 09:51:00
5:51 AM,71.1,68.0,90,29.83,6.0,SE,6.9,-,N/A,,Overcast,130,2015-05-16 10:51:00
6:39 AM,71.1,68.0,90,29.88,2.0,SE,9.2,-,N/A,,Overcast,130,2015-05-16 11:39:00
6:51 AM,71.1,68.0,90,29.83,2.5,SE,6.9,-,N/A,,Overcast,130,2015-05-16 11:51:00
7:11 AM,71.1,68.0,90,29.89,2.5,ESE,9.2,-,N/A,,Overcast,120,2015-05-16 12:11:00
7:41 AM,71.1,69.1,93,29.88,2.0,ESE,9.2,-,N/A,,Overcast,120,2015-05-16 12:41:00
7:51 AM,72.0,69.1,91,29.84,1.5,ESE,10.4,-,N/A,,Overcast,120,2015-05-16 12:51:00
8:14 AM,72.0,69.1,91,29.88,1.2,ESE,10.4,-,N/A,,Overcast,120,2015-05-16 13:14:00
8:32 AM,72.0,70.0,93,29.89,2.0,SE,11.5,-,N/A,,Overcast,130,2015-05-16 13:32:00
8:51 AM,73.9,70.0,87,29.85,4.0,SSE,12.7,-,N/A,,Overcast,150,2015-05-16 13:51:00
9:11 AM,73.9,70.0,87,29.89,5.0,SSE,15.0,-,N/A,,Overcast,150,2015-05-16 14:11:00
9:22 AM,75.0,70.0,84,29.89,6.0,SSE,10.4,-,N/A,,Haze,160,2015-05-16 14:22:00
9:51 AM,75.0,70.0,84,29.85,8.0,SSE,11.5,-,N/A,,Overcast,150,2015-05-16 14:51:00
10:51 AM,77.0,70.0,79,29.85,10.0,SSE,12.7,-,N/A,,Overcast,160,2015-05-16 15:51:00
11:51 AM,80.1,71.1,74,29.84,10.0,SSE,16.1,-,N/A,,Overcast,150,2015-05-16 16:51:00
12:06 PM,80.6,71.6,74,29.88,10.0,SSE,15.0,-,N/A,,Mostly Cloudy,150,2015-05-16 17:06:00
12:51 PM,82.9,72.0,69,29.81,9.0,SSE,15.0,25.3,N/A,,Mostly Cloudy,160,2015-05-16 17:51:00
1:51 PM,82.9,72.0,69,29.79,10.0,SSE,16.1,25.3,N/A,,Mostly Cloudy,150,2015-05-16 18:51:00
2:19 PM,84.9,72.0,65,29.84,10.0,SSE,16.1,26.5,N/A,,Mostly Cloudy,160,2015-05-16 19:19:00
2:51 PM,84.9,73.0,67,29.78,10.0,SSE,20.7,29.9,N/A,,Mostly Cloudy,150,2015-05-16 19:51:00
3:51 PM,84.9,73.0,67,29.77,10.0,SSE,20.7,26.5,N/A,,Mostly Cloudy,150,2015-05-16 20:51:00
4:51 PM,82.9,72.0,69,29.76,9.0,SSE,23.0,27.6,0.00,Rain,Light Rain,160,2015-05-16 21:51:00
5:51 PM,82.9,73.0,72,29.74,9.0,SSE,17.3,-,0.00,,Mostly Cloudy,150,2015-05-16 22:51:00
6:20 PM,82.9,73.0,72,29.79,9.0,SE,19.6,26.5,N/A,,Mostly Cloudy,140,2015-05-16 23:20:00
6:51 PM,82.9,73.0,72,29.74,9.0,SSE,18.4,26.5,N/A,,Overcast,150,2015-05-16 23:51:00
7:51 PM,82.0,73.0,74,29.75,9.0,SSE,17.3,-,N/A,,Overcast,150,2015-05-17 00:51:00
8:51 PM,80.1,73.0,79,29.76,9.0,SE,17.3,-,N/A,,Overcast,140,2015-05-17 01:51:00
9:51 PM,79.0,73.0,82,29.77,9.0,SE,18.4,25.3,N/A,,Overcast,140,2015-05-17 02:51:00
10:51 PM,79.0,73.0,82,29.79,8.0,SSE,16.1,-,N/A,,Overcast,150,2015-05-17 03:51:00
11:51 PM,78.1,73.0,84,29.80,8.0,SSE,16.1,-,N/A,,Overcast,160,2015-05-17 04:51:00
