TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,64.0,60.1,87,29.85,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-13 06:51:00
12:58 AM,62.6,59.0,88,29.88,10.0,SE,4.6,-,N/A,,Overcast,140,2014-01-13 06:58:00
1:38 AM,62.6,59.0,88,29.89,8.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-13 07:38:00
1:51 AM,63.0,59.0,87,29.85,10.0,Calm,Calm,-,N/A,,Overcast,0,2014-01-13 07:51:00
2:51 AM,61.0,57.9,90,29.85,8.0,WNW,3.5,-,N/A,,Mostly Cloudy,290,2014-01-13 08:51:00
3:51 AM,59.0,57.0,93,29.85,8.0,WSW,4.6,-,N/A,,Overcast,240,2014-01-13 09:51:00
4:37 AM,59.0,57.2,94,29.90,8.0,NW,6.9,-,N/A,,Mostly Cloudy,320,2014-01-13 10:37:00
4:51 AM,59.0,57.0,93,29.86,8.0,WNW,5.8,-,N/A,,Mostly Cloudy,290,2014-01-13 10:51:00
5:51 AM,57.9,55.9,93,29.88,10.0,NW,5.8,-,N/A,,Mostly Cloudy,310,2014-01-13 11:51:00
5:58 AM,57.2,55.4,94,29.92,3.0,WNW,4.6,-,N/A,,Clear,300,2014-01-13 11:58:00
6:11 AM,57.2,55.4,94,29.93,5.0,WNW,5.8,-,N/A,,Partly Cloudy,300,2014-01-13 12:11:00
6:51 AM,54.0,51.1,90,29.91,8.0,NW,9.2,-,N/A,,Partly Cloudy,320,2014-01-13 12:51:00
7:51 AM,57.0,39.9,53,29.96,10.0,NNW,12.7,-,N/A,,Clear,340,2014-01-13 13:51:00
8:51 AM,59.0,36.0,42,30.02,10.0,NNW,10.4,-,N/A,,Clear,340,2014-01-13 14:51:00
9:51 AM,63.0,34.0,34,30.07,10.0,North,12.7,21.9,N/A,,Clear,350,2014-01-13 15:51:00
10:51 AM,66.0,30.0,26,30.08,10.0,North,18.4,-,N/A,,Clear,350,2014-01-13 16:51:00
11:51 AM,68.0,26.1,21,30.08,10.0,North,16.1,28.8,N/A,,Clear,350,2014-01-13 17:51:00
12:51 PM,69.1,25.0,19,30.06,10.0,North,12.7,23.0,N/A,,Clear,350,2014-01-13 18:51:00
1:51 PM,70.0,23.0,17,30.05,10.0,NW,15.0,-,N/A,,Clear,320,2014-01-13 19:51:00
2:51 PM,70.0,21.0,16,30.05,10.0,NW,12.7,21.9,N/A,,Clear,310,2014-01-13 20:51:00
3:51 PM,71.1,19.0,14,30.05,10.0,WNW,16.1,21.9,N/A,,Clear,300,2014-01-13 21:51:00
4:51 PM,69.1,19.0,15,30.07,10.0,WNW,12.7,-,N/A,,Clear,300,2014-01-13 22:51:00
5:51 PM,64.0,21.9,20,30.07,10.0,NNW,8.1,-,N/A,,Clear,330,2014-01-13 23:51:00
6:51 PM,59.0,24.1,26,30.10,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-14 00:51:00
7:51 PM,55.0,27.0,34,30.11,10.0,WNW,3.5,-,N/A,,Clear,290,2014-01-14 01:51:00
8:51 PM,50.0,28.9,44,30.13,10.0,Calm,Calm,-,N/A,,Clear,0,2014-01-14 02:51:00
9:51 PM,48.0,28.9,48,30.14,10.0,WNW,4.6,-,N/A,,Clear,300,2014-01-14 03:51:00
10:51 PM,45.0,28.9,53,30.14,10.0,NW,5.8,-,N/A,,Clear,310,2014-01-14 04:51:00
11:51 PM,44.1,28.9,55,30.11,10.0,NW,3.5,-,N/A,,Clear,310,2014-01-14 05:51:00
