TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,64.0,60.1,87,30.01,10.0,SSE,8.1,-,N/A,,Overcast,150,2015-11-25 06:51:00
1:45 AM,64.4,60.8,88,30.05,10.0,South,10.4,-,N/A,,Overcast,170,2015-11-25 07:45:00
1:51 AM,64.0,61.0,90,30.01,10.0,South,8.1,-,N/A,,Overcast,170,2015-11-25 07:51:00
2:51 AM,64.0,61.0,90,30.00,10.0,SSE,6.9,-,N/A,,Overcast,160,2015-11-25 08:51:00
3:11 AM,64.0,61.0,90,30.04,10.0,SSE,6.9,-,N/A,,Mostly Cloudy,160,2015-11-25 09:11:00
3:43 AM,64.0,61.0,90,30.04,10.0,SSE,5.8,-,N/A,,Mostly Cloudy,150,2015-11-25 09:43:00
3:51 AM,64.0,61.0,90,30.00,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,150,2015-11-25 09:51:00
4:51 AM,64.0,61.0,90,30.00,10.0,SSE,4.6,-,N/A,,Mostly Cloudy,160,2015-11-25 10:51:00
5:03 AM,64.0,61.0,90,30.04,10.0,South,3.5,-,N/A,,Overcast,170,2015-11-25 11:03:00
5:51 AM,64.0,62.1,93,30.00,10.0,SSE,3.5,-,N/A,,Overcast,150,2015-11-25 11:51:00
6:51 AM,64.9,62.1,90,30.01,10.0,SSE,3.5,-,N/A,,Overcast,160,2015-11-25 12:51:00
7:25 AM,64.9,62.1,90,30.06,10.0,East,4.6,-,N/A,,Overcast,100,2015-11-25 13:25:00
7:51 AM,64.9,63.0,93,30.03,10.0,ESE,3.5,-,N/A,,Overcast,120,2015-11-25 13:51:00
8:51 AM,68.0,64.0,87,30.05,10.0,SSE,6.9,-,N/A,,Overcast,150,2015-11-25 14:51:00
9:51 AM,70.0,64.9,84,30.06,10.0,South,10.4,-,N/A,,Overcast,170,2015-11-25 15:51:00
10:07 AM,70.0,64.9,84,30.10,10.0,SSE,10.4,-,N/A,,Overcast,160,2015-11-25 16:07:00
10:51 AM,69.1,66.0,90,30.06,10.0,SSE,11.5,-,0.01,Rain,Light Rain,160,2015-11-25 16:51:00
11:04 AM,69.1,66.0,90,30.10,7.0,SSE,12.7,-,0.00,Rain,Light Rain,160,2015-11-25 17:04:00
11:51 AM,69.1,66.0,90,30.05,7.0,SSE,12.7,-,0.00,Rain,Light Rain,150,2015-11-25 17:51:00
12:51 PM,71.1,66.9,87,30.01,10.0,SSE,11.5,-,0.00,,Overcast,160,2015-11-25 18:51:00
1:09 PM,71.1,66.9,87,30.05,10.0,SSE,11.5,-,N/A,,Overcast,150,2015-11-25 19:09:00
1:51 PM,73.9,66.0,76,29.99,10.0,SE,15.0,-,N/A,,Overcast,140,2015-11-25 19:51:00
2:51 PM,73.0,66.0,79,29.99,10.0,SSE,17.3,-,0.00,,Overcast,150,2015-11-25 20:51:00
3:21 PM,72.0,68.0,87,30.04,8.0,SE,16.1,-,0.00,,Light Drizzle,140,2015-11-25 21:21:00
3:51 PM,70.0,69.1,97,30.00,7.0,SE,17.3,-,0.00,Rain,Light Rain,140,2015-11-25 21:51:00
4:51 PM,70.0,68.0,93,30.01,4.0,SE,15.0,-,0.00,Rain,Light Rain,130,2015-11-25 22:51:00
5:22 PM,69.1,66.9,93,30.06,2.0,SE,12.7,-,0.00,Rain,Light Rain,140,2015-11-25 23:22:00
5:43 PM,69.1,66.9,93,30.06,1.5,SE,12.7,-,0.01,Rain,Light Rain,140,2015-11-25 23:43:00
5:51 PM,69.1,66.9,93,30.02,2.0,SSE,11.5,-,0.02,Rain,Light Rain,150,2015-11-25 23:51:00
6:09 PM,69.1,66.9,93,30.07,5.0,SE,12.7,24.2,0.00,Rain,Light Rain,130,2015-11-26 00:09:00
6:49 PM,68.0,66.2,94,30.08,7.0,SE,9.2,-,0.01,Rain,Light Rain,130,2015-11-26 00:49:00
6:51 PM,68.0,66.0,93,30.04,7.0,SE,9.2,-,0.01,Rain,Light Rain,130,2015-11-26 00:51:00
7:51 PM,68.0,64.0,87,30.05,8.0,SE,10.4,-,0.00,,Overcast,130,2015-11-26 01:51:00
8:51 PM,68.0,64.0,87,30.06,10.0,SSE,8.1,-,0.00,,Overcast,150,2015-11-26 02:51:00
9:51 PM,66.9,64.0,90,30.06,10.0,ESE,5.8,-,N/A,,Overcast,120,2015-11-26 03:51:00
10:46 PM,68.0,64.4,88,30.11,10.0,SE,8.1,-,N/A,,Overcast,130,2015-11-26 04:46:00
10:51 PM,68.0,64.0,87,30.06,10.0,ESE,9.2,-,N/A,,Overcast,120,2015-11-26 04:51:00
11:51 PM,68.0,64.0,87,30.06,10.0,ESE,8.1,-,N/A,,Overcast,120,2015-11-26 05:51:00
