TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,52.0,44.1,74,30.16,10.0,SW,4.6,-,N/A,,Mostly Cloudy,230,2015-01-27 06:53:00
1:53 AM,51.1,44.1,77,30.15,10.0,SW,5.8,-,N/A,,Scattered Clouds,230,2015-01-27 07:53:00
2:53 AM,51.1,44.1,77,30.14,10.0,WSW,5.8,-,N/A,,Scattered Clouds,240,2015-01-27 08:53:00
3:53 AM,50.0,43.0,77,30.13,10.0,WSW,6.9,-,N/A,,Scattered Clouds,240,2015-01-27 09:53:00
4:53 AM,50.0,43.0,77,30.13,10.0,West,5.8,-,N/A,,Partly Cloudy,260,2015-01-27 10:53:00
5:53 AM,48.9,42.1,77,30.14,10.0,WSW,5.8,-,N/A,,Partly Cloudy,250,2015-01-27 11:53:00
6:53 AM,48.9,41.0,74,30.15,10.0,WSW,5.8,-,N/A,,Partly Cloudy,250,2015-01-27 12:53:00
7:53 AM,50.0,41.0,71,30.17,10.0,WSW,5.8,-,N/A,,Partly Cloudy,250,2015-01-27 13:53:00
8:53 AM,55.0,42.1,62,30.17,10.0,West,8.1,-,N/A,,Partly Cloudy,260,2015-01-27 14:53:00
9:53 AM,63.0,41.0,45,30.19,10.0,WNW,8.1,-,N/A,,Clear,290,2015-01-27 15:53:00
10:53 AM,68.0,39.9,36,30.19,10.0,West,6.9,-,N/A,,Clear,270,2015-01-27 16:53:00
11:53 AM,70.0,41.0,35,30.17,10.0,West,8.1,-,N/A,,Clear,260,2015-01-27 17:53:00
12:53 PM,73.0,39.9,30,30.14,10.0,Variable,4.6,-,N/A,,Clear,0,2015-01-27 18:53:00
1:53 PM,75.9,41.0,29,30.12,10.0,WNW,6.9,-,N/A,,Clear,300,2015-01-27 19:53:00
2:53 PM,77.0,41.0,28,30.12,10.0,WNW,5.8,-,N/A,,Clear,300,2015-01-27 20:53:00
3:53 PM,78.1,42.1,28,30.11,10.0,Calm,Calm,-,N/A,,Clear,0,2015-01-27 21:53:00
4:53 PM,78.1,42.1,28,30.11,10.0,North,3.5,-,N/A,,Clear,350,2015-01-27 22:53:00
5:53 PM,73.0,43.0,34,30.12,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-27 23:53:00
6:53 PM,66.9,45.0,45,30.13,10.0,East,5.8,-,N/A,,Partly Cloudy,90,2015-01-28 00:53:00
7:53 PM,64.9,46.0,50,30.14,10.0,SE,4.6,-,N/A,,Partly Cloudy,140,2015-01-28 01:53:00
8:53 PM,60.1,46.9,62,30.15,10.0,SSE,4.6,-,N/A,,Partly Cloudy,160,2015-01-28 02:53:00
9:53 PM,57.9,46.9,67,30.16,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-28 03:53:00
10:53 PM,57.0,48.0,72,30.16,10.0,South,4.6,-,N/A,,Scattered Clouds,170,2015-01-28 04:53:00
11:53 PM,55.9,48.9,77,30.16,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-01-28 05:53:00
