TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,42.1,34.0,73,30.46,10.0,ESE,8.1,-,N/A,,Clear,120,2015-12-05 06:53:00
1:53 AM,43.0,34.0,71,30.45,10.0,ESE,9.2,-,N/A,,Clear,120,2015-12-05 07:53:00
2:53 AM,41.0,34.0,76,30.46,10.0,ESE,6.9,-,N/A,,Clear,120,2015-12-05 08:53:00
3:53 AM,39.9,34.0,79,30.45,10.0,ESE,6.9,-,N/A,,Clear,120,2015-12-05 09:53:00
4:53 AM,39.9,34.0,79,30.45,10.0,ESE,8.1,-,N/A,,Partly Cloudy,120,2015-12-05 10:53:00
5:53 AM,39.9,34.0,79,30.45,10.0,SE,9.2,-,N/A,,Partly Cloudy,130,2015-12-05 11:53:00
6:53 AM,37.9,33.1,83,30.47,10.0,SE,8.1,-,N/A,,Partly Cloudy,130,2015-12-05 12:53:00
7:53 AM,39.9,34.0,79,30.48,10.0,ESE,6.9,-,N/A,,Partly Cloudy,120,2015-12-05 13:53:00
8:53 AM,44.1,35.1,71,30.48,10.0,SE,9.2,-,N/A,,Scattered Clouds,130,2015-12-05 14:53:00
9:53 AM,48.0,36.0,63,30.49,10.0,SSE,8.1,-,N/A,,Scattered Clouds,160,2015-12-05 15:53:00
10:53 AM,52.0,36.0,54,30.48,10.0,SE,10.4,-,N/A,,Mostly Cloudy,140,2015-12-05 16:53:00
11:53 AM,54.0,36.0,51,30.45,10.0,SSE,9.2,-,N/A,,Mostly Cloudy,160,2015-12-05 17:53:00
12:53 PM,55.9,37.0,49,30.42,10.0,South,9.2,-,N/A,,Mostly Cloudy,170,2015-12-05 18:53:00
1:53 PM,57.9,35.1,42,30.39,10.0,SSE,9.2,-,N/A,,Scattered Clouds,160,2015-12-05 19:53:00
2:53 PM,59.0,36.0,42,30.37,10.0,SSE,8.1,-,N/A,,Mostly Cloudy,150,2015-12-05 20:53:00
3:53 PM,59.0,36.0,42,30.33,10.0,SSE,16.1,-,N/A,,Mostly Cloudy,160,2015-12-05 21:53:00
4:53 PM,55.9,37.9,51,30.33,10.0,SE,10.4,-,N/A,,Mostly Cloudy,130,2015-12-05 22:53:00
5:53 PM,53.1,37.9,57,30.33,10.0,SE,12.7,-,N/A,,Mostly Cloudy,140,2015-12-05 23:53:00
6:53 PM,50.0,37.0,61,30.35,10.0,SSE,6.9,-,N/A,,Mostly Cloudy,150,2015-12-06 00:53:00
7:53 PM,52.0,37.9,59,30.36,10.0,SSE,9.2,-,N/A,,Mostly Cloudy,150,2015-12-06 01:53:00
8:53 PM,54.0,37.0,53,30.37,10.0,South,10.4,-,N/A,,Mostly Cloudy,170,2015-12-06 02:53:00
9:53 PM,48.9,37.9,66,30.39,10.0,SSE,6.9,-,N/A,,Mostly Cloudy,160,2015-12-06 03:53:00
10:53 PM,48.0,37.9,68,30.38,10.0,SE,6.9,-,N/A,,Mostly Cloudy,130,2015-12-06 04:53:00
11:53 PM,52.0,37.9,59,30.38,10.0,SSE,9.2,-,N/A,,Mostly Cloudy,160,2015-12-06 05:53:00
