TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,69.1,57.0,65,29.96,10.0,SE,8.1,-,N/A,,Overcast,130,2015-04-12 05:53:00
1:53 AM,69.1,59.0,70,29.96,10.0,SE,11.5,-,N/A,,Overcast,140,2015-04-12 06:53:00
2:53 AM,69.1,60.1,73,29.95,10.0,SSE,8.1,-,N/A,,Overcast,150,2015-04-12 07:53:00
3:15 AM,69.1,61.0,75,29.97,10.0,SSE,9.2,-,N/A,,Overcast,150,2015-04-12 08:15:00
3:53 AM,68.0,60.8,78,29.97,10.0,SE,5.8,-,N/A,,Overcast,130,2015-04-12 08:53:00
4:08 AM,68.0,62.1,81,29.96,10.0,SSE,4.6,-,N/A,,Overcast,150,2015-04-12 09:08:00
4:53 AM,66.9,62.1,84,29.93,10.0,South,4.6,-,N/A,,Overcast,170,2015-04-12 09:53:00
5:47 AM,66.2,62.6,88,29.94,9.0,SE,6.9,-,N/A,,Mostly Cloudy,140,2015-04-12 10:47:00
5:53 AM,66.9,62.1,84,29.92,9.0,SSE,5.8,-,N/A,,Overcast,160,2015-04-12 10:53:00
6:53 AM,66.9,62.1,84,29.92,8.0,South,9.2,-,N/A,,Overcast,180,2015-04-12 11:53:00
7:53 AM,66.9,63.0,87,29.93,5.0,South,8.1,-,N/A,,Overcast,170,2015-04-12 12:53:00
8:53 AM,69.1,64.0,84,29.93,6.0,SSE,10.4,-,N/A,,Haze,160,2015-04-12 13:53:00
9:08 AM,69.1,64.0,84,29.95,5.0,SSE,10.4,-,N/A,,Haze,160,2015-04-12 14:08:00
9:44 AM,70.0,64.0,81,29.94,6.0,SSE,12.7,-,N/A,,Haze,150,2015-04-12 14:44:00
9:53 AM,70.0,64.0,81,29.93,6.0,SE,12.7,-,N/A,,Haze,140,2015-04-12 14:53:00
10:53 AM,70.0,64.9,84,29.93,6.0,SSE,8.1,-,N/A,,Haze,150,2015-04-12 15:53:00
11:53 AM,71.1,64.9,81,29.93,5.0,SE,9.2,-,N/A,,Haze,140,2015-04-12 16:53:00
12:42 PM,73.0,64.9,76,29.93,7.0,SSE,10.4,-,N/A,,Overcast,150,2015-04-12 17:42:00
12:53 PM,73.9,64.9,73,29.91,9.0,South,10.4,-,N/A,,Overcast,190,2015-04-12 17:53:00
1:02 PM,73.9,64.0,71,29.92,10.0,South,11.5,-,N/A,,Overcast,180,2015-04-12 18:02:00
1:23 PM,73.9,64.0,71,29.91,10.0,South,9.2,-,N/A,,Overcast,190,2015-04-12 18:23:00
1:34 PM,75.0,64.0,69,29.91,10.0,South,8.1,-,N/A,,Overcast,170,2015-04-12 18:34:00
1:49 PM,73.4,64.4,73,29.91,10.0,South,6.9,-,N/A,,Overcast,190,2015-04-12 18:49:00
1:53 PM,73.9,64.0,71,29.89,10.0,South,9.2,-,N/A,,Overcast,170,2015-04-12 18:53:00
2:18 PM,75.9,64.0,67,29.89,10.0,SSE,10.4,-,N/A,,Overcast,160,2015-04-12 19:18:00
2:53 PM,77.0,64.0,64,29.87,10.0,South,10.4,-,N/A,,Mostly Cloudy,190,2015-04-12 19:53:00
3:53 PM,78.8,64.4,61,29.85,10.0,SE,8.1,-,N/A,,Mostly Cloudy,140,2015-04-12 20:53:00
4:53 PM,78.1,64.9,64,29.82,10.0,SE,9.2,-,N/A,,Mostly Cloudy,140,2015-04-12 21:53:00
5:53 PM,78.1,64.9,64,29.80,10.0,ESE,13.8,-,N/A,,Mostly Cloudy,120,2015-04-12 22:53:00
6:53 PM,79.0,66.0,64,29.79,10.0,ESE,15.0,-,N/A,,Scattered Clouds,120,2015-04-12 23:53:00
7:53 PM,75.9,66.0,71,29.81,10.0,SE,12.7,-,N/A,,Scattered Clouds,140,2015-04-13 00:53:00
8:53 PM,75.0,66.9,76,29.82,10.0,SE,15.0,-,N/A,,Mostly Cloudy,130,2015-04-13 01:53:00
9:53 PM,73.9,66.9,79,29.83,10.0,SE,15.0,-,N/A,,Mostly Cloudy,130,2015-04-13 02:53:00
10:53 PM,73.0,66.9,81,29.85,10.0,SE,18.4,23.0,N/A,,Overcast,130,2015-04-13 03:53:00
11:00 PM,73.0,66.9,81,29.86,10.0,SE,18.4,-,N/A,,Overcast,130,2015-04-13 04:00:00
11:14 PM,73.4,66.2,78,29.87,10.0,SE,18.4,-,N/A,,Overcast,140,2015-04-13 04:14:00
11:41 PM,71.6,66.2,83,29.87,10.0,SE,17.3,25.3,N/A,,Overcast,140,2015-04-13 04:41:00
11:53 PM,72.0,66.9,84,29.86,9.0,SE,15.0,-,N/A,,Overcast,140,2015-04-13 04:53:00
