TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,80.1,73.9,81,29.96,10.0,SSE,10.4,-,N/A,,Clear,150,2015-06-27 05:51:00
1:51 AM,79.0,73.9,84,29.95,10.0,SSE,9.2,-,N/A,,Partly Cloudy,160,2015-06-27 06:51:00
2:51 AM,79.0,73.9,84,29.95,10.0,South,9.2,-,N/A,,Partly Cloudy,180,2015-06-27 07:51:00
3:51 AM,78.1,73.0,84,29.96,10.0,South,10.4,-,N/A,,Partly Cloudy,190,2015-06-27 08:51:00
4:51 AM,78.1,72.0,81,29.96,10.0,South,5.8,-,N/A,,Scattered Clouds,190,2015-06-27 09:51:00
5:30 AM,77.0,72.0,84,30.02,10.0,South,5.8,-,N/A,,Mostly Cloudy,170,2015-06-27 10:30:00
5:51 AM,78.1,72.0,81,29.96,10.0,South,6.9,-,N/A,,Overcast,180,2015-06-27 10:51:00
6:51 AM,78.1,72.0,81,29.97,10.0,SSW,10.4,-,N/A,,Overcast,200,2015-06-27 11:51:00
7:51 AM,78.1,72.0,81,30.00,10.0,SSW,6.9,-,N/A,,Overcast,210,2015-06-27 12:51:00
8:51 AM,79.0,72.0,79,30.02,10.0,SSW,3.5,-,N/A,,Overcast,200,2015-06-27 13:51:00
9:51 AM,79.0,72.0,79,30.02,10.0,Variable,5.8,-,N/A,,Overcast,0,2015-06-27 14:51:00
10:51 AM,80.1,72.0,76,30.01,10.0,SE,3.5,-,N/A,,Overcast,130,2015-06-27 15:51:00
11:47 AM,82.4,73.4,74,30.07,10.0,Variable,3.5,-,N/A,,Overcast,0,2015-06-27 16:47:00
11:51 AM,82.9,73.9,74,30.01,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-06-27 16:51:00
12:51 PM,84.0,72.0,67,30.01,10.0,SE,5.8,-,N/A,,Mostly Cloudy,130,2015-06-27 17:51:00
1:51 PM,84.9,72.0,65,29.99,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2015-06-27 18:51:00
2:51 PM,87.1,72.0,61,29.96,10.0,SE,9.2,-,N/A,,Mostly Cloudy,140,2015-06-27 19:51:00
3:51 PM,89.1,71.1,55,29.95,10.0,SSE,5.8,-,N/A,,Mostly Cloudy,160,2015-06-27 20:51:00
4:51 PM,89.1,71.1,55,29.94,10.0,SSE,8.1,-,N/A,,Mostly Cloudy,160,2015-06-27 21:51:00
5:51 PM,89.1,70.0,53,29.93,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-06-27 22:51:00
6:51 PM,88.0,69.1,53,29.92,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-06-27 23:51:00
7:51 PM,84.0,70.0,63,29.94,10.0,NNW,6.9,-,N/A,,Mostly Cloudy,340,2015-06-28 00:51:00
8:51 PM,80.1,70.0,71,29.95,10.0,NW,5.8,-,N/A,,Mostly Cloudy,320,2015-06-28 01:51:00
9:51 PM,79.0,70.0,74,29.98,10.0,South,6.9,-,N/A,,Scattered Clouds,170,2015-06-28 02:51:00
10:51 PM,80.1,71.1,74,29.98,10.0,East,4.6,-,N/A,,Scattered Clouds,90,2015-06-28 03:51:00
11:51 PM,78.1,69.1,74,29.99,10.0,SE,5.8,-,N/A,,Partly Cloudy,130,2015-06-28 04:51:00
