TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,43.0,21.9,43,30.22,10.0,East,8.1,-,N/A,,Overcast,90,2014-11-15 06:51:00
1:51 AM,43.0,24.1,47,30.20,10.0,East,4.6,-,N/A,,Overcast,100,2014-11-15 07:51:00
2:51 AM,43.0,25.0,49,30.18,10.0,ESE,6.9,-,N/A,,Overcast,110,2014-11-15 08:51:00
3:41 AM,43.0,26.1,51,30.19,10.0,ESE,9.2,-,N/A,,Overcast,120,2014-11-15 09:41:00
3:51 AM,43.0,27.0,53,30.17,10.0,ESE,8.1,-,N/A,,Overcast,110,2014-11-15 09:51:00
4:51 AM,43.0,28.0,56,30.17,10.0,ESE,8.1,-,N/A,,Overcast,110,2014-11-15 10:51:00
5:51 AM,43.0,30.9,62,30.17,10.0,East,8.1,-,N/A,,Overcast,80,2014-11-15 11:51:00
6:51 AM,41.0,35.1,79,30.19,7.0,East,5.8,-,0.00,Rain,Light Rain,100,2014-11-15 12:51:00
7:14 AM,41.0,35.1,79,30.21,4.0,East,5.8,-,0.00,Rain,Light Rain,80,2014-11-15 13:14:00
7:24 AM,39.9,37.0,89,30.22,3.0,ENE,6.9,-,0.00,,Light Drizzle,70,2014-11-15 13:24:00
7:51 AM,39.9,37.0,89,30.20,2.5,East,6.9,-,0.00,,Light Drizzle,100,2014-11-15 13:51:00
8:10 AM,39.9,37.9,93,30.22,1.5,East,6.9,-,0.00,,Light Drizzle,80,2014-11-15 14:10:00
8:51 AM,39.9,37.9,93,30.19,1.5,East,6.9,-,0.01,,Light Drizzle,90,2014-11-15 14:51:00
9:51 AM,41.0,39.0,93,30.20,1.5,NNE,5.8,-,0.00,,Light Drizzle,30,2014-11-15 15:51:00
10:51 AM,43.0,41.0,93,30.17,1.5,NNE,5.8,-,0.00,,Light Drizzle,30,2014-11-15 16:51:00
11:51 AM,44.1,42.1,93,30.14,1.5,NNW,6.9,-,0.00,,Light Drizzle,340,2014-11-15 17:51:00
12:51 PM,46.0,44.1,93,30.10,1.5,Calm,Calm,-,0.01,,Light Drizzle,0,2014-11-15 18:51:00
1:32 PM,46.9,45.0,93,30.08,1.5,East,4.6,-,0.01,,Light Drizzle,90,2014-11-15 19:32:00
1:51 PM,46.9,45.0,93,30.05,2.5,East,4.6,-,0.01,,Light Drizzle,80,2014-11-15 19:51:00
2:43 PM,48.0,46.0,93,30.07,1.5,NE,4.6,-,0.00,,Light Drizzle,40,2014-11-15 20:43:00
2:51 PM,48.0,46.0,93,30.04,1.5,NE,4.6,-,0.00,,Light Drizzle,50,2014-11-15 20:51:00
3:51 PM,48.0,46.0,93,30.04,1.5,NE,5.8,-,0.01,,Light Drizzle,50,2014-11-15 21:51:00
4:51 PM,48.0,46.9,96,30.02,1.5,East,4.6,-,0.00,,Light Drizzle,80,2014-11-15 22:51:00
4:57 PM,48.0,46.9,96,30.05,1.5,NE,5.8,-,0.00,,Light Drizzle,40,2014-11-15 22:57:00
5:51 PM,48.0,46.0,93,30.03,1.5,East,3.5,-,0.00,,Light Drizzle,80,2014-11-15 23:51:00
6:51 PM,48.0,46.0,93,30.03,1.5,ENE,4.6,-,0.00,,Light Drizzle,60,2014-11-16 00:51:00
7:51 PM,48.0,46.0,93,30.03,1.5,ENE,4.6,-,0.00,,Light Drizzle,70,2014-11-16 01:51:00
8:51 PM,48.0,46.9,96,30.02,1.5,ESE,3.5,-,0.00,,Light Drizzle,110,2014-11-16 02:51:00
9:45 PM,48.2,46.4,93,30.04,2.0,Calm,Calm,-,0.00,,Light Drizzle,0,2014-11-16 03:45:00
9:51 PM,48.0,46.9,96,30.02,3.0,Calm,Calm,-,0.00,,Overcast,0,2014-11-16 03:51:00
10:48 PM,48.2,46.4,93,30.03,1.2,Calm,Calm,-,0.00,,Light Drizzle,0,2014-11-16 04:48:00
10:51 PM,48.9,46.9,93,30.01,1.2,SSW,3.5,-,0.00,,Light Drizzle,200,2014-11-16 04:51:00
11:28 PM,48.9,46.9,93,30.02,0.8,SSW,3.5,-,0.00,,Light Drizzle,200,2014-11-16 05:28:00
11:51 PM,48.9,48.0,97,29.99,0.5,WSW,4.6,-,0.00,Fog,Light Drizzle,240,2014-11-16 05:51:00
