TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,50.0,35.1,57,30.32,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2015-02-13 06:51:00
1:51 AM,50.0,35.1,57,30.32,10.0,NNE,4.6,-,N/A,,Overcast,20,2015-02-13 07:51:00
2:51 AM,50.0,34.0,54,30.32,10.0,NNE,3.5,-,N/A,,Overcast,30,2015-02-13 08:51:00
3:51 AM,50.0,34.0,54,30.31,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-02-13 09:51:00
4:51 AM,50.0,33.1,52,30.30,10.0,North,4.6,-,N/A,,Overcast,360,2015-02-13 10:51:00
5:51 AM,50.0,32.0,50,30.30,10.0,NE,3.5,-,N/A,,Overcast,50,2015-02-13 11:51:00
6:51 AM,48.0,32.0,54,30.32,10.0,North,4.6,-,N/A,,Overcast,10,2015-02-13 12:51:00
7:51 AM,48.9,35.1,59,30.32,10.0,North,3.5,-,N/A,,Scattered Clouds,350,2015-02-13 13:51:00
8:51 AM,51.1,34.0,52,30.34,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-02-13 14:51:00
9:51 AM,54.0,34.0,47,30.34,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-02-13 15:51:00
10:51 AM,59.0,34.0,39,30.33,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-02-13 16:51:00
11:51 AM,61.0,37.0,41,30.31,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2015-02-13 17:51:00
12:51 PM,64.0,39.0,40,30.28,10.0,Variable,3.5,-,N/A,,Partly Cloudy,0,2015-02-13 18:51:00
1:51 PM,66.9,41.0,39,30.24,10.0,Variable,4.6,-,N/A,,Partly Cloudy,0,2015-02-13 19:51:00
2:51 PM,68.0,41.0,37,30.21,10.0,ESE,4.6,-,N/A,,Partly Cloudy,120,2015-02-13 20:51:00
3:51 PM,68.0,42.1,39,30.20,10.0,WSW,5.8,-,N/A,,Partly Cloudy,250,2015-02-13 21:51:00
4:51 PM,68.0,43.0,40,30.20,10.0,SSW,5.8,-,N/A,,Partly Cloudy,210,2015-02-13 22:51:00
5:51 PM,66.0,43.0,43,30.20,10.0,SSW,11.5,-,N/A,,Scattered Clouds,210,2015-02-13 23:51:00
6:51 PM,64.9,43.0,45,30.21,10.0,SSW,6.9,-,N/A,,Mostly Cloudy,200,2015-02-14 00:51:00
7:51 PM,63.0,43.0,48,30.24,10.0,SSW,6.9,-,N/A,,Scattered Clouds,200,2015-02-14 01:51:00
8:51 PM,61.0,43.0,52,30.25,10.0,SSW,6.9,-,N/A,,Partly Cloudy,200,2015-02-14 02:51:00
9:51 PM,61.0,43.0,52,30.25,10.0,South,3.5,-,N/A,,Partly Cloudy,190,2015-02-14 03:51:00
10:51 PM,60.1,44.1,55,30.24,10.0,SSW,8.1,-,N/A,,Partly Cloudy,210,2015-02-14 04:51:00
11:51 PM,59.0,46.0,62,30.25,10.0,SSW,6.9,-,N/A,,Clear,200,2015-02-14 05:51:00
