TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,36.0,24.1,62,30.61,10.0,NNE,9.2,-,N/A,,Mostly Cloudy,20,2015-01-05 06:51:00
1:51 AM,35.1,23.0,61,30.61,10.0,North,9.2,-,N/A,,Mostly Cloudy,10,2015-01-05 07:51:00
2:51 AM,33.1,23.0,66,30.63,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,2015-01-05 08:51:00
3:51 AM,32.0,21.9,66,30.62,10.0,North,4.6,-,N/A,,Mostly Cloudy,10,2015-01-05 09:51:00
4:51 AM,30.9,21.0,67,30.62,10.0,NNE,4.6,-,N/A,,Mostly Cloudy,20,2015-01-05 10:51:00
5:51 AM,30.9,21.0,67,30.61,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2015-01-05 11:51:00
6:51 AM,30.9,21.0,67,30.62,10.0,North,6.9,-,N/A,,Mostly Cloudy,10,2015-01-05 12:51:00
7:51 AM,30.9,21.0,67,30.64,10.0,North,5.8,-,N/A,,Mostly Cloudy,10,2015-01-05 13:51:00
8:51 AM,33.1,21.9,64,30.65,10.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,2015-01-05 14:51:00
9:51 AM,37.0,21.0,52,30.66,10.0,ENE,8.1,-,N/A,,Mostly Cloudy,60,2015-01-05 15:51:00
10:51 AM,41.0,21.0,45,30.64,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2015-01-05 16:51:00
11:51 AM,44.1,21.0,40,30.60,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-01-05 17:51:00
12:51 PM,46.0,23.0,40,30.55,10.0,SE,3.5,-,N/A,,Mostly Cloudy,130,2015-01-05 18:51:00
1:51 PM,48.0,21.0,34,30.51,10.0,Variable,3.5,-,N/A,,Mostly Cloudy,0,2015-01-05 19:51:00
2:51 PM,52.0,21.9,31,30.48,10.0,South,3.5,-,N/A,,Mostly Cloudy,180,2015-01-05 20:51:00
3:51 PM,53.1,23.0,31,30.47,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2015-01-05 21:51:00
4:51 PM,52.0,23.0,32,30.45,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2015-01-05 22:51:00
5:51 PM,48.9,25.0,39,30.44,10.0,South,6.9,-,N/A,,Mostly Cloudy,180,2015-01-05 23:51:00
6:51 PM,48.0,26.1,42,30.44,10.0,South,4.6,-,N/A,,Mostly Cloudy,190,2015-01-06 00:51:00
7:51 PM,46.9,25.0,42,30.45,10.0,South,3.5,-,N/A,,Mostly Cloudy,180,2015-01-06 01:51:00
8:51 PM,45.0,27.0,49,30.45,10.0,SSW,4.6,-,N/A,,Partly Cloudy,200,2015-01-06 02:51:00
9:51 PM,43.0,28.0,56,30.43,10.0,South,6.9,-,N/A,,Partly Cloudy,190,2015-01-06 03:51:00
10:51 PM,44.1,27.0,51,30.43,10.0,South,4.6,-,N/A,,Partly Cloudy,190,2015-01-06 04:51:00
11:51 PM,39.0,30.0,70,30.43,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-06 05:51:00
