TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,62.1,33.1,34,29.76,10.0,NNW,15.0,27.6,N/A,,Mostly Cloudy,340,2015-12-16 06:51:00
1:51 AM,63.0,30.0,29,29.76,10.0,North,15.0,25.3,N/A,,Mostly Cloudy,350,2015-12-16 07:51:00
2:51 AM,62.1,28.9,29,29.77,10.0,NNW,18.4,25.3,N/A,,Mostly Cloudy,340,2015-12-16 08:51:00
3:51 AM,61.0,28.0,29,29.77,10.0,NNW,17.3,25.3,N/A,,Overcast,340,2015-12-16 09:51:00
4:51 AM,60.1,24.1,25,29.79,10.0,North,17.3,24.2,N/A,,Mostly Cloudy,350,2015-12-16 10:51:00
5:51 AM,60.1,21.9,23,29.82,10.0,North,15.0,20.7,N/A,,Overcast,350,2015-12-16 11:51:00
6:51 AM,59.0,21.9,24,29.84,10.0,NNW,12.7,-,N/A,,Overcast,340,2015-12-16 12:51:00
7:51 AM,57.9,21.9,25,29.88,10.0,North,11.5,21.9,N/A,,Overcast,360,2015-12-16 13:51:00
8:51 AM,60.1,23.0,24,29.89,10.0,North,11.5,20.7,N/A,,Mostly Cloudy,360,2015-12-16 14:51:00
9:51 AM,59.0,23.0,25,29.91,10.0,North,13.8,23.0,N/A,,Mostly Cloudy,10,2015-12-16 15:51:00
10:51 AM,61.0,25.0,25,29.92,10.0,North,13.8,20.7,N/A,,Mostly Cloudy,10,2015-12-16 16:51:00
11:51 AM,60.1,25.0,26,29.92,10.0,North,13.8,-,N/A,,Mostly Cloudy,350,2015-12-16 17:51:00
12:51 PM,64.0,26.1,24,29.89,10.0,North,12.7,-,N/A,,Scattered Clouds,10,2015-12-16 18:51:00
1:51 PM,64.9,25.0,22,29.86,10.0,North,13.8,-,N/A,,Partly Cloudy,10,2015-12-16 19:51:00
2:51 PM,64.9,27.0,24,29.85,10.0,NNE,10.4,-,N/A,,Mostly Cloudy,20,2015-12-16 20:51:00
3:51 PM,64.9,28.0,25,29.84,10.0,North,10.4,-,N/A,,Scattered Clouds,360,2015-12-16 21:51:00
4:51 PM,62.1,28.0,28,29.86,10.0,NNE,10.4,-,N/A,,Partly Cloudy,20,2015-12-16 22:51:00
5:51 PM,57.9,28.9,33,29.88,10.0,North,8.1,-,N/A,,Partly Cloudy,360,2015-12-16 23:51:00
6:51 PM,57.0,30.0,36,29.91,10.0,North,6.9,-,N/A,,Partly Cloudy,10,2015-12-17 00:51:00
7:51 PM,54.0,30.0,40,29.94,10.0,NNE,8.1,-,N/A,,Partly Cloudy,20,2015-12-17 01:51:00
8:51 PM,48.9,33.1,54,29.96,10.0,NNW,5.8,-,N/A,,Partly Cloudy,330,2015-12-17 02:51:00
9:51 PM,50.0,30.9,48,29.98,10.0,North,8.1,-,N/A,,Partly Cloudy,360,2015-12-17 03:51:00
10:51 PM,48.9,30.9,50,29.96,10.0,North,6.9,-,N/A,,Partly Cloudy,360,2015-12-17 04:51:00
11:51 PM,45.0,30.9,58,29.99,10.0,NNW,3.5,-,N/A,,Partly Cloudy,330,2015-12-17 05:51:00
