TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:51 AM,78.1,69.1,74,29.99,10.0,South,4.6,-,N/A,,Partly Cloudy,170,2015-06-28 05:51:00
1:51 AM,78.1,69.1,74,29.99,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-06-28 06:51:00
2:51 AM,77.0,70.0,79,29.99,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-06-28 07:51:00
3:51 AM,77.0,71.1,82,29.98,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-06-28 08:51:00
4:51 AM,75.9,71.1,85,29.98,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-06-28 09:51:00
5:51 AM,77.0,71.1,82,29.97,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-06-28 10:51:00
5:58 AM,77.0,71.1,82,30.03,10.0,Calm,Calm,-,N/A,,Overcast,0,2015-06-28 10:58:00
6:51 AM,75.0,71.1,87,29.99,10.0,NW,3.5,-,N/A,,Overcast,320,2015-06-28 11:51:00
7:51 AM,79.0,73.0,82,30.01,10.0,SSW,3.5,-,N/A,,Overcast,200,2015-06-28 12:51:00
8:51 AM,79.0,73.0,82,30.02,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2015-06-28 13:51:00
9:51 AM,81.0,73.0,77,30.03,10.0,SSW,4.6,-,N/A,,Mostly Cloudy,210,2015-06-28 14:51:00
10:25 AM,82.9,73.0,72,30.08,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2015-06-28 15:25:00
10:51 AM,84.9,73.9,69,30.02,10.0,Variable,5.8,-,N/A,,Mostly Cloudy,0,2015-06-28 15:51:00
11:51 AM,86.0,73.0,65,30.02,10.0,Variable,4.6,-,N/A,,Mostly Cloudy,0,2015-06-28 16:51:00
12:51 PM,88.0,72.0,59,30.00,10.0,SE,8.1,-,N/A,,Mostly Cloudy,140,2015-06-28 17:51:00
1:51 PM,89.1,71.1,55,29.98,10.0,SSE,10.4,-,N/A,,Mostly Cloudy,150,2015-06-28 18:51:00
2:51 PM,90.0,70.0,52,29.96,10.0,SSW,12.7,-,N/A,,Mostly Cloudy,200,2015-06-28 19:51:00
3:51 PM,89.1,71.1,55,29.94,10.0,ESE,9.2,-,N/A,,Mostly Cloudy,120,2015-06-28 20:51:00
4:51 PM,90.0,70.0,52,29.91,10.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,2015-06-28 21:51:00
5:51 PM,90.0,70.0,52,29.91,10.0,South,11.5,-,N/A,,Mostly Cloudy,180,2015-06-28 22:51:00
6:51 PM,88.0,71.1,57,29.91,10.0,SE,8.1,-,N/A,,Mostly Cloudy,140,2015-06-28 23:51:00
7:51 PM,87.1,71.1,59,29.91,10.0,SE,11.5,-,N/A,,Mostly Cloudy,140,2015-06-29 00:51:00
8:51 PM,84.9,71.1,63,29.91,10.0,SE,5.8,-,N/A,,Mostly Cloudy,130,2015-06-29 01:51:00
9:51 PM,84.9,72.0,65,29.92,10.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,2015-06-29 02:51:00
10:51 PM,82.9,72.0,69,29.94,10.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,2015-06-29 03:51:00
11:51 PM,82.0,72.0,71,29.96,10.0,SSE,10.4,-,N/A,,Mostly Cloudy,160,2015-06-29 04:51:00
