TimeCDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:53 AM,63.0,54.0,72,30.02,10.0,Calm,Calm,-,N/A,,Clear,0,2015-05-01 05:53:00
1:53 AM,62.1,54.0,75,30.01,10.0,Calm,Calm,-,N/A,,Clear,0,2015-05-01 06:53:00
2:53 AM,59.0,54.0,83,30.00,10.0,Calm,Calm,-,N/A,,Clear,0,2015-05-01 07:53:00
3:53 AM,59.0,55.0,87,30.00,10.0,Calm,Calm,-,N/A,,Clear,0,2015-05-01 08:53:00
4:53 AM,59.0,55.0,87,30.00,10.0,Calm,Calm,-,N/A,,Clear,0,2015-05-01 09:53:00
5:53 AM,57.0,55.0,93,30.02,10.0,Calm,Calm,-,N/A,,Clear,0,2015-05-01 10:53:00
6:53 AM,57.9,55.0,90,30.05,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-05-01 11:53:00
7:53 AM,63.0,57.0,81,30.07,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-05-01 12:53:00
8:53 AM,68.0,57.0,68,30.08,10.0,West,5.8,-,N/A,,Partly Cloudy,270,2015-05-01 13:53:00
9:53 AM,73.4,57.2,57,30.07,10.0,WNW,8.1,-,N/A,,Scattered Clouds,290,2015-05-01 14:53:00
10:53 AM,75.0,55.0,50,30.10,10.0,Variable,5.8,-,N/A,,Scattered Clouds,0,2015-05-01 15:53:00
11:53 AM,78.1,54.0,43,30.09,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-05-01 16:53:00
12:53 PM,79.0,50.0,36,30.08,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-05-01 17:53:00
1:53 PM,81.0,50.0,34,30.06,10.0,West,8.1,-,N/A,,Scattered Clouds,280,2015-05-01 18:53:00
2:53 PM,80.1,50.0,35,30.04,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-05-01 19:53:00
3:53 PM,80.6,51.8,37,30.01,10.0,ESE,3.5,-,N/A,,Mostly Cloudy,120,2015-05-01 20:53:00
4:53 PM,80.1,53.1,39,30.01,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-05-01 21:53:00
5:53 PM,80.1,53.1,39,30.01,10.0,Calm,Calm,-,N/A,,Unknown,0,2015-05-01 22:53:00
6:53 PM,78.1,54.0,43,30.01,10.0,SSE,6.9,-,N/A,,Mostly Cloudy,150,2015-05-01 23:53:00
7:53 PM,73.9,55.0,52,30.03,10.0,South,6.9,-,N/A,,Scattered Clouds,180,2015-05-02 00:53:00
8:53 PM,72.0,55.0,55,30.05,10.0,South,4.6,-,N/A,,Scattered Clouds,170,2015-05-02 01:53:00
9:53 PM,71.1,55.9,59,30.07,10.0,SW,5.8,-,N/A,,Partly Cloudy,220,2015-05-02 02:53:00
10:53 PM,68.0,55.9,65,30.09,10.0,SSW,3.5,-,N/A,,Partly Cloudy,210,2015-05-02 03:53:00
11:53 PM,66.9,55.9,68,30.09,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-05-02 04:53:00
