TimeCST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
12:45 AM,60.8,51.8,72,30.21,10.0,North,12.7,19.6,N/A,,Mostly Cloudy,10,2015-02-12 06:45:00
12:51 AM,60.1,50.0,69,30.17,10.0,NNE,13.8,20.7,N/A,,Mostly Cloudy,20,2015-02-12 06:51:00
1:47 AM,60.8,44.6,55,30.23,10.0,NNE,12.7,23.0,N/A,,Overcast,20,2015-02-12 07:47:00
1:51 AM,60.1,46.0,60,30.19,10.0,NNE,12.7,21.9,N/A,,Overcast,20,2015-02-12 07:51:00
2:51 AM,57.9,42.1,56,30.20,10.0,NNE,13.8,21.9,N/A,,Scattered Clouds,20,2015-02-12 08:51:00
3:51 AM,55.9,39.9,55,30.21,10.0,North,13.8,-,N/A,,Mostly Cloudy,10,2015-02-12 09:51:00
4:51 AM,54.0,39.9,59,30.23,10.0,North,10.4,-,N/A,,Mostly Cloudy,10,2015-02-12 10:51:00
5:51 AM,52.0,39.9,63,30.26,10.0,NNE,15.0,21.9,N/A,,Scattered Clouds,20,2015-02-12 11:51:00
6:51 AM,48.9,36.0,61,30.29,10.0,NNE,15.0,24.2,N/A,,Mostly Cloudy,20,2015-02-12 12:51:00
7:51 AM,48.9,36.0,61,30.31,10.0,NNE,13.8,20.7,N/A,,Scattered Clouds,30,2015-02-12 13:51:00
8:51 AM,50.0,35.1,57,30.35,10.0,NNE,17.3,-,N/A,,Scattered Clouds,20,2015-02-12 14:51:00
9:51 AM,53.1,35.1,50,30.35,10.0,North,15.0,-,N/A,,Scattered Clouds,10,2015-02-12 15:51:00
10:51 AM,57.9,36.0,44,30.34,10.0,NNE,10.4,-,N/A,,Partly Cloudy,20,2015-02-12 16:51:00
11:51 AM,60.1,36.0,41,30.34,10.0,North,11.5,-,N/A,,Scattered Clouds,10,2015-02-12 17:51:00
12:51 PM,62.1,37.0,39,30.31,10.0,NNE,15.0,23.0,N/A,,Partly Cloudy,20,2015-02-12 18:51:00
1:51 PM,64.0,37.9,38,30.28,10.0,North,5.8,-,N/A,,Scattered Clouds,10,2015-02-12 19:51:00
2:51 PM,64.0,37.0,37,30.27,10.0,North,11.5,-,N/A,,Scattered Clouds,10,2015-02-12 20:51:00
3:51 PM,62.1,37.0,39,30.26,10.0,NE,9.2,-,N/A,,Partly Cloudy,50,2015-02-12 21:51:00
4:51 PM,64.0,37.0,37,30.26,10.0,NNE,10.4,-,N/A,,Partly Cloudy,30,2015-02-12 22:51:00
5:51 PM,61.0,36.0,39,30.26,10.0,NE,8.1,-,N/A,,Partly Cloudy,40,2015-02-12 23:51:00
6:51 PM,57.0,36.0,45,30.28,10.0,NNE,5.8,-,N/A,,Partly Cloudy,20,2015-02-13 00:51:00
7:51 PM,57.0,35.1,44,30.30,10.0,NNE,4.6,-,N/A,,Scattered Clouds,30,2015-02-13 01:51:00
8:51 PM,55.0,36.0,49,30.33,10.0,NE,9.2,-,N/A,,Mostly Cloudy,50,2015-02-13 02:51:00
9:51 PM,54.0,36.0,51,30.33,10.0,ENE,5.8,-,N/A,,Overcast,60,2015-02-13 03:51:00
10:51 PM,53.1,35.1,50,30.32,10.0,ENE,6.9,-,N/A,,Mostly Cloudy,60,2015-02-13 04:51:00
11:51 PM,52.0,36.0,54,30.34,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-02-13 05:51:00
