OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/20/2015,01:00,8748.96,1025.08,1801.77,661.99,8181.60,2521.67,4712.64,924.69,28578.40,N
04/20/2015,02:00,8298.74,969.90,1765.09,654.51,7713.92,2351.54,4331.96,889.99,26975.65,N
04/20/2015,03:00,8074.73,932.67,1749.24,596.53,7376.09,2257.11,4099.87,893.31,25979.54,N
04/20/2015,04:00,7943.03,962.93,1758.19,591.14,7306.10,2204.07,3927.92,894.08,25587.45,N
04/20/2015,05:00,8012.21,1002.52,1759.28,620.88,7491.18,2216.94,3954.58,861.86,25919.45,N
04/20/2015,06:00,8488.38,1062.60,1778.40,681.72,8198.36,2310.82,4252.67,870.13,27643.09,N
04/20/2015,07:00,9235.40,1207.35,1829.49,771.14,9508.43,2626.09,4824.43,942.55,30944.89,N
04/20/2015,08:00,9368.82,1263.06,1866.12,818.03,10083.06,2735.98,4986.41,966.72,32088.21,N
04/20/2015,09:00,9447.22,1289.21,1864.71,821.27,10146.18,2732.05,4990.96,969.26,32260.86,N
04/20/2015,10:00,9670.09,1306.27,1875.65,830.73,10335.69,2748.69,5093.75,986.62,32847.48,N
04/20/2015,11:00,9886.54,1299.63,1883.98,837.29,10564.24,2778.12,5205.01,984.27,33439.07,N
04/20/2015,12:00,10037.17,1357.89,1912.61,843.27,10666.35,2816.24,5281.09,993.90,33908.51,N
04/20/2015,13:00,10122.60,1368.11,1940.25,835.45,10732.77,2810.68,5341.60,1004.03,34155.50,N
04/20/2015,14:00,10303.25,1377.36,1956.56,841.14,10817.82,2793.15,5419.73,1010.49,34519.49,N
04/20/2015,15:00,10474.82,1388.57,1966.48,834.85,10880.09,2791.78,5508.66,1024.03,34869.28,N
04/20/2015,16:00,10698.94,1392.00,1976.54,837.43,10954.50,2796.34,5597.25,1037.00,35290.01,N
04/20/2015,17:00,10831.57,1406.44,1998.16,847.05,11110.93,2830.49,5685.26,1057.30,35767.19,N
04/20/2015,18:00,10717.47,1396.92,1999.05,844.40,11211.25,2816.23,5678.93,1056.68,35720.93,N
04/20/2015,19:00,10467.58,1380.83,1987.81,840.23,11168.89,2753.91,5642.30,1067.52,35309.07,N
04/20/2015,20:00,10403.65,1375.25,1970.50,830.41,10992.75,2733.61,5676.36,1084.12,35066.66,N
04/20/2015,21:00,10742.80,1411.78,1980.53,843.18,11314.70,2885.94,5931.06,1156.99,36266.97,N
04/20/2015,22:00,10400.22,1367.71,1993.03,762.87,10946.60,2832.19,5734.61,1212.91,35250.15,N
04/20/2015,23:00,9639.56,1258.79,1928.42,691.50,9892.12,2586.79,5223.12,1191.02,32411.32,N
04/20/2015,24:00,8825.45,1132.17,1863.13,624.72,8782.36,2308.37,4635.79,1125.70,29297.69,N
