OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/29/2014,01:00,8078.57,997.76,1717.08,722.42,8324.35,2378.32,4662.58,884.03,27765.11,N
03/29/2014,02:00,7628.40,1045.90,1688.58,704.81,7839.33,2195.65,4294.25,845.79,26242.71,N
03/29/2014,03:00,7325.85,1059.05,1668.36,700.06,7673.32,2073.17,4056.24,821.92,25377.96,N
03/29/2014,04:00,7159.80,1039.68,1654.72,708.64,7640.76,1999.65,3930.26,818.90,24952.41,N
03/29/2014,05:00,7113.72,1001.07,1658.94,727.10,7729.35,1964.49,3882.25,827.15,24904.06,N
03/29/2014,06:00,7222.46,1103.14,1674.05,763.54,8076.26,2013.09,3951.24,841.66,25645.43,N
03/29/2014,07:00,7524.47,1237.35,1697.26,805.72,8753.68,2095.25,4171.09,893.27,27178.08,N
03/29/2014,08:00,7706.64,1336.84,1726.60,857.43,9371.94,2158.72,4403.72,954.87,28516.76,N
03/29/2014,09:00,8029.20,1438.58,1755.75,881.69,9809.91,2238.26,4616.47,998.20,29768.05,N
03/29/2014,10:00,8364.69,1362.40,1786.73,872.39,10153.54,2376.51,4848.17,1026.86,30791.27,N
03/29/2014,11:00,8568.89,1239.61,1803.06,843.26,10317.94,2463.70,4985.06,1021.21,31242.72,N
03/29/2014,12:00,8665.58,1198.31,1799.50,815.09,10189.17,2535.55,5009.70,999.92,31212.82,N
03/29/2014,13:00,8705.11,1185.29,1778.43,793.40,9999.31,2623.07,5064.74,977.91,31127.26,N
03/29/2014,14:00,8746.54,1169.61,1773.79,773.80,9805.58,2711.92,5087.22,979.08,31047.53,N
03/29/2014,15:00,8833.80,1171.33,1772.72,763.27,9685.92,2784.36,5196.29,978.64,31186.34,N
03/29/2014,16:00,8990.19,1181.33,1782.52,763.43,9683.09,2855.51,5300.71,980.58,31537.36,N
03/29/2014,17:00,9133.84,1195.47,1797.45,761.24,9706.97,2853.45,5401.21,1002.66,31852.29,N
03/29/2014,18:00,9142.50,1196.86,1806.15,760.50,9836.70,2783.72,5417.64,1021.65,31965.72,N
03/29/2014,19:00,8924.17,1194.11,1798.83,769.11,9776.73,2674.24,5406.50,1025.48,31569.17,N
03/29/2014,20:00,8871.46,1229.10,1788.36,775.16,9699.88,2615.21,5279.79,1004.78,31263.73,N
03/29/2014,21:00,9106.89,1208.31,1816.29,808.45,10127.91,2698.45,5484.45,1034.80,32285.56,N
03/29/2014,22:00,8834.08,1196.51,1811.59,790.18,9937.96,2631.39,5316.54,1036.96,31555.20,N
03/29/2014,23:00,8399.12,1167.59,1780.19,759.56,9394.84,2493.49,5022.64,1006.43,30023.85,N
03/29/2014,24:00,7893.63,1048.40,1744.52,724.57,8799.76,2319.17,4603.94,957.19,28091.18,N
