OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/09/2014,01:00,7333.85,1126.12,1644.84,706.79,8304.11,2174.65,4211.79,906.19,26408.34,N
04/09/2014,02:00,7096.06,1102.22,1630.05,699.04,7987.59,2038.55,3992.21,874.70,25420.41,N
04/09/2014,03:00,6977.95,1085.22,1630.27,705.19,7920.21,1975.80,3897.24,865.59,25057.47,N
04/09/2014,04:00,6977.94,1108.84,1637.63,727.04,8016.70,1939.43,3928.47,859.33,25195.39,N
04/09/2014,05:00,7176.43,1152.88,1643.01,744.33,8341.66,1955.64,4056.19,895.90,25966.03,N
04/09/2014,06:00,7784.01,1280.88,1690.07,783.82,9287.96,2094.50,4478.03,964.94,28364.22,N
04/09/2014,07:00,8770.82,1507.19,1769.44,891.91,10885.80,2422.03,5283.44,1082.38,32613.01,N
04/09/2014,08:00,8948.93,1539.44,1811.76,903.42,11464.64,2510.20,5567.55,1133.37,33879.30,N
04/09/2014,09:00,8910.95,1476.61,1778.34,874.02,11022.69,2458.73,5380.04,1104.21,33005.60,N
04/09/2014,10:00,9009.48,1421.43,1777.14,856.21,10800.18,2521.66,5295.21,1083.35,32764.66,N
04/09/2014,11:00,9175.24,1376.38,1793.09,831.93,10727.70,2605.58,5261.24,1098.20,32869.36,N
04/09/2014,12:00,9229.77,1363.60,1796.47,828.08,10675.45,2708.38,5284.63,1100.97,32987.35,N
04/09/2014,13:00,9353.73,1352.47,1811.12,840.26,10653.84,2801.08,5326.95,1095.44,33234.89,N
04/09/2014,14:00,9554.87,1377.30,1842.15,842.65,10779.74,2940.42,5444.54,1109.17,33890.85,N
04/09/2014,15:00,9750.73,1369.23,1875.22,848.73,10882.70,3079.91,5584.49,1116.72,34507.74,N
04/09/2014,16:00,9975.44,1368.59,1914.87,855.13,10975.48,3211.04,5813.04,1142.47,35256.07,N
04/09/2014,17:00,10185.61,1351.91,1961.06,880.12,11114.59,3315.09,5979.05,1202.89,35990.31,N
04/09/2014,18:00,10197.94,1373.45,1982.73,872.16,11287.64,3314.28,6119.26,1226.81,36374.27,N
04/09/2014,19:00,9949.28,1394.62,1989.02,873.13,11276.77,3204.79,6181.24,1235.91,36104.76,N
04/09/2014,20:00,9747.73,1402.31,1972.35,867.32,11108.76,3086.41,6119.88,1212.77,35517.53,N
04/09/2014,21:00,9992.28,1467.28,1956.39,890.51,11591.51,3185.55,6336.88,1252.07,36672.46,N
04/09/2014,22:00,9606.99,1399.34,1930.16,876.67,11325.94,3114.70,6145.72,1258.06,35657.57,N
04/09/2014,23:00,8878.51,1286.52,1861.09,836.23,10343.01,2860.45,5583.80,1168.68,32818.28,N
04/09/2014,24:00,8098.29,1169.21,1779.34,761.77,9220.51,2532.65,4920.71,1071.35,29553.82,N
