OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/22/2014,01:00,8281.63,1176.85,1730.18,704.98,8962.10,2363.16,4907.33,919.15,29045.39,N
04/22/2014,02:00,7942.03,1094.24,1694.34,680.24,8402.12,2212.73,4610.14,878.27,27514.12,N
04/22/2014,03:00,7679.55,1066.84,1670.56,661.03,8032.52,2147.37,4397.93,853.51,26509.32,N
04/22/2014,04:00,7589.60,1062.70,1657.48,663.39,7866.95,2085.55,4268.77,845.69,26040.12,N
04/22/2014,05:00,7732.74,1070.74,1649.37,666.18,7955.04,2090.19,4278.44,858.37,26301.07,N
04/22/2014,06:00,8275.95,1135.43,1676.90,700.69,8583.99,2200.95,4566.18,884.20,28024.30,N
04/22/2014,07:00,9092.61,1297.40,1739.84,782.43,9834.81,2527.11,5173.24,961.73,31409.17,N
04/22/2014,08:00,9234.87,1299.16,1757.95,790.93,10313.42,2616.64,5366.64,996.94,32376.55,N
04/22/2014,09:00,9382.50,1335.97,1761.39,804.09,10500.12,2642.96,5471.84,1015.35,32914.22,N
04/22/2014,10:00,9681.06,1421.23,1799.26,825.66,10946.76,2795.07,5725.03,1043.99,34238.07,N
04/22/2014,11:00,10006.02,1476.87,1833.24,848.21,11394.31,2973.13,6040.94,1063.46,35636.17,N
04/22/2014,12:00,10260.99,1527.99,1865.20,877.28,11814.41,3183.04,6345.16,1106.58,36980.64,N
04/22/2014,13:00,10483.86,1569.18,1892.49,889.99,12236.95,3407.82,6617.65,1154.17,38252.10,N
04/22/2014,14:00,10966.60,1615.80,1945.09,913.13,12710.92,3615.16,6918.01,1199.55,39884.25,N
04/22/2014,15:00,11451.81,1664.04,1989.13,938.50,13125.53,3795.19,7183.65,1248.23,41396.09,N
04/22/2014,16:00,11945.15,1692.52,2024.83,961.21,13495.79,3931.94,7459.92,1294.17,42805.54,N
04/22/2014,17:00,12334.58,1703.95,2044.21,974.09,13920.60,3998.07,7745.80,1333.05,44054.36,N
04/22/2014,18:00,12424.38,1737.27,2056.18,953.86,14123.13,3978.22,7877.41,1348.67,44499.13,N
04/22/2014,19:00,12103.04,1680.67,2035.88,980.82,13991.30,3849.88,7820.71,1337.55,43799.84,N
04/22/2014,20:00,11694.95,1639.82,2004.66,955.35,13465.05,3675.09,7539.61,1302.92,42277.45,N
04/22/2014,21:00,11765.39,1642.70,1983.09,951.75,13521.01,3697.88,7456.74,1285.81,42304.37,N
04/22/2014,22:00,11242.76,1514.98,1961.15,919.21,12852.09,3577.51,7039.63,1252.76,40360.09,N
04/22/2014,23:00,10317.65,1412.84,1881.40,838.18,11496.98,3238.50,6300.36,1160.34,36646.24,N
04/22/2014,24:00,9510.93,1305.29,1804.26,788.98,10165.37,2852.31,5562.87,1071.93,33061.94,N
