OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/20/2014,01:00,8486.59,1281.74,1867.06,1229.83,9930.34,2140.68,4744.96,858.98,30540.17,N
11/20/2014,02:00,8340.79,1319.62,1860.51,1214.08,9776.90,2068.14,4641.99,856.64,30078.67,N
11/20/2014,03:00,8306.88,1291.27,1857.50,1229.29,9735.47,2042.87,4630.96,843.92,29938.16,N
11/20/2014,04:00,8349.83,1283.21,1858.29,1207.53,9918.62,2039.83,4677.28,889.77,30224.35,N
11/20/2014,05:00,8596.86,1329.18,1873.31,1217.45,10368.97,2079.65,4869.94,931.40,31266.76,N
11/20/2014,06:00,9270.93,1432.77,1932.17,1206.71,11432.85,2244.90,5393.18,1060.52,33974.03,N
11/20/2014,07:00,10126.32,1599.46,2008.72,1261.11,12935.30,2635.72,6151.57,1192.00,37910.21,N
11/20/2014,08:00,10205.06,1612.49,2047.99,1257.50,13216.46,2679.77,6194.82,1213.75,38427.84,N
11/20/2014,09:00,10169.82,1554.95,1998.96,1214.16,12617.26,2600.96,5955.26,1163.97,37275.33,N
11/20/2014,10:00,10157.43,1470.88,1969.05,1200.84,12020.12,2603.85,5815.18,1090.28,36327.63,N
11/20/2014,11:00,10185.81,1371.06,1945.82,1115.68,11642.10,2609.19,5721.63,1046.21,35637.52,N
11/20/2014,12:00,10026.65,1316.48,1918.90,1041.81,11256.09,2597.96,5639.02,996.68,34793.59,N
11/20/2014,13:00,9916.46,1287.14,1906.48,1028.09,10964.56,2574.47,5492.14,943.02,34112.36,N
11/20/2014,14:00,9937.41,1253.42,1894.13,1023.15,10807.98,2585.21,5473.01,951.72,33926.02,N
11/20/2014,15:00,9892.87,1237.08,1873.26,1058.44,10658.36,2588.81,5438.48,932.71,33680.01,N
11/20/2014,16:00,9854.70,1249.52,1878.75,1060.56,10532.23,2576.15,5420.53,909.62,33482.06,N
11/20/2014,17:00,9877.29,1267.10,1884.75,1088.34,10604.19,2588.18,5478.31,879.08,33667.23,N
11/20/2014,18:00,10189.86,1346.11,1889.01,1194.18,11041.08,2642.78,5773.29,871.89,34948.20,N
11/20/2014,19:00,10309.80,1393.93,1939.77,1225.40,11616.92,2811.07,6109.10,936.22,36342.21,N
11/20/2014,20:00,10173.62,1379.29,1957.52,1104.67,11530.51,2815.27,6017.17,1020.44,35998.48,N
11/20/2014,21:00,10024.48,1349.83,1959.12,1054.47,11321.74,2787.56,5871.03,1075.47,35443.71,N
11/20/2014,22:00,9640.21,1294.05,1932.76,1024.83,10785.20,2692.37,5536.06,1053.87,33959.35,N
11/20/2014,23:00,9084.83,1190.31,1911.15,1044.60,9887.42,2503.62,5109.61,956.96,31688.50,N
11/20/2014,24:00,8495.29,1082.55,1872.54,1019.52,9006.87,2272.58,4635.54,888.86,29273.76,N
