OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/25/2014,01:00,11693.51,1556.80,2112.39,1020.54,13451.57,3433.35,6824.45,1290.33,41382.93,N
07/25/2014,02:00,11049.11,1483.76,2029.54,956.81,12399.00,3230.15,6348.30,1224.42,38721.10,N
07/25/2014,03:00,10586.69,1387.79,1985.55,908.41,11718.42,3081.85,6001.98,1154.52,36825.20,N
07/25/2014,04:00,10328.03,1357.44,1945.21,901.87,11234.61,2975.72,5778.18,1122.80,35643.85,N
07/25/2014,05:00,10327.46,1333.25,1920.92,880.26,11100.60,2923.83,5688.99,1099.61,35274.92,N
07/25/2014,06:00,10629.28,1401.73,1914.78,882.81,11401.24,2945.54,5839.39,1111.18,36125.96,N
07/25/2014,07:00,11030.02,1484.09,1935.15,911.13,11897.57,3063.82,6202.20,1147.27,37671.26,N
07/25/2014,08:00,11258.67,1563.28,1934.01,948.14,12310.07,3106.45,6369.58,1176.48,38666.67,N
07/25/2014,09:00,11878.17,1677.97,1997.79,1010.56,13318.23,3329.58,6752.50,1247.93,41212.73,N
07/25/2014,10:00,12723.91,1758.36,2096.34,1096.81,14635.54,3655.80,7320.22,1350.23,44637.21,N
07/25/2014,11:00,13734.36,1946.10,2177.25,1186.80,16204.88,4019.53,7985.15,1462.46,48716.53,N
07/25/2014,12:00,14763.97,2110.67,2268.34,1279.56,17667.20,4357.43,8610.37,1563.04,52620.58,N
07/25/2014,13:00,15573.16,2198.50,2326.37,1342.76,19063.10,4629.19,9179.72,1656.49,55969.30,N
07/25/2014,14:00,16400.93,2309.03,2402.26,1402.15,20137.69,4854.06,9718.59,1749.94,58974.66,N
07/25/2014,15:00,16969.64,2388.63,2461.88,1449.66,21095.34,4997.69,10131.95,1821.19,61315.97,N
07/25/2014,16:00,17405.59,2411.95,2492.92,1482.85,21664.86,4997.50,10429.47,1871.39,62756.54,N
07/25/2014,17:00,17512.03,2391.70,2495.12,1507.68,22010.95,4827.44,10553.39,1902.66,63200.97,N
07/25/2014,18:00,17415.76,2403.56,2501.26,1501.09,22071.00,4705.87,10614.37,1898.20,63111.12,N
07/25/2014,19:00,16782.19,2363.94,2476.63,1478.00,21524.63,4562.53,10470.64,1875.84,61534.40,N
07/25/2014,20:00,15974.18,2230.53,2446.03,1422.32,20564.44,4356.16,10095.53,1828.62,58917.82,N
07/25/2014,21:00,15524.53,2178.76,2396.50,1360.08,19501.06,4242.99,9653.54,1721.26,56578.73,N
07/25/2014,22:00,15095.48,2066.24,2344.85,1314.55,18801.98,4173.27,9350.49,1660.31,54807.16,N
07/25/2014,23:00,14222.36,1906.38,2266.66,1223.37,17446.42,3952.13,8718.16,1573.79,51309.26,N
07/25/2014,24:00,13266.56,1704.05,2179.53,1142.00,16098.88,3701.73,7989.35,1474.10,47556.18,N
