OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/25/2014,01:00,7792.66,1109.49,1617.40,820.85,8961.33,2082.81,4302.98,927.32,27614.85,N
02/25/2014,02:00,7585.14,1048.51,1596.39,811.69,8669.05,1969.88,4101.14,910.10,26691.90,N
02/25/2014,03:00,7458.23,1058.50,1584.36,818.94,8556.84,1907.75,3974.73,903.43,26262.78,N
02/25/2014,04:00,7433.03,1058.54,1568.62,822.23,8602.75,1879.65,3957.30,930.03,26252.15,N
02/25/2014,05:00,7603.07,1098.23,1446.59,848.33,8952.44,1894.08,4033.30,1100.56,26976.60,N
02/25/2014,06:00,8161.74,1176.71,1592.98,900.27,9944.86,2026.24,4394.41,1049.64,29246.86,N
02/25/2014,07:00,9073.04,1398.54,1733.83,996.03,11480.70,2386.14,5053.46,1107.01,33228.76,N
02/25/2014,08:00,9292.41,1427.30,1782.13,1005.65,12087.13,2518.01,5390.51,1154.33,34657.47,N
02/25/2014,09:00,9302.09,1439.00,1788.46,994.09,11890.25,2504.05,5374.88,1143.46,34436.27,N
02/25/2014,10:00,9552.49,1477.59,1804.38,990.14,11904.10,2571.26,5444.16,1157.34,34901.46,N
02/25/2014,11:00,9809.86,1481.46,1829.71,983.43,11998.74,2660.16,5532.36,1157.15,35452.87,N
02/25/2014,12:00,10058.95,1416.40,1828.05,977.89,11941.42,2713.48,5584.23,1162.84,35683.26,N
02/25/2014,13:00,10309.46,1466.69,1763.43,965.30,11850.37,2746.81,5581.52,1151.27,35834.86,N
02/25/2014,14:00,10538.18,1423.45,1771.63,966.50,11737.43,2776.04,5559.00,1151.87,35924.10,N
02/25/2014,15:00,10560.17,1432.20,1819.73,975.88,11651.43,2796.03,5541.49,1148.30,35925.23,N
02/25/2014,16:00,10475.78,1471.71,1827.79,961.09,11739.28,2813.57,5571.84,1156.22,36017.29,N
02/25/2014,17:00,10391.21,1492.55,1850.06,984.97,12093.81,2823.36,5586.62,1173.49,36396.07,N
02/25/2014,18:00,10293.34,1562.81,1868.04,1020.34,12622.88,2792.10,5681.14,1209.37,37050.03,N
02/25/2014,19:00,10599.95,1635.53,1912.42,1072.76,13446.30,2873.18,6005.48,1244.52,38790.14,N
02/25/2014,20:00,10560.06,1641.43,1946.22,1090.40,13529.48,3011.16,6184.62,1280.77,39244.13,N
02/25/2014,21:00,10256.31,1618.05,1940.13,1080.87,13361.13,2977.26,6033.04,1262.47,38529.24,N
02/25/2014,22:00,9781.74,1547.41,1907.70,1043.48,12914.91,2860.65,5658.71,1228.18,36942.79,N
02/25/2014,23:00,9067.47,1427.35,1876.57,997.38,12141.93,2628.72,5174.60,1178.17,34492.18,N
02/25/2014,24:00,8444.13,1314.66,1833.92,957.65,11372.09,2367.49,4711.55,1154.00,32155.48,N
