OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/06/2015,01:00,8314.83,998.74,1835.77,621.36,7915.50,2324.51,4286.06,1072.95,27369.73,N
04/06/2015,02:00,8095.09,962.39,1812.86,606.69,7586.93,2193.84,4053.18,1047.94,26358.91,N
04/06/2015,03:00,7993.42,938.82,1787.91,619.85,7439.65,2124.67,3931.89,1024.13,25860.33,N
04/06/2015,04:00,8030.91,941.75,1774.40,626.21,7442.41,2102.44,3902.30,979.51,25799.94,N
04/06/2015,05:00,8244.13,953.98,1775.25,637.05,7659.68,2101.20,3990.63,977.84,26339.75,N
04/06/2015,06:00,8807.85,1036.05,1792.35,653.27,8359.44,2186.59,4357.07,1004.97,28197.59,N
04/06/2015,07:00,9664.87,1206.99,1864.78,746.58,9619.35,2458.22,4992.88,1090.88,31644.56,N
04/06/2015,08:00,9982.73,1272.96,1908.63,780.12,10399.01,2579.17,5352.76,1167.10,33442.49,N
04/06/2015,09:00,10090.73,1293.55,1897.60,814.20,10430.62,2575.48,5352.70,1143.79,33598.66,N
04/06/2015,10:00,10421.29,1325.50,1925.59,849.06,10668.21,2707.20,5550.11,1124.94,34571.91,N
04/06/2015,11:00,10778.18,1364.32,1968.54,847.93,10951.64,2893.38,5756.72,1181.53,35742.24,N
04/06/2015,12:00,11014.43,1386.57,2003.17,827.51,11215.67,3069.01,5913.47,1249.27,36679.10,N
04/06/2015,13:00,11341.10,1416.30,2045.09,803.21,11479.20,3228.90,6059.73,1289.61,37663.14,N
04/06/2015,14:00,11563.29,1449.44,2077.77,824.05,11855.74,3358.91,6234.48,1299.13,38662.82,N
04/06/2015,15:00,11786.88,1478.05,2117.35,830.91,12231.10,3442.23,6426.89,1284.73,39598.13,N
04/06/2015,16:00,12013.07,1500.49,2161.13,882.04,12540.01,3502.29,6647.67,1291.51,40538.22,N
04/06/2015,17:00,12192.90,1525.81,2177.12,906.87,12837.40,3550.52,6852.32,1311.98,41354.92,N
04/06/2015,18:00,12139.41,1538.90,2162.07,899.33,13005.17,3536.37,6990.51,1350.22,41621.98,N
04/06/2015,19:00,11690.99,1533.08,2158.92,887.46,13002.53,3441.35,7007.23,1351.46,41073.03,N
04/06/2015,20:00,11558.96,1524.44,2137.08,870.18,12893.47,3345.65,6950.73,1340.26,40620.77,N
04/06/2015,21:00,11811.95,1569.34,2126.01,881.94,13259.91,3441.19,7140.28,1385.24,41615.85,N
04/06/2015,22:00,11347.28,1517.45,2105.50,867.01,12885.10,3338.74,6843.08,1392.72,40296.88,N
04/06/2015,23:00,10482.99,1380.70,2025.64,821.94,11886.96,3078.69,6273.38,1284.86,37235.16,N
04/06/2015,24:00,9551.50,1224.33,1946.07,744.53,10633.81,2764.37,5554.98,1170.10,33589.68,N
