OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/23/2014,01:00,8423.42,1200.80,1788.21,717.20,9213.06,2436.64,5056.89,938.37,29774.58,N
10/23/2014,02:00,8042.87,1139.02,1763.30,706.34,8708.07,2304.38,4750.23,900.46,28314.66,N
10/23/2014,03:00,7798.20,1105.15,1733.80,697.15,8356.81,2219.87,4570.31,881.59,27362.88,N
10/23/2014,04:00,7693.98,1075.90,1726.96,699.12,8198.55,2165.78,4473.51,867.64,26901.44,N
10/23/2014,05:00,7796.66,1097.36,1715.54,707.61,8348.04,2164.90,4496.75,868.90,27195.75,N
10/23/2014,06:00,8310.65,1100.68,1707.33,726.67,9012.75,2274.06,4803.32,901.20,28836.66,N
10/23/2014,07:00,9133.61,1265.77,1817.17,797.37,10208.23,2576.23,5487.38,998.98,32284.74,N
10/23/2014,08:00,9386.10,1303.83,1856.58,833.47,10960.25,2694.51,5773.09,1027.20,33835.03,N
10/23/2014,09:00,9369.32,1347.02,1871.02,826.89,10797.61,2634.49,5683.34,1046.02,33575.69,N
10/23/2014,10:00,9574.03,1369.60,1866.33,828.78,10990.99,2747.46,5839.20,1070.84,34287.24,N
10/23/2014,11:00,9856.59,1398.94,1892.06,849.43,11293.14,2897.92,6108.92,1110.27,35407.28,N
10/23/2014,12:00,10133.93,1368.74,1909.83,789.25,11522.59,3076.44,6360.23,1134.89,36295.91,N
10/23/2014,13:00,10401.08,1453.90,1922.34,880.27,11950.69,3274.09,6619.45,1151.18,37652.99,N
10/23/2014,14:00,10737.86,1530.25,1969.60,919.32,12455.95,3466.10,7009.09,1182.37,39270.54,N
10/23/2014,15:00,11159.69,1539.22,2025.65,953.88,12986.94,3639.51,7306.92,1217.71,40829.52,N
10/23/2014,16:00,11446.68,1584.15,2043.34,974.35,13426.15,3743.93,7522.96,1257.11,41998.68,N
10/23/2014,17:00,11486.82,1606.12,2096.31,975.67,13754.43,3795.24,7621.69,1285.16,42621.45,N
10/23/2014,18:00,11221.71,1568.83,2090.50,962.78,13579.15,3698.16,7534.31,1261.28,41916.72,N
10/23/2014,19:00,10869.96,1554.36,2052.84,947.74,13163.45,3491.37,7309.45,1238.16,40627.32,N
10/23/2014,20:00,11029.31,1579.31,2027.74,956.38,13299.26,3507.36,7328.58,1259.05,40986.98,N
10/23/2014,21:00,10767.25,1553.89,1995.25,934.59,12943.05,3434.62,7104.63,1249.50,39982.78,N
10/23/2014,22:00,10226.14,1474.28,1938.90,898.23,12162.63,3241.80,6641.22,1198.68,37781.89,N
10/23/2014,23:00,9483.84,1352.35,1844.12,843.30,11001.55,2956.47,6025.59,1152.88,34660.09,N
10/23/2014,24:00,8667.65,1255.18,1756.78,760.89,9867.89,2644.42,5336.52,1104.77,31394.11,N
