OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/11/2014,01:00,8255.36,1081.41,1740.60,1029.95,8300.36,2140.30,4242.94,763.85,27554.77,N
11/11/2014,02:00,7982.19,1014.12,1764.92,947.82,7866.57,2031.68,4036.04,774.93,26418.26,N
11/11/2014,03:00,7829.12,1023.36,1773.04,912.18,7599.11,1990.40,3941.21,790.29,25858.70,N
11/11/2014,04:00,7777.25,1013.89,1778.59,903.45,7499.84,1970.92,3918.07,790.10,25652.12,N
11/11/2014,05:00,7942.11,1048.37,1801.82,1004.60,7792.82,1987.52,3991.43,769.82,26338.50,N
11/11/2014,06:00,8485.73,1039.55,1857.94,1113.66,8726.61,2106.36,4331.87,845.44,28507.15,N
11/11/2014,07:00,9294.38,1201.70,1955.09,1366.46,10237.28,2396.99,4989.23,986.18,32427.31,N
11/11/2014,08:00,9525.43,1272.51,2014.18,1472.75,11031.93,2457.61,5179.69,1016.69,33970.80,N
11/11/2014,09:00,9772.24,1294.18,2018.84,1456.46,11332.56,2531.98,5256.41,1051.42,34714.08,N
11/11/2014,10:00,10074.81,1339.21,1999.25,1494.95,11596.55,2687.68,5385.79,1056.40,35634.64,N
11/11/2014,11:00,10214.16,1360.28,1964.73,1464.32,11778.50,2840.62,5491.59,1012.63,36126.83,N
11/11/2014,12:00,10050.67,1362.76,1971.68,1432.85,11769.01,2942.00,5514.19,918.20,35961.36,N
11/11/2014,13:00,9795.02,1339.28,1952.20,1363.91,11695.81,3017.76,5489.00,875.30,35528.28,N
11/11/2014,14:00,9704.56,1325.09,1927.66,1289.22,11588.64,3059.23,5456.70,843.32,35194.41,N
11/11/2014,15:00,9598.32,1300.90,1930.66,1253.14,11426.81,2990.09,5425.12,787.66,34712.70,N
11/11/2014,16:00,9539.62,1297.72,1928.44,1290.62,11272.82,2913.32,5424.14,749.99,34416.67,N
11/11/2014,17:00,9619.35,1339.08,1942.25,1312.34,11505.90,2845.74,5546.78,758.66,34870.09,N
11/11/2014,18:00,10048.28,1451.33,1972.39,1538.73,12263.68,2885.18,5882.36,827.09,36869.05,N
11/11/2014,19:00,10212.99,1549.82,2062.04,1734.86,13076.66,2933.49,6416.70,930.35,38916.91,N
11/11/2014,20:00,10088.75,1554.26,2089.24,1716.38,13201.69,2871.14,6380.28,932.70,38834.45,N
11/11/2014,21:00,9918.56,1545.29,2098.37,1605.48,13161.24,2785.64,6348.34,992.11,38455.02,N
11/11/2014,22:00,9518.52,1496.06,2074.72,1541.20,12762.10,2635.74,6085.78,1028.47,37142.60,N
11/11/2014,23:00,8940.13,1403.84,2031.88,1413.15,12026.98,2431.20,5669.60,1014.92,34931.70,N
11/11/2014,24:00,8405.90,1300.88,1998.50,1327.04,11345.94,2229.33,5294.43,993.34,32895.36,N
