OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/06/2015,01:00,12991.92,1982.38,2209.71,1001.96,16024.37,3655.56,7836.68,1511.12,47213.70,N
08/06/2015,02:00,12264.20,1883.50,2142.52,958.77,14998.79,3456.13,7256.23,1453.69,44413.83,N
08/06/2015,03:00,11746.77,1763.09,2169.42,925.21,14332.26,3320.35,6842.52,1441.98,42541.60,N
08/06/2015,04:00,11397.02,1712.24,2123.81,892.61,13860.15,3241.11,6604.47,1400.74,41232.15,N
08/06/2015,05:00,11313.38,1692.47,2099.73,874.41,13739.25,3221.36,6522.44,1379.98,40843.01,N
08/06/2015,06:00,11606.18,1726.20,2089.06,894.49,14066.52,3287.35,6630.66,1372.91,41673.37,N
08/06/2015,07:00,11985.52,1862.05,2106.74,924.81,14565.27,3443.25,6991.55,1422.78,43301.97,N
08/06/2015,08:00,12127.62,1912.74,2112.42,945.26,14819.93,3499.14,7130.65,1430.46,43978.21,N
08/06/2015,09:00,12921.70,2007.49,2164.93,1002.75,15571.66,3699.40,7412.96,1480.30,46261.18,N
08/06/2015,10:00,14073.79,2127.74,2257.20,1084.19,16725.37,4000.97,7908.87,1566.90,49745.04,N
08/06/2015,11:00,15223.29,2264.43,2376.38,1175.40,18084.43,4365.64,8500.07,1676.83,53666.48,N
08/06/2015,12:00,16273.07,2449.18,2483.54,1301.46,19534.32,4685.18,9106.90,1751.11,57584.76,N
08/06/2015,13:00,17175.97,2593.83,2563.16,1419.12,20890.45,4930.87,9774.14,1811.34,61158.87,N
08/06/2015,14:00,18003.45,2810.67,2637.87,1485.30,22048.69,5181.56,10432.12,1927.72,64527.38,N
08/06/2015,15:00,18543.14,2978.26,2705.33,1558.50,23025.22,5363.15,10950.80,2002.18,67126.59,N
08/06/2015,16:00,18720.92,3025.11,2751.90,1603.17,23588.39,5434.28,11354.33,2059.47,68537.58,N
08/06/2015,17:00,18734.12,3025.70,2786.92,1618.35,23798.92,5421.46,11445.99,2080.17,68911.63,N
08/06/2015,18:00,18460.55,2991.47,2769.42,1604.44,23771.44,5321.32,11539.48,2076.14,68534.25,N
08/06/2015,19:00,17913.99,2894.32,2737.53,1565.17,23364.99,5145.53,11571.97,2059.99,67253.49,N
08/06/2015,20:00,17281.15,2681.62,2703.57,1490.78,22564.51,4909.74,11166.90,2021.16,64819.41,N
08/06/2015,21:00,16811.20,2571.83,2634.95,1402.91,21567.75,4729.63,10742.41,1951.29,62411.98,N
08/06/2015,22:00,16166.04,2483.92,2582.36,1316.41,20618.51,4619.99,10352.21,1920.52,60059.95,N
08/06/2015,23:00,15073.86,2251.84,2491.34,1210.33,19046.75,4330.51,9597.98,1773.55,55776.17,N
08/06/2015,24:00,13930.54,2087.64,2389.07,1110.14,17351.95,3997.02,8642.24,1602.85,51111.46,N
