OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/23/2014,01:00,8295.24,1232.20,1821.81,945.65,10742.85,2178.57,4753.76,1087.31,31057.39,N
01/23/2014,02:00,8114.30,1216.96,1822.63,945.34,10622.44,2106.61,4634.41,1091.77,30554.46,N
01/23/2014,03:00,8049.61,1219.92,1830.47,954.68,10799.81,2081.16,4599.72,1109.13,30644.50,N
01/23/2014,04:00,7980.70,1238.99,1855.16,981.25,11041.95,2084.30,4614.46,1131.34,30928.15,N
01/23/2014,05:00,8070.29,1299.73,1876.08,1007.31,11667.58,2119.79,4777.86,1176.69,31995.34,N
01/23/2014,06:00,8723.53,1424.01,1937.84,1084.49,12866.07,2297.29,5269.52,1263.61,34866.36,N
01/23/2014,07:00,9654.04,1636.40,2036.58,1197.69,14618.19,2702.15,6054.17,1398.82,39298.03,N
01/23/2014,08:00,9848.69,1686.76,2101.02,1255.32,15442.48,2779.23,6307.36,1457.01,40877.87,N
01/23/2014,09:00,9675.19,1681.40,2059.68,1261.52,15253.00,2641.05,6193.93,1480.68,40246.44,N
01/23/2014,10:00,9734.25,1715.71,2068.28,1285.17,15388.90,2585.71,6290.34,1500.65,40569.01,N
01/23/2014,11:00,9795.20,1748.80,2055.33,1307.11,15768.70,2556.28,6476.13,1540.49,41248.04,N
01/23/2014,12:00,9798.26,1766.83,2050.19,1313.85,15973.46,2536.68,6682.87,1586.48,41708.63,N
01/23/2014,13:00,9836.58,1796.98,2036.76,1318.65,16318.96,2517.40,6938.78,1601.85,42365.97,N
01/23/2014,14:00,10028.26,1829.17,2050.46,1328.50,16672.71,2527.66,7218.47,1629.38,43284.61,N
01/23/2014,15:00,10231.75,1852.37,2054.05,1327.04,16876.33,2542.70,7466.09,1657.04,44007.38,N
01/23/2014,16:00,10577.45,1894.30,2060.89,1320.64,17136.28,2566.53,7801.64,1688.10,45045.84,N
01/23/2014,17:00,11107.22,1965.17,2107.25,1354.06,17711.14,2654.08,8267.59,1731.71,46898.23,N
01/23/2014,18:00,11868.40,2075.77,2155.24,1395.45,18641.13,2854.44,8932.76,1798.94,49722.14,N
01/23/2014,19:00,12385.59,2179.51,2221.31,1422.39,19667.93,3171.73,9593.08,1880.25,52521.78,N
01/23/2014,20:00,12576.61,2173.44,2235.57,1415.17,19603.94,3358.77,9781.14,1902.72,53047.37,N
01/23/2014,21:00,12607.51,2161.05,2228.07,1395.27,19350.09,3463.61,9745.50,1885.16,52836.27,N
01/23/2014,22:00,12328.11,2129.31,2191.52,1346.71,18656.28,3536.04,9451.62,1845.69,51485.28,N
01/23/2014,23:00,11763.10,2023.61,2110.28,1283.83,17617.28,3474.73,8897.21,1759.92,48929.97,N
01/23/2014,24:00,11266.21,1913.56,2061.03,1241.79,16800.12,3369.25,8566.66,1689.82,46908.43,N
