OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/27/2014,01:00,9491.58,1257.27,1827.44,822.93,10086.59,2873.24,5560.24,1137.14,33056.42,N
04/27/2014,02:00,9120.92,1198.49,1776.66,781.52,9491.88,2699.62,5210.70,1086.86,31366.66,N
04/27/2014,03:00,8889.90,1152.77,1748.81,759.19,9045.17,2568.97,4960.01,1036.39,30161.21,N
04/27/2014,04:00,8714.70,1160.37,1719.55,749.67,8777.21,2481.79,4794.36,995.50,29393.15,N
04/27/2014,05:00,8596.63,1142.73,1682.62,739.61,8669.93,2418.18,4705.27,985.96,28940.94,N
04/27/2014,06:00,8613.33,1153.03,1655.52,737.00,8756.70,2410.80,4715.01,970.71,29012.09,N
04/27/2014,07:00,8705.17,1178.11,1654.24,758.36,8979.35,2443.66,4842.77,961.68,29523.33,N
04/27/2014,08:00,8702.90,1223.56,1648.46,761.54,9258.02,2448.27,4944.95,951.01,29938.71,N
04/27/2014,09:00,9210.64,1287.00,1687.49,797.18,9988.18,2653.11,5230.68,1005.70,31859.98,N
04/27/2014,10:00,10050.94,1353.50,1727.32,825.37,10743.58,2959.57,5564.42,1103.51,34328.20,N
04/27/2014,11:00,10912.01,1381.79,1761.08,854.56,11377.71,3264.19,5994.61,1206.22,36752.17,N
04/27/2014,12:00,11666.32,1465.82,1778.00,889.04,12239.99,3569.78,6515.44,1245.59,39369.97,N
04/27/2014,13:00,12235.88,1501.50,1785.10,918.78,13054.40,3835.82,7044.56,1280.46,41656.50,N
04/27/2014,14:00,12646.49,1577.42,1780.49,941.56,13671.32,4088.79,7598.10,1297.16,43601.33,N
04/27/2014,15:00,12793.31,1622.80,1778.68,945.57,13977.08,4281.97,8051.38,1318.54,44769.33,N
04/27/2014,16:00,12502.28,1654.95,1785.43,965.16,14163.58,4416.56,8440.06,1356.40,45284.43,N
04/27/2014,17:00,12153.37,1646.31,1800.82,977.50,14521.29,4472.56,8635.01,1394.45,45601.31,N
04/27/2014,18:00,11923.23,1697.35,1797.09,990.25,14744.41,4454.86,8667.16,1423.85,45698.21,N
04/27/2014,19:00,11745.40,1705.48,1808.00,976.84,14510.06,4325.12,8655.30,1421.69,45147.90,N
04/27/2014,20:00,11730.61,1628.87,1802.14,949.84,14029.14,4111.51,8382.40,1372.67,44007.17,N
04/27/2014,21:00,12027.57,1707.21,1807.81,969.87,13867.69,4038.87,8146.22,1310.36,43875.60,N
04/27/2014,22:00,11783.10,1656.68,1806.82,936.56,13276.12,3920.68,7723.36,1257.91,42361.23,N
04/27/2014,23:00,11136.60,1541.04,1757.19,857.25,12065.47,3611.16,7025.77,1155.98,39150.47,N
04/27/2014,24:00,10358.29,1393.94,1690.46,806.41,10778.56,3245.28,6240.47,1056.78,35570.20,N
