OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/18/2014,01:00,9062.10,1154.06,1779.26,745.81,9493.92,2445.33,4837.12,1005.95,30523.56,N
05/18/2014,02:00,8589.08,1070.18,1728.71,705.68,8757.68,2267.23,4486.08,992.10,28596.74,N
05/18/2014,03:00,8259.40,1060.61,1710.73,680.59,8266.98,2158.57,4234.83,942.95,27314.65,N
05/18/2014,04:00,8014.12,1018.22,1682.55,674.32,7982.44,2099.23,4074.14,923.49,26468.50,N
05/18/2014,05:00,7881.86,1000.07,1668.25,679.99,7787.32,2054.15,4026.21,907.96,26005.80,N
05/18/2014,06:00,7904.40,1001.46,1665.29,685.83,7805.57,2044.79,4070.73,902.84,26080.91,N
05/18/2014,07:00,7900.83,1019.40,1668.43,684.48,7809.90,2040.89,4120.33,911.41,26155.66,N
05/18/2014,08:00,8026.04,1081.03,1663.10,705.59,8035.10,2058.69,4245.45,937.40,26752.41,N
05/18/2014,09:00,8685.16,1186.59,1704.03,754.17,8780.90,2262.42,4579.71,992.83,28945.81,N
05/18/2014,10:00,9381.71,1271.12,1768.64,774.85,9456.39,2534.85,5030.45,1063.21,31281.22,N
05/18/2014,11:00,10028.30,1320.18,1834.10,801.17,10093.69,2749.96,5393.34,1109.11,33329.84,N
05/18/2014,12:00,10656.33,1413.03,1888.10,834.87,10761.50,2934.37,5686.62,1140.25,35315.07,N
05/18/2014,13:00,11147.16,1471.55,1950.11,871.37,11355.65,3102.97,6012.01,1191.00,37101.83,N
05/18/2014,14:00,11556.20,1522.44,2007.63,916.56,11894.93,3250.77,6291.19,1255.56,38695.27,N
05/18/2014,15:00,11960.65,1545.49,2065.37,950.35,12536.72,3376.67,6635.70,1321.77,40392.71,N
05/18/2014,16:00,12221.56,1599.51,2117.04,986.93,13044.68,3479.99,6981.78,1391.54,41823.02,N
05/18/2014,17:00,12319.55,1608.76,2158.61,1015.12,13498.98,3525.80,7275.06,1453.85,42855.72,N
05/18/2014,18:00,12284.20,1624.75,2193.79,1038.11,13744.62,3517.43,7461.00,1489.86,43353.76,N
05/18/2014,19:00,11998.44,1599.26,2178.08,1031.73,13587.37,3419.87,7377.42,1494.08,42686.25,N
05/18/2014,20:00,11620.79,1542.57,2130.48,1012.10,13136.77,3281.69,7171.47,1454.69,41350.56,N
05/18/2014,21:00,11584.41,1547.85,2086.13,1001.72,12992.84,3242.25,7046.38,1408.11,40909.68,N
05/18/2014,22:00,11339.00,1508.88,2075.97,996.71,12803.61,3247.62,6889.34,1388.13,40249.26,N
05/18/2014,23:00,10580.56,1380.25,2013.44,910.88,11752.80,3032.72,6262.89,1299.91,37233.46,N
05/18/2014,24:00,9650.25,1233.05,1919.32,852.72,10431.77,2703.92,5520.46,1186.63,33498.11,N
