OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/21/2014,01:00,8077.85,1052.74,1846.01,887.87,8472.59,2088.24,4320.11,861.07,27606.48,N
11/21/2014,02:00,7857.36,1018.44,1843.07,860.49,8142.42,1985.72,4152.18,826.65,26686.33,N
11/21/2014,03:00,7741.95,993.98,1847.39,892.11,7973.09,1931.27,4048.54,779.64,26207.97,N
11/21/2014,04:00,7749.31,991.47,1854.40,918.76,7940.53,1907.16,4026.77,775.82,26164.23,N
11/21/2014,05:00,7925.25,1008.54,1875.72,919.42,8158.87,1941.31,4101.42,796.67,26727.19,N
11/21/2014,06:00,8484.63,1085.11,1917.82,954.46,8873.90,2078.87,4475.99,846.78,28717.56,N
11/21/2014,07:00,9355.06,1242.67,2004.74,1004.74,10267.93,2425.09,5171.50,898.88,32370.61,N
11/21/2014,08:00,9585.06,1301.13,2029.49,1045.81,10832.54,2509.74,5431.46,893.31,33628.56,N
11/21/2014,09:00,9753.41,1312.22,2006.43,1054.49,10883.46,2511.66,5434.50,856.91,33813.07,N
11/21/2014,10:00,9995.03,1328.58,2013.31,1028.06,11090.65,2599.29,5510.18,883.54,34448.64,N
11/21/2014,11:00,10175.44,1333.66,1965.92,1029.76,11194.42,2673.79,5566.73,878.57,34818.30,N
11/21/2014,12:00,10211.01,1322.13,1944.38,1011.98,11194.13,2723.30,5579.10,882.19,34868.22,N
11/21/2014,13:00,10192.86,1307.60,1913.96,991.94,11117.76,2746.36,5584.65,869.99,34725.12,N
11/21/2014,14:00,10201.03,1299.56,1907.15,982.43,11097.45,2768.52,5579.83,882.49,34718.46,N
11/21/2014,15:00,10127.90,1297.99,1897.04,968.55,11032.66,2766.95,5531.90,868.67,34491.66,N
11/21/2014,16:00,10071.87,1290.48,1886.17,953.92,10870.73,2769.95,5527.72,858.83,34229.67,N
11/21/2014,17:00,10060.05,1314.56,1859.56,957.34,10958.97,2744.88,5533.83,802.97,34232.16,N
11/21/2014,18:00,10294.91,1363.41,1847.79,1064.37,11496.26,2766.69,5796.26,674.34,35304.04,N
11/21/2014,19:00,10283.45,1372.25,1912.71,1173.85,11627.79,2880.11,5936.42,748.15,35934.73,N
11/21/2014,20:00,10098.17,1336.58,1903.34,1143.25,11001.29,2819.21,5814.91,1001.05,35117.81,N
11/21/2014,21:00,9898.11,1292.20,1884.16,1127.87,10299.01,2756.20,5665.75,1300.90,34224.20,N
11/21/2014,22:00,9613.04,1255.52,1857.74,1102.64,9810.84,2667.01,5420.66,1469.58,33197.04,N
11/21/2014,23:00,9180.93,1179.31,1822.21,1142.51,9362.95,2531.06,5136.31,1224.01,31579.30,N
11/21/2014,24:00,8665.03,1098.11,1807.44,1179.77,8797.03,2372.57,4806.41,964.14,29690.49,N
