OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/02/2014,01:00,11417.02,1577.26,1984.17,828.11,13536.14,3230.83,6602.47,1265.87,40441.86,N
07/02/2014,02:00,10762.20,1493.56,1930.41,797.35,12658.36,3015.78,6093.39,1197.00,37948.06,N
07/02/2014,03:00,10261.87,1416.27,1891.98,872.33,12069.15,2859.26,5736.79,1144.25,36251.90,N
07/02/2014,04:00,9943.74,1370.16,1873.75,850.25,11635.18,2759.51,5543.26,1118.62,35094.46,N
07/02/2014,05:00,9929.50,1321.05,1876.62,862.02,11512.30,2719.75,5573.44,1094.12,34888.80,N
07/02/2014,06:00,10274.82,1360.57,1884.40,868.09,11807.90,2759.42,5794.93,1095.29,35845.41,N
07/02/2014,07:00,10627.40,1492.52,1901.81,892.91,12252.66,2869.76,6144.03,1132.98,37314.06,N
07/02/2014,08:00,11024.76,1599.07,1922.03,937.49,12756.89,2963.31,6267.01,1179.11,38649.67,N
07/02/2014,09:00,11847.38,1687.49,1966.66,965.37,13386.20,3208.10,6628.54,1243.30,40933.04,N
07/02/2014,10:00,12796.25,1782.28,2011.93,990.69,14087.94,3500.99,7144.16,1336.83,43651.08,N
07/02/2014,11:00,13822.83,1897.82,2086.04,1011.48,14892.79,3825.98,7778.23,1424.01,46739.17,N
07/02/2014,12:00,14773.26,2057.95,2154.89,1065.89,15947.83,4095.42,8393.66,1525.66,50014.55,N
07/02/2014,13:00,15576.23,2191.72,2212.61,1065.85,16962.09,4301.89,8971.84,1620.17,52902.41,N
07/02/2014,14:00,16187.83,2279.05,2272.39,1108.49,17923.25,4516.31,9493.35,1677.62,55458.30,N
07/02/2014,15:00,16727.07,2344.32,2317.31,1166.34,18665.21,4695.37,9916.84,1727.95,57560.40,N
07/02/2014,16:00,17006.42,2416.46,2350.49,1217.25,19255.96,4813.38,10246.41,1735.36,59041.72,N
07/02/2014,17:00,16820.57,2415.78,2371.44,1254.87,19705.53,4866.30,10422.99,1730.62,59588.10,N
07/02/2014,18:00,16116.59,2420.72,2365.33,1240.69,19574.70,4803.96,10428.40,1704.07,58654.46,N
07/02/2014,19:00,15376.21,2345.33,2321.18,1238.33,19026.14,4629.92,10233.52,1672.66,56843.28,N
07/02/2014,20:00,14837.63,2259.47,2237.29,1198.45,18183.07,4358.56,9816.47,1612.99,54503.92,N
07/02/2014,21:00,14565.51,2171.76,2192.61,1154.45,17437.96,4177.45,9393.88,1528.03,52621.66,N
07/02/2014,22:00,14165.14,2090.99,2170.28,1133.14,16834.41,4118.70,9128.42,1504.31,51145.39,N
07/02/2014,23:00,13200.23,1931.58,2124.55,1070.16,15515.45,3850.62,8463.83,1422.99,47579.41,N
07/02/2014,24:00,12195.72,1753.68,2043.08,982.85,14003.14,3524.30,7612.09,1300.50,43415.35,N
