OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/02/2014,01:00,11839.50,1667.22,2140.74,968.78,14075.97,3413.86,7164.63,1271.74,42542.45,N
09/02/2014,02:00,11366.43,1582.08,2070.38,945.91,13331.97,3238.12,6722.29,1212.62,40469.79,N
09/02/2014,03:00,11014.34,1442.86,2021.29,932.93,12828.37,3107.00,6406.02,1167.85,38920.66,N
09/02/2014,04:00,10859.65,1458.97,1986.03,921.79,12540.30,3019.73,6255.01,1117.38,38158.86,N
09/02/2014,05:00,10982.59,1492.30,1963.24,917.78,12518.61,2992.52,6255.67,1101.84,38224.56,N
09/02/2014,06:00,11488.82,1555.66,1962.24,935.04,13024.92,3083.13,6517.58,1119.86,39687.25,N
09/02/2014,07:00,12236.72,1715.91,2007.02,1009.05,14004.24,3376.90,7140.40,1243.00,42733.23,N
09/02/2014,08:00,12308.74,1747.23,2030.04,1011.82,14365.14,3401.76,7276.08,1246.19,43386.98,N
09/02/2014,09:00,12865.74,1802.37,2072.80,1087.13,14744.07,3521.77,7395.51,1274.27,44763.66,N
09/02/2014,10:00,13817.17,1924.80,2147.60,1168.47,15712.37,3787.04,7866.21,1337.36,47761.02,N
09/02/2014,11:00,14803.33,2052.27,2232.17,1272.41,16941.46,4052.97,8443.88,1433.06,51231.54,N
09/02/2014,12:00,15678.65,2190.53,2316.91,1340.67,18221.79,4321.83,8985.87,1534.02,54590.29,N
09/02/2014,13:00,16297.52,2290.02,2398.96,1387.27,19444.61,4527.88,9487.97,1656.92,57491.16,N
09/02/2014,14:00,16803.06,2364.06,2492.44,1451.79,20503.16,4704.48,9983.51,1848.73,60151.23,N
09/02/2014,15:00,16938.27,2407.02,2574.73,1465.52,21232.80,4842.95,10406.85,1916.60,61784.75,N
09/02/2014,16:00,16821.47,2310.41,2619.83,1471.46,21644.87,4867.45,10564.13,1951.95,62251.56,N
09/02/2014,17:00,16888.29,2242.06,2644.76,1479.87,21848.46,4819.79,10611.21,1986.42,62520.87,N
09/02/2014,18:00,16603.02,2225.60,2622.64,1476.60,21835.05,4692.34,10649.24,1989.18,62093.67,N
09/02/2014,19:00,16121.83,2180.20,2566.32,1437.17,21311.98,4539.54,10483.38,1959.59,60600.02,N
09/02/2014,20:00,15683.55,2134.23,2498.05,1395.52,20348.66,4378.20,10093.29,1868.01,58399.50,N
09/02/2014,21:00,15591.41,2138.40,2448.71,1380.19,19942.21,4397.09,9960.71,1802.00,57660.71,N
09/02/2014,22:00,14899.44,2036.78,2403.15,1298.17,18843.83,4219.11,9460.15,1701.09,54861.73,N
09/02/2014,23:00,13805.68,1892.21,2299.45,1213.53,17057.91,3878.43,8588.24,1546.59,50282.05,N
09/02/2014,24:00,12749.67,1745.61,2182.78,1100.27,15420.44,3518.74,7710.15,1429.55,45857.20,N
