OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/31/2014,01:00,10415.83,1246.56,1856.29,844.05,11063.99,2902.75,5940.91,1101.15,35371.51,N
05/31/2014,02:00,9935.91,1158.37,1795.29,805.38,10225.93,2681.17,5496.99,1036.34,33135.38,N
05/31/2014,03:00,9516.25,1101.38,1754.85,772.31,9653.81,2540.92,5182.13,986.56,31508.21,N
05/31/2014,04:00,9250.33,1068.53,1728.85,753.30,9288.01,2448.37,4951.01,948.58,30436.98,N
05/31/2014,05:00,9135.03,1055.81,1708.47,754.34,9119.40,2392.09,4800.32,928.64,29894.11,N
05/31/2014,06:00,9174.79,1068.92,1693.56,770.02,9234.79,2396.05,4822.65,948.78,30109.56,N
05/31/2014,07:00,9282.30,1110.60,1698.27,796.42,9501.70,2423.90,4904.90,966.00,30684.10,N
05/31/2014,08:00,9564.84,1152.65,1708.81,816.61,9927.25,2497.28,5126.99,1010.08,31804.50,N
05/31/2014,09:00,10170.35,1243.34,1780.96,863.88,10758.71,2787.54,5714.60,1113.82,34433.21,N
05/31/2014,10:00,10925.64,1332.54,1876.64,905.14,11613.72,3144.26,6346.27,1200.62,37344.84,N
05/31/2014,11:00,11742.73,1453.86,1971.05,940.50,12359.50,3522.44,7087.63,1296.52,40374.23,N
05/31/2014,12:00,12363.25,1555.93,2048.11,967.21,13040.61,3884.43,7682.59,1394.39,42936.52,N
05/31/2014,13:00,12815.99,1574.35,2117.67,1013.20,13573.97,4142.50,8070.07,1455.46,44763.22,N
05/31/2014,14:00,13019.18,1648.82,2160.28,1041.89,14197.74,4302.88,8309.99,1512.54,46193.32,N
05/31/2014,15:00,12812.11,1710.94,2222.51,1073.22,14831.04,4395.81,8526.88,1564.82,47137.34,N
05/31/2014,16:00,12783.56,1724.98,2225.67,1112.99,15410.79,4395.28,8687.12,1604.58,47944.96,N
05/31/2014,17:00,12788.44,1794.76,2225.51,1150.02,15832.22,4333.72,8810.39,1632.88,48567.95,N
05/31/2014,18:00,12601.76,1817.97,2257.54,1156.08,15981.63,4260.34,8861.09,1635.36,48571.76,N
05/31/2014,19:00,12313.14,1759.35,2231.88,1142.93,15715.39,4122.00,8724.71,1599.73,47609.13,N
05/31/2014,20:00,12227.12,1705.86,2196.45,1085.28,15085.03,3919.79,8415.83,1551.39,46186.76,N
05/31/2014,21:00,12210.89,1681.40,2137.01,1046.29,14482.91,3813.46,8092.40,1472.05,44936.41,N
05/31/2014,22:00,12057.63,1636.45,2127.14,1021.18,14136.74,3727.14,7814.96,1423.08,43944.32,N
05/31/2014,23:00,11493.11,1507.23,2063.21,966.22,13183.52,3487.61,7227.05,1336.41,41264.38,N
05/31/2014,24:00,10801.52,1378.59,1990.24,914.14,12085.85,3216.70,6613.16,1244.01,38244.21,N
