OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/08/2015,01:00,8233.90,1132.13,1902.20,756.01,9953.59,2349.99,4597.93,1131.91,30057.66,N
03/08/2015,02:00,8068.24,1101.06,1830.66,743.98,9708.51,2283.39,4480.25,1132.53,29348.62,N
03/08/2015,04:00,7961.78,1089.96,1903.82,735.90,9465.23,2261.36,4437.92,1146.58,29002.56,N
03/08/2015,05:00,7945.38,1098.40,1908.78,740.54,9482.23,2268.86,4469.86,1158.10,29072.15,N
03/08/2015,06:00,8065.66,1127.65,1914.35,781.67,9686.54,2300.54,4603.29,1143.60,29623.29,N
03/08/2015,07:00,8290.90,1187.45,1926.02,816.33,10029.65,2418.58,4851.23,1156.94,30677.09,N
03/08/2015,08:00,8576.85,1280.65,1953.48,845.65,10567.96,2521.14,5102.49,1185.95,32034.17,N
03/08/2015,09:00,8725.84,1359.19,1971.04,883.55,11074.00,2565.91,5283.82,1209.56,33072.91,N
03/08/2015,10:00,9066.08,1415.30,1986.48,903.18,11490.05,2676.32,5538.48,1235.48,34311.37,N
03/08/2015,11:00,9383.76,1442.16,1993.33,909.85,11825.83,2785.51,5797.89,1246.49,35384.82,N
03/08/2015,12:00,9582.92,1442.23,1981.97,915.98,12041.16,2846.63,5912.99,1226.71,35950.60,N
03/08/2015,13:00,9717.93,1458.90,1959.75,897.34,12085.79,2870.31,5996.41,1215.79,36202.22,N
03/08/2015,14:00,9744.20,1448.82,1906.76,883.25,11965.59,2827.23,5953.36,1176.94,35906.15,N
03/08/2015,15:00,9772.25,1431.40,1848.08,863.46,11766.27,2766.47,5812.23,1147.24,35407.40,N
03/08/2015,16:00,9790.95,1420.10,1817.82,850.74,11705.04,2716.92,5718.17,1116.16,35135.89,N
03/08/2015,17:00,9806.60,1429.56,1878.61,842.52,11636.43,2688.22,5676.91,1126.46,35085.31,N
03/08/2015,18:00,9829.42,1457.41,1876.12,856.54,11824.24,2695.10,5702.35,1126.72,35367.90,N
03/08/2015,19:00,9951.39,1469.18,1861.94,878.90,12146.89,2745.40,5879.14,1128.28,36061.10,N
03/08/2015,20:00,10267.45,1515.00,1866.98,919.43,12534.12,2894.60,6131.35,1155.99,37284.93,N
03/08/2015,21:00,10263.62,1525.79,1916.29,951.24,12616.20,2977.86,6173.17,1193.25,37617.42,N
03/08/2015,22:00,10012.58,1477.94,1916.44,917.45,12311.64,2945.79,6007.51,1184.19,36773.56,N
03/08/2015,23:00,9528.20,1393.26,1888.91,874.06,11643.73,2801.96,5636.70,1127.55,34894.39,N
03/08/2015,24:00,8909.88,1299.58,1847.99,820.26,10861.79,2590.28,5174.84,1068.65,32573.26,N
