OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/05/2015,01:00,11373.32,1647.35,2158.94,1191.83,13942.89,3450.23,7082.36,1573.70,42420.64,N
09/05/2015,02:00,10824.18,1553.99,2102.13,1137.91,13105.39,3270.66,6643.82,1504.09,40142.19,N
09/05/2015,03:00,10478.15,1489.89,2078.05,1124.07,12391.00,3146.45,6324.71,1453.98,38486.32,N
09/05/2015,04:00,10247.57,1399.03,2048.45,1081.50,11873.46,3049.76,6151.64,1406.50,37257.91,N
09/05/2015,05:00,10121.41,1346.95,2035.78,1023.97,11673.81,2992.02,6056.38,1357.68,36608.02,N
09/05/2015,06:00,10121.46,1348.94,2027.72,948.88,11664.68,2993.34,6059.18,1341.99,36506.20,N
09/05/2015,07:00,10253.91,1373.55,2037.42,859.25,11883.79,3045.12,6192.21,1361.53,37006.77,N
09/05/2015,08:00,10301.75,1379.56,2036.75,850.51,12009.21,3054.47,6300.47,1343.21,37275.94,N
09/05/2015,09:00,11122.30,1492.84,2072.01,895.81,13052.99,3284.67,6652.56,1319.92,39893.09,N
09/05/2015,10:00,12348.33,1686.29,2159.32,935.29,14610.92,3667.08,7286.70,1396.50,44090.41,N
09/05/2015,11:00,13354.44,1853.47,2240.39,1044.17,16177.27,4040.84,7949.31,1490.96,48150.83,N
09/05/2015,12:00,14010.84,1987.99,2329.27,1084.69,17585.97,4351.80,8576.55,1585.60,51512.71,N
09/05/2015,13:00,14462.29,2100.07,2416.32,1143.61,18738.54,4590.04,9114.96,1676.11,54241.95,N
09/05/2015,14:00,14125.21,2198.40,2456.97,1236.40,19288.88,4762.82,9591.92,1747.19,55407.79,N
09/05/2015,15:00,13517.97,2238.01,2489.93,1252.55,19679.09,4879.38,9967.54,1814.50,55838.96,N
09/05/2015,16:00,13351.08,2228.97,2522.30,1286.56,19976.15,4975.56,10257.89,1871.36,56469.87,N
09/05/2015,17:00,13440.58,2268.69,2549.07,1304.13,20068.62,4988.89,10369.38,1914.05,56903.42,N
09/05/2015,18:00,13604.03,2266.13,2548.16,1292.90,19993.40,4913.68,10327.87,1940.51,56886.68,N
09/05/2015,19:00,13582.30,2184.96,2527.03,1313.67,19496.79,4730.12,10092.99,1917.86,55845.71,N
09/05/2015,20:00,13313.87,2074.66,2474.33,1242.70,18660.82,4510.95,9670.78,1878.44,53826.55,N
09/05/2015,21:00,13272.55,2048.58,2435.22,1204.53,18146.77,4453.29,9534.09,1894.07,52989.12,N
09/05/2015,22:00,12900.81,1948.18,2391.96,1187.09,17228.83,4268.99,9070.30,1833.66,50829.82,N
09/05/2015,23:00,12339.77,1830.64,2319.93,1109.43,16048.40,4030.76,8445.09,1743.01,47867.03,N
09/05/2015,24:00,11605.33,1677.50,2249.03,1153.68,14781.49,3764.15,7790.70,1643.63,44665.52,N
