OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/28/2015,01:00,7889.33,1000.23,1832.01,661.08,8322.05,2111.67,4252.61,1032.35,27101.33,N
03/28/2015,02:00,7567.96,963.53,1802.62,676.69,8015.58,1965.19,4012.83,1031.95,26036.36,N
03/28/2015,03:00,7392.05,941.66,1800.95,670.44,7850.31,1887.26,3875.67,997.78,25416.14,N
03/28/2015,04:00,7285.94,942.89,1778.75,667.49,7810.85,1851.58,3833.04,989.32,25159.87,N
03/28/2015,05:00,7287.24,966.83,1781.24,680.43,7897.43,1849.32,3831.06,1003.73,25297.27,N
03/28/2015,06:00,7421.90,1022.60,1791.00,702.17,8264.92,1908.86,3976.06,1012.89,26100.41,N
03/28/2015,07:00,7746.48,1089.86,1808.46,738.74,8829.39,2047.88,4224.39,1050.43,27535.65,N
03/28/2015,08:00,8026.44,1159.28,1843.05,779.90,9519.79,2143.58,4536.50,1115.90,29124.44,N
03/28/2015,09:00,8322.74,1212.17,1850.50,801.56,9964.13,2217.32,4742.31,1148.39,30259.12,N
03/28/2015,10:00,8653.77,1225.02,1862.57,854.98,10181.24,2311.26,4886.28,1074.50,31049.61,N
03/28/2015,11:00,8914.38,1191.77,1883.93,838.07,10217.72,2389.64,4929.35,1040.17,31405.03,N
03/28/2015,12:00,9069.03,1167.27,1910.09,805.04,10140.04,2472.19,4911.63,1024.59,31499.88,N
03/28/2015,13:00,9180.83,1146.84,1929.03,790.99,10058.67,2534.20,4976.44,1017.33,31634.33,N
03/28/2015,14:00,9292.65,1139.50,1960.98,785.94,9969.32,2611.88,5053.39,1037.63,31851.29,N
03/28/2015,15:00,9464.38,1147.70,1994.17,786.77,10048.47,2693.44,5145.63,1060.15,32340.71,N
03/28/2015,16:00,9702.76,1165.57,2016.58,797.75,10231.35,2776.02,5296.64,1086.73,33073.40,N
03/28/2015,17:00,9911.20,1209.08,2032.21,808.70,10466.89,2841.11,5489.15,1114.83,33873.17,N
03/28/2015,18:00,9972.66,1234.62,2052.53,810.12,10722.73,2863.09,5621.97,1146.73,34424.46,N
03/28/2015,19:00,9825.80,1229.85,2055.12,806.17,10794.54,2806.52,5659.20,1155.93,34333.12,N
03/28/2015,20:00,9601.89,1216.88,2031.72,802.80,10712.47,2713.58,5563.87,1134.80,33778.02,N
03/28/2015,21:00,9748.20,1257.18,2025.94,818.27,11002.19,2774.54,5707.72,1179.04,34513.07,N
03/28/2015,22:00,9453.87,1209.10,2002.66,778.22,10698.91,2693.11,5517.87,1197.42,33551.16,N
03/28/2015,23:00,9023.76,1145.83,1950.16,745.01,10018.04,2521.18,5186.32,1144.39,31734.70,N
03/28/2015,24:00,8550.53,1043.55,1898.36,690.42,9229.92,2353.37,4770.00,1089.22,29625.38,N
