OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/13/2014,01:00,9897.41,1269.08,1777.40,732.83,9331.26,2954.87,5377.25,987.47,32327.58,N
10/13/2014,02:00,9607.61,1229.31,1745.57,708.12,9156.45,2814.25,5151.50,885.61,31298.42,N
10/13/2014,03:00,9442.31,1215.24,1728.56,693.14,8682.38,2729.12,4980.94,925.67,30397.37,N
10/13/2014,04:00,9468.77,1216.63,1710.87,696.70,8187.63,2682.00,4904.49,1058.33,29925.43,N
10/13/2014,05:00,9750.71,1239.24,1710.51,690.94,8198.29,2703.15,4909.26,1062.96,30265.06,N
10/13/2014,06:00,10369.83,1298.03,1724.81,709.06,8646.10,2802.83,5220.13,1107.32,31878.11,N
10/13/2014,07:00,11147.70,1325.49,1790.09,768.40,9456.21,3055.91,5737.20,1171.60,34452.60,N
10/13/2014,08:00,11524.72,1461.73,1844.06,802.69,10127.50,3134.31,5955.90,1210.46,36061.38,N
10/13/2014,09:00,11823.62,1490.80,1839.61,825.57,10382.23,3176.60,5886.15,1228.16,36652.74,N
10/13/2014,10:00,12535.63,1462.71,1836.41,822.80,10790.50,3392.86,5938.85,1133.52,37913.28,N
10/13/2014,11:00,13127.16,1430.69,1867.85,845.41,11084.04,3594.43,6056.23,1141.68,39147.48,N
10/13/2014,12:00,12562.47,1475.64,1893.75,855.73,11079.44,3769.31,6114.30,1165.79,38916.43,N
10/13/2014,13:00,11487.58,1478.47,1898.96,848.30,11055.57,3887.53,6220.20,1167.39,38044.01,N
10/13/2014,14:00,10973.75,1452.12,1913.91,844.46,11005.16,4009.25,6345.23,1176.10,37719.98,N
10/13/2014,15:00,10833.59,1462.11,1921.54,853.22,10978.37,4116.96,6474.93,1187.04,37827.74,N
10/13/2014,16:00,10887.75,1448.90,1934.07,843.25,10859.87,4132.95,6584.03,1189.83,37880.65,N
10/13/2014,17:00,10933.41,1456.15,1947.92,847.43,10853.93,4076.98,6642.92,1167.22,37925.95,N
10/13/2014,18:00,10829.78,1429.46,1936.78,842.22,10819.21,3902.71,6600.01,1160.21,37520.37,N
10/13/2014,19:00,10420.94,1446.14,1914.06,848.69,10841.55,3647.15,6408.00,1134.26,36660.78,N
10/13/2014,20:00,10695.03,1490.14,1909.86,878.47,11244.00,3576.69,6480.22,1135.12,37409.52,N
10/13/2014,21:00,10518.43,1457.99,1937.80,866.25,11139.42,3501.60,6353.42,1149.62,36924.53,N
10/13/2014,22:00,10023.51,1393.45,1889.99,830.48,10641.45,3270.64,5968.52,1097.52,35115.56,N
10/13/2014,23:00,9162.82,1284.19,1827.92,782.89,9679.81,2953.24,5380.39,1015.92,32087.17,N
10/13/2014,24:00,8406.71,1181.07,1767.80,713.63,8727.90,2626.65,4745.58,935.45,29104.78,N
