OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/10/2014,01:00,11690.75,1663.02,2021.70,1074.75,14214.79,3217.14,6990.34,1278.38,42150.86,N
09/10/2014,02:00,11102.20,1554.09,1962.41,1008.38,13413.34,3050.32,6506.59,1230.56,39827.88,N
09/10/2014,03:00,10698.56,1494.87,1911.36,979.64,12843.99,2927.31,6224.10,1188.84,38268.68,N
09/10/2014,04:00,10502.11,1472.07,1892.39,973.82,12533.04,2834.56,6035.23,1158.45,37401.68,N
09/10/2014,05:00,10606.44,1462.53,1886.57,975.12,12541.43,2795.18,5977.48,1141.70,37386.44,N
09/10/2014,06:00,11170.86,1518.33,1894.89,1001.18,13045.08,2885.74,6302.85,1170.70,38989.64,N
09/10/2014,07:00,11963.74,1687.69,1944.05,1052.84,14042.48,3175.41,6933.11,1253.52,42052.84,N
09/10/2014,08:00,11965.75,1716.56,1960.91,1059.54,14279.76,3198.03,7054.50,1259.73,42494.79,N
09/10/2014,09:00,12496.26,1783.93,1972.44,1089.16,14731.37,3352.55,7134.82,1280.33,43840.86,N
09/10/2014,10:00,13494.28,1880.40,2032.18,1157.07,15835.02,3677.90,7534.14,1355.41,46966.39,N
09/10/2014,11:00,14482.28,2005.64,2099.78,1245.37,17216.02,3991.61,8139.22,1401.44,50581.36,N
09/10/2014,12:00,15374.89,2162.94,2178.58,1321.85,18465.00,4278.57,8709.13,1518.92,54009.88,N
09/10/2014,13:00,16101.16,2274.08,2241.41,1378.11,19719.38,4536.31,9334.76,1612.63,57197.86,N
09/10/2014,14:00,16871.75,2370.17,2318.31,1451.09,20914.03,4782.49,9885.07,1719.58,60312.50,N
09/10/2014,15:00,17286.79,2471.42,2378.02,1512.97,21830.93,4955.42,10389.83,1799.34,62624.72,N
09/10/2014,16:00,17246.84,2465.09,2392.85,1548.95,22416.65,5018.21,10720.49,1861.60,63670.68,N
09/10/2014,17:00,17324.45,2462.03,2404.76,1563.76,22798.68,5049.74,10888.71,1904.36,64396.50,N
09/10/2014,18:00,17126.26,2469.19,2428.04,1536.65,22767.64,4977.94,11008.72,1898.37,64212.80,N
09/10/2014,19:00,16527.53,2451.37,2406.65,1483.44,22274.40,4835.94,10903.77,1883.09,62766.21,N
09/10/2014,20:00,16005.68,2361.21,2350.57,1425.29,21293.20,4653.94,10487.07,1842.65,60419.61,N
09/10/2014,21:00,15768.51,2327.13,2331.74,1364.40,20716.44,4633.42,10272.84,1812.34,59226.82,N
09/10/2014,22:00,15037.15,2234.65,2285.30,1276.49,19469.83,4403.89,9738.62,1725.65,56171.59,N
09/10/2014,23:00,13970.47,2030.98,2183.80,1178.99,17717.04,4072.24,8909.12,1569.18,51631.82,N
09/10/2014,24:00,12905.75,1865.66,2069.77,1087.08,15975.93,3712.14,8042.12,1437.36,47095.81,N
