OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
05/10/2014,01:00,8806.04,885.72,1775.95,788.34,10486.84,2335.79,4747.12,1093.42,30919.22,N
05/10/2014,02:00,8413.54,848.55,1728.79,760.32,9664.84,2174.01,4462.74,1034.30,29087.07,N
05/10/2014,03:00,8176.15,798.56,1698.20,734.39,9072.31,2078.68,4271.70,1002.00,27831.98,N
05/10/2014,04:00,8040.36,800.24,1680.64,725.28,8714.37,2007.95,4125.84,967.53,27062.21,N
05/10/2014,05:00,8027.28,777.06,1624.08,703.26,8557.65,1965.80,4045.84,876.10,26577.09,N
05/10/2014,06:00,8159.97,816.28,1561.44,709.55,8662.83,1986.97,4122.60,844.79,26864.43,N
05/10/2014,07:00,8402.85,869.77,1562.39,718.97,8881.49,2034.06,4274.52,876.65,27620.71,N
05/10/2014,08:00,8609.65,1106.39,1574.58,741.36,9072.09,2087.11,4443.18,938.99,28573.35,N
05/10/2014,09:00,9175.61,1254.12,1587.10,791.51,9898.62,2281.56,4833.26,1079.84,30901.62,N
05/10/2014,10:00,9808.33,1275.85,1612.42,868.66,10832.73,2541.77,5240.41,1211.87,33392.04,N
05/10/2014,11:00,10503.43,1373.25,1679.12,899.62,11659.01,2829.59,5661.31,1297.31,35902.64,N
05/10/2014,12:00,11250.20,1426.82,1751.73,928.32,12345.36,3101.13,6085.40,1385.09,38274.04,N
05/10/2014,13:00,11874.91,1511.78,1788.83,979.81,13010.80,3359.65,6488.50,1470.16,40484.42,N
05/10/2014,14:00,12394.08,1570.96,1857.31,1013.95,13584.88,3586.34,6905.17,1551.28,42463.98,N
05/10/2014,15:00,12836.63,1612.64,1968.23,1062.05,14279.15,3772.27,7358.07,1578.03,44467.06,N
05/10/2014,16:00,13132.91,1664.77,2044.00,1090.85,14940.57,3910.88,7769.36,1599.22,46152.56,N
05/10/2014,17:00,13198.55,1707.12,2115.86,1128.69,15400.96,3991.05,8056.68,1587.89,47186.81,N
05/10/2014,18:00,13025.52,1744.41,2149.68,1140.46,15463.62,3950.61,8192.24,1580.40,47246.94,N
05/10/2014,19:00,12612.26,1740.92,2150.03,1133.99,15085.47,3808.13,8068.20,1566.55,46165.54,N
05/10/2014,20:00,12178.78,1697.50,2126.20,1091.13,14365.96,3588.08,7756.09,1515.52,44319.27,N
05/10/2014,21:00,12176.28,1677.95,2074.79,1056.37,13926.95,3470.46,7551.20,1458.01,43392.02,N
05/10/2014,22:00,11962.88,1615.69,2051.16,1027.23,13543.33,3348.66,7332.68,1453.74,42335.36,N
05/10/2014,23:00,11481.87,1540.89,1987.67,981.31,12750.11,3148.11,6825.28,1387.71,40102.94,N
05/10/2014,24:00,10879.40,1419.70,1912.57,918.93,11767.38,2952.42,6205.29,1308.88,37364.57,N
