OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/28/2014,01:00,12592.13,1747.46,2145.48,1116.00,14981.67,3421.70,7248.45,1362.01,44614.90,N
07/28/2014,02:00,11921.56,1643.52,2050.35,1057.53,13962.54,3212.71,6649.40,1290.40,41787.99,N
07/28/2014,03:00,11480.51,1558.69,1992.29,1004.43,13230.18,3066.97,6248.40,1240.64,39822.10,N
07/28/2014,04:00,11211.77,1495.16,1952.55,981.98,12767.65,2960.06,5978.38,1192.63,38540.19,N
07/28/2014,05:00,11147.11,1460.65,1941.76,977.37,12585.89,2916.88,5860.75,1157.14,38047.55,N
07/28/2014,06:00,11420.21,1498.72,1944.49,982.25,12876.83,2959.53,6042.32,1166.69,38891.04,N
07/28/2014,07:00,11765.81,1568.07,1941.24,1020.64,13490.67,3093.83,6447.85,1208.19,40536.31,N
07/28/2014,08:00,11979.64,1619.86,1952.17,1034.64,13797.29,3148.55,6626.19,1237.32,41395.66,N
07/28/2014,09:00,12766.97,1706.78,2025.06,1071.26,14679.04,3393.05,6972.57,1309.71,43924.44,N
07/28/2014,10:00,13750.06,1807.53,2133.81,1109.03,15960.64,3714.03,7483.26,1413.93,47372.30,N
07/28/2014,11:00,14704.00,1983.68,2259.39,1169.69,17312.92,4081.47,8138.42,1500.86,51150.42,N
07/28/2014,12:00,15657.55,2103.87,2354.42,1191.53,18502.07,4411.64,8799.89,1611.68,54632.65,N
07/28/2014,13:00,16547.14,2242.80,2384.56,1196.22,19557.33,4709.02,9383.60,1687.39,57708.07,N
07/28/2014,14:00,17287.79,2373.95,2416.38,1199.59,20472.87,4941.27,9989.76,1771.60,60453.22,N
07/28/2014,15:00,17796.31,2469.95,2475.18,1180.47,21017.20,5084.21,10422.62,1846.68,62292.63,N
07/28/2014,16:00,18089.94,2489.49,2525.36,1175.39,20908.30,5156.70,10734.97,1881.50,62961.65,N
07/28/2014,17:00,18198.04,2420.02,2537.00,1173.49,20452.70,5164.48,10857.62,1900.92,62704.27,N
07/28/2014,18:00,18120.70,2358.41,2513.92,1157.67,20073.58,5068.65,10960.78,1887.98,62141.68,N
07/28/2014,19:00,17739.61,2247.87,2465.62,1163.59,19432.49,4915.85,10975.07,1853.23,60793.33,N
07/28/2014,20:00,17106.15,2108.93,2413.09,1135.71,18521.45,4692.69,10617.01,1786.73,58381.76,N
07/28/2014,21:00,16642.90,2073.70,2361.51,1112.05,17850.58,4533.85,10175.39,1701.92,56451.90,N
07/28/2014,22:00,15986.36,2033.92,2345.99,1079.74,17193.62,4435.75,9743.59,1655.92,54474.89,N
07/28/2014,23:00,14899.37,1885.93,2264.25,1024.42,15744.86,4140.57,8957.61,1536.13,50453.15,N
07/28/2014,24:00,13730.13,1707.17,2161.27,950.28,14194.55,3774.61,8069.11,1401.68,45988.80,N
