OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/06/2014,01:00,10251.73,1820.55,2110.40,1303.42,17270.15,3345.00,7822.03,1625.38,45548.66,N
02/06/2014,02:00,10133.95,1845.57,2113.00,1305.60,17249.15,3324.12,7805.12,1625.51,45402.02,N
02/06/2014,03:00,10143.22,1845.24,2115.55,1313.33,17390.94,3363.34,7887.97,1643.53,45703.11,N
02/06/2014,04:00,10286.83,1883.72,2109.84,1330.63,17540.84,3440.69,7998.00,1667.84,46258.40,N
02/06/2014,05:00,10704.38,1977.56,2135.90,1375.45,18163.60,3589.55,8232.34,1704.31,47883.08,N
02/06/2014,06:00,11476.93,2221.85,2169.32,1459.90,19078.16,3919.12,8812.93,1795.64,50933.84,N
02/06/2014,07:00,12543.75,2499.10,2227.62,1529.59,20644.49,4538.06,9584.93,1918.90,55486.45,N
02/06/2014,08:00,12879.96,2601.18,2263.31,1555.41,21178.19,4754.98,9865.26,1958.08,57056.36,N
02/06/2014,09:00,12754.74,2631.71,2245.44,1544.10,20760.27,4680.22,9812.37,1937.85,56366.71,N
02/06/2014,10:00,12808.76,2685.40,2244.54,1519.85,20718.09,4759.89,9797.98,1924.17,56458.68,N
02/06/2014,11:00,12730.57,2657.19,2233.20,1496.19,20618.43,4787.81,9731.84,1906.83,56162.07,N
02/06/2014,12:00,12332.84,2620.56,2221.35,1465.20,20159.63,4790.65,9599.75,1873.32,55063.31,N
02/06/2014,13:00,12092.90,2601.08,2170.86,1415.11,19668.08,4756.35,9442.48,1851.94,53998.81,N
02/06/2014,14:00,11943.14,2457.61,2140.51,1361.47,19308.83,4733.73,9340.87,1813.97,53100.13,N
02/06/2014,15:00,11785.04,2255.07,2101.12,1301.31,19214.23,4719.66,9207.78,1764.17,52348.37,N
02/06/2014,16:00,11823.86,2139.65,2062.13,1304.41,19138.19,4728.59,9091.58,1743.34,52031.74,N
02/06/2014,17:00,11997.19,2191.96,2058.70,1313.77,19404.21,4810.81,9163.68,1752.31,52692.64,N
02/06/2014,18:00,12356.40,2262.56,2073.30,1289.98,19939.41,4933.69,9508.26,1768.83,54132.42,N
02/06/2014,19:00,13065.30,2324.14,2138.08,1380.58,20561.07,5178.62,9984.18,1828.26,56460.23,N
02/06/2014,20:00,13137.92,2323.74,2185.90,1434.03,20417.64,5257.49,10060.53,1855.40,56672.65,N
02/06/2014,21:00,12999.07,2267.17,2191.89,1411.45,19987.25,5203.01,9974.83,1831.05,55865.71,N
02/06/2014,22:00,12521.22,2178.33,2158.04,1365.58,19272.29,5074.19,9622.59,1794.82,53987.06,N
02/06/2014,23:00,11851.17,2042.27,2103.67,1310.11,18126.96,4782.00,9040.05,1713.21,50969.44,N
02/06/2014,24:00,11195.49,1886.69,2053.97,1258.83,17227.02,4496.53,8536.32,1652.99,48307.84,N
