OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/10/2015,01:00,10910.43,1465.16,2057.46,726.46,11943.68,3472.00,6464.44,1214.93,38254.56,N
09/10/2015,02:00,10510.29,1365.01,2018.68,678.83,11285.69,3281.41,6056.07,1150.00,36345.98,N
09/10/2015,03:00,10190.03,1327.33,1991.41,613.59,10854.64,3140.68,5869.88,1098.55,35086.11,N
09/10/2015,04:00,10044.67,1313.28,1978.67,622.86,10651.91,3051.14,5784.11,1054.58,34501.21,N
09/10/2015,05:00,10156.80,1330.15,1976.22,608.69,10703.07,3027.86,5791.67,1062.32,34656.77,N
09/10/2015,06:00,10796.68,1397.86,2000.52,659.29,11314.51,3127.48,6090.73,1110.60,36497.67,N
09/10/2015,07:00,11618.80,1548.72,2048.37,773.80,12461.47,3403.68,6788.74,1208.13,39851.73,N
09/10/2015,08:00,11724.17,1569.59,2062.96,850.41,12889.19,3432.50,7009.15,1234.99,40772.95,N
09/10/2015,09:00,12046.94,1624.74,2070.89,927.07,13380.05,3489.37,7103.16,1245.36,41887.58,N
09/10/2015,10:00,12696.20,1710.29,2120.49,1012.66,14375.99,3769.08,7499.99,1296.67,44481.36,N
09/10/2015,11:00,13378.04,1821.16,2187.75,1087.77,15524.76,4070.83,8017.75,1384.56,47472.61,N
09/10/2015,12:00,14312.27,1942.15,2287.15,1154.28,16720.58,4352.91,8620.92,1481.01,50871.27,N
09/10/2015,13:00,14850.32,2062.01,2359.31,1218.79,17891.83,4582.31,9254.10,1583.57,53802.23,N
09/10/2015,14:00,14473.59,2165.97,2427.45,1300.36,19021.40,4760.17,9811.16,1671.57,55631.67,N
09/10/2015,15:00,13835.39,2223.98,2506.28,1373.03,19804.99,4883.01,10179.38,1728.58,56534.63,N
09/10/2015,16:00,13725.86,2219.74,2549.47,1404.70,20362.61,4831.65,10388.76,1769.83,57252.63,N
09/10/2015,17:00,13690.86,2226.69,2591.00,1418.21,20563.99,4738.82,10120.23,1791.36,57141.17,N
09/10/2015,18:00,13430.81,2212.11,2561.92,1407.02,20262.85,4615.54,9345.70,1761.78,55597.73,N
09/10/2015,19:00,13010.83,2129.81,2506.21,1360.21,19297.17,4411.92,8871.46,1680.59,53268.19,N
09/10/2015,20:00,12990.38,2071.94,2444.51,1271.02,18421.42,4306.61,8562.02,1617.77,51685.65,N
09/10/2015,21:00,12972.42,2036.35,2420.65,1226.62,17965.65,4316.05,8469.11,1638.66,51045.51,N
09/10/2015,22:00,12512.03,1913.37,2370.42,1088.72,16972.57,4140.27,8061.34,1649.35,48708.07,N
09/10/2015,23:00,11701.40,1738.27,2282.83,962.78,15502.90,3848.46,7390.10,1561.21,44987.97,N
09/10/2015,24:00,10820.17,1566.37,2185.79,854.66,14043.33,3539.78,6697.53,1403.18,41110.82,N
