OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/14/2015,01:00,8026.35,1028.05,1832.14,749.00,8901.54,2114.99,4376.49,934.20,27962.74,N
03/14/2015,02:00,7759.58,979.13,1833.58,716.25,8522.53,1979.29,4130.44,917.94,26838.74,N
03/14/2015,03:00,7587.29,952.98,1835.00,698.36,8164.28,1910.87,3976.19,905.71,26030.69,N
03/14/2015,04:00,7513.02,946.22,1842.07,702.81,8042.17,1893.32,3893.79,890.25,25723.64,N
03/14/2015,05:00,7553.07,956.93,1836.10,720.10,8062.95,1881.35,3908.38,912.91,25831.80,N
03/14/2015,06:00,7740.03,994.12,1905.02,719.08,8296.79,1914.55,4034.10,929.09,26532.79,N
03/14/2015,07:00,8091.59,1048.82,2022.62,749.10,8766.58,2015.51,4305.49,909.94,27909.65,N
03/14/2015,08:00,8400.90,1098.41,2109.98,774.32,9278.76,2122.10,4609.86,948.35,29342.67,N
03/14/2015,09:00,8574.42,1142.89,2160.41,801.33,9611.88,2194.70,4799.02,1001.58,30286.22,N
03/14/2015,10:00,8778.36,1163.89,2198.35,808.65,9900.49,2309.43,4960.13,1084.38,31203.68,N
03/14/2015,11:00,8909.76,1168.82,2208.40,808.86,9946.96,2385.24,5018.27,1194.55,31640.85,N
03/14/2015,12:00,8960.99,1158.40,2263.50,804.57,9857.71,2452.14,5058.54,1201.27,31757.13,N
03/14/2015,13:00,8985.30,1142.35,2297.55,804.37,9647.58,2505.62,5040.38,1266.25,31689.41,N
03/14/2015,14:00,9052.93,1134.49,2248.93,790.90,9397.53,2548.74,5011.93,1372.98,31558.42,N
03/14/2015,15:00,9115.42,1115.05,1880.66,786.07,9789.10,2554.72,5011.86,1122.09,31374.97,N
03/14/2015,16:00,9146.55,1116.77,1873.90,769.58,9632.06,2546.53,5074.07,1110.43,31269.90,N
03/14/2015,17:00,9148.66,1119.23,1865.38,759.24,9609.36,2514.65,5136.71,1086.36,31239.60,N
03/14/2015,18:00,9030.60,1132.76,1864.97,762.80,9679.67,2474.06,5143.61,1068.00,31156.47,N
03/14/2015,19:00,8901.94,1141.44,1865.00,779.92,9766.82,2437.28,5084.32,1037.43,31014.16,N
03/14/2015,20:00,9101.36,1185.65,1858.56,803.76,10071.67,2480.63,5158.46,1010.37,31670.46,N
03/14/2015,21:00,9289.04,1217.30,1895.26,811.45,10326.76,2585.83,5385.44,1072.09,32583.17,N
03/14/2015,22:00,9071.37,1188.63,1899.54,806.67,10126.13,2533.16,5236.69,1051.42,31913.61,N
03/14/2015,23:00,8728.74,1126.36,1880.79,789.56,9705.70,2426.60,4962.85,1009.15,30629.75,N
03/14/2015,24:00,8272.51,1060.99,1857.75,756.03,9126.20,2269.09,4609.96,994.01,28946.54,N
