OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
11/14/2014,01:00,10116.47,1753.62,2121.68,1717.44,13968.67,3261.35,6864.09,1080.39,40883.69,N
11/14/2014,02:00,9965.38,1696.74,2111.95,1718.16,13746.66,3192.05,6778.62,1057.64,40267.20,N
11/14/2014,03:00,9886.64,1667.26,2115.63,1697.72,13793.38,3166.30,6765.48,1047.82,40140.23,N
11/14/2014,04:00,9934.44,1690.98,2116.34,1748.39,13907.99,3175.38,6809.65,1020.42,40403.60,N
11/14/2014,05:00,10220.08,1737.74,2134.40,1807.44,14153.52,3253.56,6993.83,1034.36,41334.91,N
11/14/2014,06:00,10918.59,1873.51,2181.50,1861.85,14947.20,3479.03,7492.67,1086.96,43841.32,N
11/14/2014,07:00,11792.55,2080.05,2254.05,1914.64,16193.53,3917.54,8177.39,1197.35,47527.09,N
11/14/2014,08:00,11843.37,2003.63,2278.16,1921.63,16269.98,3924.91,8188.75,1227.70,47658.12,N
11/14/2014,09:00,11805.40,1981.32,2233.20,1896.87,15824.66,3800.67,7988.40,1214.95,46745.46,N
11/14/2014,10:00,11772.57,1892.60,2181.41,1892.17,15519.42,3755.14,7800.37,1170.69,45984.37,N
11/14/2014,11:00,11637.02,1810.98,2144.66,1893.78,15118.66,3632.10,7569.59,1102.82,44909.61,N
11/14/2014,12:00,11316.86,1752.66,2092.91,1858.10,14501.24,3445.15,7270.02,1077.99,43314.93,N
11/14/2014,13:00,10958.41,1678.60,2050.89,1762.06,13927.86,3257.80,6958.10,1049.23,41642.95,N
11/14/2014,14:00,10753.02,1636.66,2023.18,1669.90,13568.22,3144.58,6674.34,1043.29,40513.20,N
11/14/2014,15:00,10605.88,1614.97,2006.25,1623.27,13231.82,3074.80,6468.41,964.33,39589.73,N
11/14/2014,16:00,10553.49,1610.21,1992.11,1622.83,13146.12,3056.74,6432.66,916.41,39330.58,N
11/14/2014,17:00,10647.00,1606.22,2001.09,1635.50,13486.62,3131.26,6615.23,932.75,40055.67,N
11/14/2014,18:00,11111.57,1699.86,2027.42,1761.22,14202.38,3301.48,7076.24,966.51,42146.68,N
11/14/2014,19:00,11375.80,1765.70,2106.61,1832.98,14645.50,3509.03,7412.69,1044.33,43692.64,N
11/14/2014,20:00,11294.16,1736.03,2122.84,1807.75,14481.88,3527.89,7311.63,1104.14,43386.33,N
11/14/2014,21:00,11120.96,1696.98,2124.20,1709.41,14229.74,3509.48,7177.79,1185.67,42754.22,N
11/14/2014,22:00,10838.93,1633.85,2117.37,1603.10,13841.44,3436.65,6939.80,1222.64,41633.78,N
11/14/2014,23:00,10377.46,1540.43,2087.62,1545.56,13178.44,3328.79,6593.02,1230.22,39881.54,N
11/14/2014,24:00,9886.79,1476.33,2057.70,1530.81,12407.02,3187.10,6252.85,1174.59,37973.19,N
