OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/31/2014,01:00,7350.30,1001.99,1695.92,678.62,8066.52,2170.41,4225.62,936.88,26126.25,N
03/31/2014,02:00,7140.99,954.31,1667.50,656.86,7649.39,2045.37,3996.09,906.51,25017.03,N
03/31/2014,03:00,7050.47,966.08,1648.30,651.85,7485.22,1965.65,3886.55,881.81,24535.93,N
03/31/2014,04:00,7074.21,956.28,1638.59,662.23,7474.66,1935.91,3849.86,874.29,24466.03,N
03/31/2014,05:00,7283.67,976.28,1638.52,677.69,7678.22,1944.90,3924.94,874.44,24998.67,N
03/31/2014,06:00,7859.86,1048.08,1662.68,720.22,8440.76,2077.90,4307.70,907.94,27025.13,N
03/31/2014,07:00,8734.48,1264.19,1728.81,815.12,9763.93,2423.73,4970.69,995.53,30696.48,N
03/31/2014,08:00,8980.73,1323.26,1757.71,844.46,10549.82,2540.37,5280.33,1030.87,32307.54,N
03/31/2014,09:00,9025.24,1318.41,1724.73,849.98,10352.86,2503.47,5196.22,1000.27,31971.17,N
03/31/2014,10:00,9196.91,1302.32,1773.14,856.17,10469.88,2601.59,5287.12,1000.50,32487.62,N
03/31/2014,11:00,9404.15,1292.76,1802.77,858.01,10686.90,2728.25,5396.82,1004.15,33173.81,N
03/31/2014,12:00,9613.78,1312.17,1833.38,853.97,10798.50,2853.39,5511.06,1030.61,33806.87,N
03/31/2014,13:00,9788.25,1341.96,1850.40,862.19,10929.92,2971.17,5626.15,1036.60,34406.64,N
03/31/2014,14:00,10016.54,1363.78,1893.69,846.48,11114.90,3119.29,5809.06,1072.63,35236.37,N
03/31/2014,15:00,10114.82,1346.70,1931.33,869.61,11165.12,3248.76,5898.17,1100.94,35675.46,N
03/31/2014,16:00,10261.00,1394.24,1955.17,873.44,11267.36,3384.94,6189.19,1133.33,36458.67,N
03/31/2014,17:00,10407.92,1425.26,1985.94,878.90,11554.09,3484.98,6431.10,1167.60,37335.78,N
03/31/2014,18:00,10335.62,1420.34,1988.04,882.35,11769.56,3464.32,6650.30,1189.06,37699.59,N
03/31/2014,19:00,10066.35,1417.76,1980.75,890.63,11823.44,3380.08,6723.75,1196.48,37479.24,N
03/31/2014,20:00,10037.74,1359.62,1967.23,889.54,11753.19,3253.08,6624.78,1180.99,37066.18,N
03/31/2014,21:00,10325.21,1486.59,1952.39,910.43,12205.91,3331.81,6769.46,1187.53,38169.32,N
03/31/2014,22:00,9937.22,1438.67,1940.99,888.98,11820.72,3229.89,6483.14,1142.67,36882.28,N
03/31/2014,23:00,9260.36,1310.79,1846.12,810.20,10761.32,2946.32,5850.73,1048.50,33834.35,N
03/31/2014,24:00,8637.89,1130.25,1747.79,735.54,9637.00,2636.32,5199.51,984.18,30708.48,N
