OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
03/13/2015,01:00,8019.37,1131.41,1806.62,741.55,8875.42,2163.29,4125.10,933.28,27796.04,N
03/13/2015,02:00,7766.31,1098.31,1800.36,718.56,8435.45,2031.41,3901.04,929.28,26680.73,N
03/13/2015,03:00,7629.96,1070.79,1790.85,708.05,8301.19,1972.80,3798.75,950.23,26222.61,N
03/13/2015,04:00,7599.25,1066.47,1803.49,709.41,8233.09,1957.12,3807.04,971.56,26147.44,N
03/13/2015,05:00,7740.34,1039.64,1816.05,722.65,8294.99,1994.68,4117.55,998.34,26724.23,N
03/13/2015,06:00,8255.54,1083.11,1880.98,761.73,8931.28,2140.86,4491.01,1039.02,28583.54,N
03/13/2015,07:00,9034.54,1207.19,1964.24,832.77,9838.29,2485.85,5139.03,1132.82,31634.73,N
03/13/2015,08:00,9473.87,1297.08,2026.95,866.59,10578.93,2663.59,5582.69,1220.14,33709.85,N
03/13/2015,09:00,9435.43,1304.47,2040.28,870.92,10770.23,2617.48,5541.65,1209.63,33790.08,N
03/13/2015,10:00,9576.61,1317.54,2004.34,882.10,10977.96,2616.57,5470.75,1150.33,33996.21,N
03/13/2015,11:00,9714.38,1323.38,1999.84,896.62,11239.96,2620.04,5411.61,1109.51,34315.32,N
03/13/2015,12:00,9711.67,1309.95,1985.75,888.09,11248.39,2582.92,5353.15,1124.67,34204.60,N
03/13/2015,13:00,9626.86,1286.28,1988.76,868.61,11126.21,2553.18,5304.36,1147.41,33901.67,N
03/13/2015,14:00,9575.04,1272.16,2001.24,862.17,10949.67,2575.66,5320.63,1157.39,33713.96,N
03/13/2015,15:00,9470.35,1256.64,1931.18,851.58,10918.49,2608.40,5301.20,1034.07,33371.91,N
03/13/2015,16:00,9319.06,1221.49,1924.38,831.43,10717.65,2631.70,5281.58,1035.57,32962.85,N
03/13/2015,17:00,9219.61,1212.13,1918.78,830.39,10606.51,2637.47,5247.50,1039.17,32711.56,N
03/13/2015,18:00,9066.60,1204.30,1898.29,810.89,10512.48,2592.96,5234.04,1048.62,32368.17,N
03/13/2015,19:00,8883.69,1214.92,1877.82,803.61,10446.45,2541.74,5222.24,1068.50,32058.96,N
03/13/2015,20:00,9130.96,1252.49,1864.08,836.54,10655.09,2576.16,5333.82,1030.08,32679.23,N
03/13/2015,21:00,9342.60,1266.78,1907.26,869.32,10878.14,2674.93,5526.56,1045.69,33511.28,N
03/13/2015,22:00,9174.00,1234.71,1912.15,868.81,10542.33,2615.44,5379.61,1031.92,32758.97,N
03/13/2015,23:00,8855.99,1180.21,1890.85,838.31,10139.86,2482.21,5099.42,1000.42,31487.27,N
03/13/2015,24:00,8422.63,1093.92,1858.52,788.76,9488.56,2289.89,4730.76,957.27,29630.32,N
