OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/30/2015,01:00,10091.53,1314.57,1937.09,754.02,11385.55,2911.31,6019.01,1136.21,35549.29,N
09/30/2015,02:00,9607.31,1221.93,1894.38,734.03,10573.44,2732.18,5590.92,1082.65,33436.83,N
09/30/2015,03:00,9262.67,1164.85,1868.49,723.17,10044.60,2610.39,5282.10,1045.47,32001.75,N
09/30/2015,04:00,9088.45,1129.82,1843.15,743.45,9749.45,2535.39,5132.57,987.38,31209.67,N
09/30/2015,05:00,9165.96,1122.92,1838.88,756.96,9733.97,2519.82,5094.53,981.18,31214.21,N
09/30/2015,06:00,9719.57,1193.54,1851.09,783.84,10254.49,2617.50,5390.85,999.42,32810.30,N
09/30/2015,07:00,10512.05,1334.71,1904.48,858.09,11425.50,2908.16,6017.39,1072.10,36032.49,N
09/30/2015,08:00,10660.10,1373.67,1947.61,879.71,11852.10,2971.95,6227.16,1104.23,37016.52,N
09/30/2015,09:00,10960.55,1424.12,1950.10,876.08,12068.97,3006.35,6291.84,1133.80,37711.82,N
09/30/2015,10:00,11748.64,1527.98,1993.69,928.64,12843.99,3280.89,6753.97,1199.76,40277.55,N
09/30/2015,11:00,12725.15,1670.30,2057.53,995.64,13946.97,3606.62,7363.15,1287.20,43652.55,N
09/30/2015,12:00,13633.23,1802.14,2107.83,1053.45,15084.27,3943.42,7953.97,1371.45,46949.76,N
09/30/2015,13:00,14383.02,1833.26,2178.83,1118.64,16225.51,4257.26,8499.91,1443.09,49939.51,N
09/30/2015,14:00,15024.82,2017.56,2261.25,1186.79,17389.94,4509.60,8958.51,1528.04,52876.52,N
09/30/2015,15:00,15575.15,2094.72,2332.89,1240.01,18223.88,4675.72,9304.46,1605.37,55052.21,N
09/30/2015,16:00,15938.89,2131.13,2388.54,1280.32,18913.96,4757.72,9697.21,1671.39,56779.18,N
09/30/2015,17:00,16060.71,2150.40,2424.03,1294.19,19226.15,4852.01,9950.55,1696.12,57654.17,N
09/30/2015,18:00,15737.48,2112.27,2406.63,1275.45,18960.42,4753.88,9943.10,1685.57,56874.78,N
09/30/2015,19:00,14952.96,2028.89,2380.87,1217.62,18198.63,4538.82,9693.78,1633.54,54645.11,N
09/30/2015,20:00,14574.16,1949.79,2324.30,1179.27,17537.73,4375.53,9361.82,1567.76,52870.35,N
09/30/2015,21:00,14022.57,1870.38,2285.48,1111.73,16805.25,4273.70,9022.81,1543.99,50935.90,N
09/30/2015,22:00,13135.31,1744.16,2208.78,1042.15,15705.99,3980.61,8359.76,1452.60,47629.36,N
09/30/2015,23:00,11996.54,1568.33,2111.48,932.28,14165.46,3627.47,7487.65,1383.74,43272.95,N
09/30/2015,24:00,10876.57,1398.44,2026.66,844.57,12634.10,3270.61,6635.82,1268.27,38955.03,N
