OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
04/26/2015,01:00,9489.61,1117.38,1836.34,622.48,9087.00,2799.20,5404.97,1074.09,31431.07,N
04/26/2015,02:00,8972.32,1046.94,1809.26,603.52,8312.48,2617.12,5038.19,1118.36,29518.18,N
04/26/2015,03:00,8663.13,988.25,1793.85,589.73,7909.31,2490.17,4809.30,1022.53,28266.27,N
04/26/2015,04:00,8515.89,969.99,1784.02,578.15,7633.09,2408.83,4684.85,1001.05,27575.87,N
04/26/2015,05:00,8468.89,955.53,1776.72,550.22,7518.57,2365.54,4590.92,1028.84,27255.24,N
04/26/2015,06:00,8527.44,964.06,1774.86,550.56,7569.02,2372.64,4577.60,1050.55,27386.73,N
04/26/2015,07:00,8685.34,993.43,1785.56,566.54,7749.99,2378.41,4704.77,1056.58,27920.62,N
04/26/2015,08:00,8703.74,1017.56,1785.38,578.14,7985.54,2398.32,4761.28,1049.40,28279.36,N
04/26/2015,09:00,9235.07,1110.48,1815.05,651.92,8785.92,2545.96,5065.58,1054.84,30264.80,N
04/26/2015,10:00,9802.22,1189.75,1869.77,736.79,9617.24,2747.70,5520.99,1048.20,32532.65,N
04/26/2015,11:00,10258.68,1261.71,1912.76,779.03,10378.96,2998.75,5873.78,1078.59,34542.26,N
04/26/2015,12:00,10673.68,1323.83,1961.42,823.54,11170.09,3207.36,6350.20,1113.10,36623.22,N
04/26/2015,13:00,10998.36,1394.03,2001.84,872.80,11886.31,3493.96,6782.65,1138.09,38568.06,N
04/26/2015,14:00,11492.23,1450.05,2049.71,835.35,12225.69,3705.89,7172.32,1259.29,40190.54,N
04/26/2015,15:00,12136.87,1511.04,2081.10,835.14,12591.56,3868.90,7501.74,1343.87,41870.24,N
04/26/2015,16:00,12775.71,1553.44,2099.56,870.50,12954.75,3971.79,7791.45,1355.21,43372.42,N
04/26/2015,17:00,13067.04,1608.23,2094.29,830.82,12847.97,4015.02,7969.34,1377.43,43810.14,N
04/26/2015,18:00,12763.26,1633.46,2057.29,858.75,12698.10,4016.33,8055.77,1411.75,43494.72,N
04/26/2015,19:00,12424.29,1605.86,2001.40,820.06,12558.52,4014.51,7975.69,1465.56,42865.90,N
04/26/2015,20:00,12165.87,1564.21,1973.30,700.61,12530.62,3886.98,7798.86,1517.00,42137.44,N
04/26/2015,21:00,12152.03,1587.26,1984.02,751.97,12709.09,3874.84,7838.59,1545.09,42442.89,N
04/26/2015,22:00,11811.52,1528.36,1988.17,881.73,12336.47,3789.17,7563.92,1376.23,41275.56,N
04/26/2015,23:00,11108.11,1408.85,1927.30,860.39,11395.89,3550.45,6889.94,1127.16,38268.08,N
04/26/2015,24:00,10252.00,1251.41,1852.30,770.52,10187.66,3237.32,6162.10,1089.77,34803.08,N
