OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/31/2014,01:00,11990.47,1563.22,1960.37,876.62,12936.85,3619.30,7076.79,1322.51,41346.13,N
07/31/2014,02:00,11393.01,1482.59,1920.68,828.08,12017.11,3410.90,6577.13,1271.55,38901.06,N
07/31/2014,03:00,10973.37,1428.09,1899.28,810.69,11244.13,3257.01,6290.77,1233.76,37137.09,N
07/31/2014,04:00,10710.72,1393.44,1871.20,798.60,10816.10,3147.97,6128.47,1191.07,36057.58,N
07/31/2014,05:00,10766.16,1408.50,1844.77,801.98,10747.74,3097.48,6125.74,1164.29,35956.65,N
07/31/2014,06:00,11186.36,1447.57,1859.98,817.52,11159.69,3134.59,6318.32,1173.68,37097.71,N
07/31/2014,07:00,11632.31,1589.31,1882.87,856.25,11814.17,3260.69,6730.96,1218.44,38985.00,N
07/31/2014,08:00,11714.23,1669.16,1900.91,877.26,12181.17,3296.66,6833.79,1221.41,39694.60,N
07/31/2014,09:00,12262.17,1717.02,1911.19,901.89,12585.71,3501.53,7016.12,1241.00,41136.61,N
07/31/2014,10:00,13205.92,1782.94,1941.44,933.24,13131.24,3824.13,7447.21,1286.98,43553.10,N
07/31/2014,11:00,14112.76,1884.37,1978.47,942.55,13728.62,4141.54,7889.83,1325.15,46003.28,N
07/31/2014,12:00,14937.12,1883.09,2030.06,960.71,14249.86,4470.91,8410.02,1371.73,48313.48,N
07/31/2014,13:00,15689.95,1924.66,2062.04,981.46,14588.21,4752.28,8981.91,1418.55,50399.07,N
07/31/2014,14:00,16315.98,2061.48,2133.89,984.60,14754.14,4992.26,9527.34,1479.50,52249.20,N
07/31/2014,15:00,16773.37,2089.47,2167.37,1014.33,14874.52,5169.65,9992.36,1522.57,53603.62,N
07/31/2014,16:00,17030.29,2148.97,2208.73,994.63,14827.12,5274.38,10303.19,1570.52,54357.84,N
07/31/2014,17:00,17017.79,2113.33,2249.89,1002.94,14677.34,5297.63,10433.54,1619.76,54412.22,N
07/31/2014,18:00,16664.41,2056.50,2259.51,1011.09,14340.02,5202.48,10606.75,1608.40,53749.16,N
07/31/2014,19:00,16087.00,1807.19,2250.96,989.22,14019.36,5003.65,10407.37,1616.33,52181.07,N
07/31/2014,20:00,15516.36,1825.59,2241.48,982.09,13619.03,4768.36,9932.99,1565.13,50451.03,N
07/31/2014,21:00,15384.49,1824.75,2203.00,981.40,13528.63,4616.31,9616.75,1504.14,49659.48,N
07/31/2014,22:00,14861.00,1793.28,2186.08,979.26,13410.45,4504.84,9337.20,1467.61,48539.72,N
07/31/2014,23:00,13868.24,1652.88,2115.77,932.60,12558.82,4212.19,8634.46,1376.57,45351.52,N
07/31/2014,24:00,12878.66,1492.80,2016.65,862.85,11532.34,3919.67,7865.75,1260.65,41829.37,N
