OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/03/2014,01:00,11308.71,1635.41,1969.36,914.68,12783.18,3225.47,6848.59,1226.19,39911.59,N
07/03/2014,02:00,10679.94,1499.72,1923.24,864.48,11880.17,2994.63,6334.11,1160.92,37337.21,N
07/03/2014,03:00,10182.73,1361.25,1895.87,834.04,11272.68,2832.01,5946.92,1109.99,35435.48,N
07/03/2014,04:00,9899.06,1296.42,1857.23,820.38,10861.92,2715.48,5706.25,1079.77,34236.52,N
07/03/2014,05:00,9892.71,1278.52,1836.44,810.65,10726.41,2656.04,5589.32,1053.76,33843.86,N
07/03/2014,06:00,10244.13,1326.85,1849.71,827.40,10908.15,2686.25,5700.06,1065.02,34607.58,N
07/03/2014,07:00,10634.75,1424.55,1881.11,856.57,11410.36,2797.28,5983.11,1109.90,36097.64,N
07/03/2014,08:00,11001.00,1537.37,1896.83,888.84,11706.76,2881.01,6161.17,1154.51,37227.48,N
07/03/2014,09:00,11876.15,1622.62,1944.68,905.61,12350.69,3127.44,6585.61,1239.54,39652.34,N
07/03/2014,10:00,12860.83,1674.37,2002.99,929.88,13113.16,3429.70,7176.52,1310.83,42498.28,N
07/03/2014,11:00,13897.46,1800.26,2084.84,971.89,13973.72,3759.09,7812.51,1392.61,45692.39,N
07/03/2014,12:00,14911.58,1943.38,2159.45,973.12,14613.09,4082.44,8449.70,1492.46,48625.22,N
07/03/2014,13:00,15694.38,2031.07,2203.62,987.04,14971.48,4346.43,9002.66,1545.05,50781.72,N
07/03/2014,14:00,16372.54,2139.41,2241.77,1007.15,15369.72,4574.23,9463.42,1596.85,52765.09,N
07/03/2014,15:00,16883.63,2188.99,2245.39,1046.48,15799.23,4728.95,9836.24,1633.16,54362.06,N
07/03/2014,16:00,17064.86,2205.98,2213.72,1075.19,16284.17,4802.08,10100.15,1678.96,55425.11,N
07/03/2014,17:00,16155.26,2196.59,2171.67,1104.83,16851.73,4795.05,10233.73,1691.13,55199.99,N
07/03/2014,18:00,14551.94,2120.50,2138.57,1128.55,17036.45,4680.50,10137.89,1678.33,53472.72,N
07/03/2014,19:00,13409.03,2028.72,2130.53,1121.33,16718.87,4513.12,9673.65,1644.80,51240.05,N
07/03/2014,20:00,12817.32,1873.06,2125.69,1098.79,16027.99,4304.67,9014.91,1596.44,48858.88,N
07/03/2014,21:00,12679.08,1802.11,2102.74,1055.47,15235.52,4131.09,8525.62,1525.27,47056.90,N
07/03/2014,22:00,12410.60,1745.65,2080.17,1034.06,14791.36,4073.71,8214.44,1493.00,45842.99,N
07/03/2014,23:00,11732.73,1632.28,2040.14,990.99,13832.85,3844.72,7581.51,1417.21,43072.44,N
07/03/2014,24:00,10952.37,1508.63,1972.60,921.43,12641.23,3562.80,6879.78,1308.56,39747.41,N
