OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/31/2015,01:00,8416.41,1304.79,2039.82,774.63,9540.25,2144.43,4896.89,1115.19,30232.42,N
01/31/2015,02:00,8246.73,1280.19,1978.93,779.43,9378.65,2051.92,4729.89,1028.52,29474.25,N
01/31/2015,03:00,8161.04,1289.60,1953.64,748.03,9277.13,1989.47,4634.02,1006.35,29059.28,N
01/31/2015,04:00,8147.03,1289.55,1975.40,742.58,9268.10,1962.97,4574.09,970.38,28930.11,N
01/31/2015,05:00,8261.16,1303.66,1968.51,763.61,9384.49,1972.59,4602.55,977.56,29234.12,N
01/31/2015,06:00,8526.87,1356.50,1991.56,791.82,9794.46,2037.85,4773.31,977.30,30249.67,N
01/31/2015,07:00,8933.48,1431.36,2053.48,846.47,10366.79,2153.87,5060.51,1011.55,31857.52,N
01/31/2015,08:00,9235.41,1514.95,2091.51,873.94,11077.60,2242.06,5394.86,1037.88,33468.20,N
01/31/2015,09:00,9561.38,1576.52,2123.67,909.17,11716.69,2356.65,5693.92,1090.35,35028.34,N
01/31/2015,10:00,9792.20,1566.54,2124.78,933.22,12228.46,2465.42,5928.42,1173.52,36212.56,N
01/31/2015,11:00,9765.85,1526.75,2137.98,911.49,12246.05,2543.98,6027.55,1218.80,36378.45,N
01/31/2015,12:00,9508.15,1475.76,2129.43,919.56,12097.43,2565.22,5995.46,1227.86,35918.87,N
01/31/2015,13:00,9286.53,1389.80,2083.10,925.45,11819.42,2547.68,5878.07,1210.98,35141.03,N
01/31/2015,14:00,9076.87,1357.81,2060.93,911.56,11538.83,2524.80,5707.23,1190.14,34368.17,N
01/31/2015,15:00,8949.88,1320.71,2046.47,923.10,11378.62,2493.84,5596.46,1153.03,33862.11,N
01/31/2015,16:00,8869.87,1308.20,2013.98,924.79,11441.43,2474.34,5585.63,1109.26,33727.50,N
01/31/2015,17:00,8892.41,1308.49,2015.73,940.99,11543.06,2449.94,5605.35,1079.53,33835.49,N
01/31/2015,18:00,9197.02,1355.27,1997.06,960.79,11934.49,2453.08,5727.54,1093.37,34718.63,N
01/31/2015,19:00,9596.46,1393.80,2024.01,973.02,12349.90,2599.64,5960.44,1101.27,35998.56,N
01/31/2015,20:00,9504.60,1410.92,2023.20,969.52,12166.28,2636.31,5861.42,1079.26,35651.51,N
01/31/2015,21:00,9339.36,1414.06,1989.26,952.34,11893.67,2585.43,5677.78,1046.69,34898.59,N
01/31/2015,22:00,9118.56,1361.10,1974.91,939.58,11463.01,2518.47,5413.62,1035.26,33824.52,N
01/31/2015,23:00,8774.78,1293.63,1900.98,907.20,10834.95,2406.42,5114.99,972.94,32205.90,N
01/31/2015,24:00,8361.05,1219.16,1830.83,863.12,10192.31,2264.14,4759.60,939.09,30429.29,N
