OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/14/2015,01:00,8295.17,1134.49,2060.78,727.69,9407.69,2371.62,4849.72,1203.64,30050.80,N
12/14/2015,02:00,8081.87,1110.29,2070.28,701.34,9095.05,2261.02,4699.11,1224.34,29243.29,N
12/14/2015,03:00,7997.05,1066.71,2063.09,687.34,8986.79,2226.40,4610.23,1267.23,28904.84,N
12/14/2015,04:00,8028.39,1075.85,2079.05,673.42,9071.39,2244.90,4706.66,1282.71,29162.35,N
12/14/2015,05:00,8283.04,1115.22,2081.95,715.11,9464.40,2305.54,4920.88,1316.77,30202.91,N
12/14/2015,06:00,8949.21,1213.66,2116.92,778.95,10519.87,2536.54,5464.37,1376.18,32955.70,N
12/14/2015,07:00,9879.77,1409.31,2204.64,889.49,12157.27,3026.90,6329.61,1483.43,37380.42,N
12/14/2015,08:00,10091.47,1458.56,2255.84,960.45,12832.79,3171.89,6590.36,1482.50,38843.86,N
12/14/2015,09:00,10060.43,1417.27,2211.85,939.00,12358.25,2980.27,6277.03,1408.76,37652.85,N
12/14/2015,10:00,10021.23,1383.77,2143.86,947.96,11940.20,2841.74,5974.65,1298.78,36552.20,N
12/14/2015,11:00,9970.67,1372.46,2118.39,950.84,11599.59,2757.35,5731.91,1193.62,35694.83,N
12/14/2015,12:00,9942.81,1307.89,2096.72,916.95,11301.12,2715.05,5583.52,1116.13,34980.20,N
12/14/2015,13:00,9901.67,1337.35,2060.44,893.31,11011.58,2697.71,5491.88,1082.41,34476.35,N
12/14/2015,14:00,9970.28,1305.45,2022.19,869.14,10866.74,2699.21,5474.85,1089.73,34297.60,N
12/14/2015,15:00,9995.39,1303.29,2009.98,834.18,10724.64,2739.02,5459.47,1091.21,34157.18,N
12/14/2015,16:00,9997.84,1296.23,1987.05,796.80,10606.93,2789.70,5462.69,1090.80,34028.04,N
12/14/2015,17:00,10007.11,1298.58,1969.66,781.82,10631.78,2827.24,5530.38,1113.79,34160.37,N
12/14/2015,18:00,10294.34,1366.85,1973.82,836.45,11251.99,2814.47,5765.22,1178.38,35481.50,N
12/14/2015,19:00,10648.73,1455.79,2029.05,849.73,12081.68,3007.41,6256.10,1367.14,37695.63,N
12/14/2015,20:00,10511.92,1462.06,2054.75,785.22,12115.26,3013.21,6264.24,1471.95,37678.59,N
12/14/2015,21:00,10317.92,1455.50,2075.08,772.25,12009.00,2975.98,6170.15,1493.12,37269.01,N
12/14/2015,22:00,9944.86,1421.27,2056.83,752.74,11624.54,2901.99,5911.76,1461.98,36075.97,N
12/14/2015,23:00,9344.49,1324.80,2005.92,698.49,10747.88,2728.55,5458.91,1395.06,33704.10,N
12/14/2015,24:00,8694.88,1222.77,1974.06,652.66,9755.56,2478.39,4952.37,1330.67,31061.35,N
