OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
09/02/2015,01:00,10179.99,1474.29,2097.58,824.09,13387.68,3033.79,6352.52,1495.43,38845.37,N
09/02/2015,02:00,9786.90,1374.85,2052.69,799.26,12525.60,2858.80,5897.18,1431.60,36726.88,N
09/02/2015,03:00,9546.51,1303.62,2020.35,779.90,11870.44,2731.47,5554.20,1390.60,35197.08,N
09/02/2015,04:00,9433.60,1294.45,1992.35,775.46,11444.64,2662.99,5414.55,1351.73,34369.77,N
09/02/2015,05:00,9603.69,1287.22,1980.98,774.29,11276.70,2636.96,5411.45,1315.76,34287.05,N
09/02/2015,06:00,10190.19,1356.16,2000.04,791.02,11728.55,2753.49,5701.36,1307.89,35828.70,N
09/02/2015,07:00,10886.03,1502.33,2057.21,859.48,12733.04,3065.64,6312.28,1364.99,38781.00,N
09/02/2015,08:00,10973.86,1536.48,2076.33,847.65,13020.04,3096.74,6449.99,1394.42,39395.52,N
09/02/2015,09:00,11266.31,1576.74,2090.74,904.50,13536.56,3200.89,6590.88,1356.72,40523.35,N
09/02/2015,10:00,11969.92,1705.04,2165.87,1002.16,14490.13,3477.08,6960.63,1400.44,43171.27,N
09/02/2015,11:00,12764.61,1814.13,2245.44,1101.25,15693.51,3800.75,7440.86,1465.10,46325.66,N
09/02/2015,12:00,13482.23,1921.63,2323.51,1192.92,16897.39,4082.14,7958.60,1537.55,49395.96,N
09/02/2015,13:00,14153.79,2037.38,2400.61,1287.13,18048.36,4328.67,8505.66,1624.78,52386.39,N
09/02/2015,14:00,14769.27,2138.21,2471.12,1369.31,19132.10,4570.69,9066.08,1724.03,55240.81,N
09/02/2015,15:00,15273.26,2209.60,2543.65,1429.57,20127.08,4726.18,9480.88,1812.64,57602.85,N
09/02/2015,16:00,15488.81,2258.22,2584.54,1475.42,20758.12,4832.87,9916.54,1865.72,59180.24,N
09/02/2015,17:00,15568.62,2280.46,2615.66,1480.64,21013.73,4838.18,10206.14,1898.73,59902.14,N
09/02/2015,18:00,15342.82,2237.14,2599.04,1452.76,20966.39,4771.88,10244.56,1924.95,59539.52,N
09/02/2015,19:00,14748.78,2183.08,2562.76,1410.45,20359.62,4637.67,10072.92,1890.95,57866.21,N
09/02/2015,20:00,14195.30,2135.11,2513.75,1303.61,19363.20,4424.00,9714.70,1841.48,55491.15,N
09/02/2015,21:00,14206.96,2109.88,2477.46,1221.56,18797.80,4382.43,9509.84,1833.42,54539.35,N
09/02/2015,22:00,13646.73,1988.30,2418.03,1124.39,17681.04,4185.69,8961.13,1783.01,51788.32,N
09/02/2015,23:00,12722.60,1822.61,2312.20,1002.43,16011.09,3838.42,8151.33,1689.73,47550.40,N
09/02/2015,24:00,11675.49,1639.99,2191.08,912.29,14301.99,3471.02,7240.01,1551.52,42983.39,N
