OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
02/18/2015,01:00,9978.74,1829.93,2092.28,931.16,11219.97,3197.48,6268.66,1366.26,36884.47,N
02/18/2015,02:00,9889.32,1823.53,2047.92,942.64,11249.25,3166.68,6256.73,1405.37,36781.43,N
02/18/2015,03:00,9888.79,1798.29,2036.68,949.45,11379.90,3185.85,6299.87,1499.39,37038.22,N
02/18/2015,04:00,10028.31,1799.26,2042.54,981.81,11614.13,3244.24,6439.49,1617.92,37767.71,N
02/18/2015,05:00,10373.28,1879.03,2084.77,1014.79,12188.28,3364.71,6751.81,1750.69,39407.36,N
02/18/2015,06:00,11213.47,1980.69,2141.69,1105.40,13740.79,3699.02,7409.75,1599.95,42890.77,N
02/18/2015,07:00,12245.55,2352.13,2227.95,1206.28,15543.74,4307.31,8289.51,1591.65,47764.11,N
02/18/2015,08:00,12232.13,2002.91,2242.28,1214.28,16309.51,4334.10,8338.46,1584.23,48257.91,N
02/18/2015,09:00,11735.79,1854.13,2175.23,1154.78,15089.05,3873.97,7610.78,1484.84,44978.56,N
02/18/2015,10:00,11310.53,1748.85,2121.05,1093.95,13947.76,3469.88,6913.68,1395.03,42000.73,N
02/18/2015,11:00,10865.26,1714.03,2081.30,1115.63,13185.87,3167.95,6372.15,1289.27,39791.46,N
02/18/2015,12:00,10391.72,1663.43,2036.70,962.33,12486.23,2890.64,5952.31,1157.29,37540.65,N
02/18/2015,13:00,10067.29,1488.92,1987.28,921.44,12001.87,2693.41,5652.84,1034.47,35847.52,N
02/18/2015,14:00,9969.84,1302.35,1953.72,892.26,11640.87,2598.48,5476.59,992.17,34826.27,N
02/18/2015,15:00,9767.68,1265.88,1940.77,876.18,11191.57,2544.99,5329.13,1046.60,33962.79,N
02/18/2015,16:00,9607.96,1240.23,1939.08,851.08,10889.49,2509.83,5226.97,1086.32,33350.96,N
02/18/2015,17:00,9525.01,1266.00,1954.14,856.66,10849.26,2505.51,5237.16,1102.36,33296.09,N
02/18/2015,18:00,9558.32,1299.47,2000.26,874.20,11025.04,2507.71,5358.46,1094.12,33717.56,N
02/18/2015,19:00,10072.56,1438.59,2114.37,938.01,11806.87,2674.54,5846.86,1138.45,36030.24,N
02/18/2015,20:00,10362.57,1500.37,2023.55,987.20,12432.52,2830.61,6235.79,1211.57,37584.18,N
02/18/2015,21:00,10334.19,1537.87,2008.75,1009.75,12520.08,2882.39,6254.94,1238.74,37786.71,N
02/18/2015,22:00,10129.36,1533.94,1983.66,996.49,12389.32,2881.20,6111.00,1254.12,37279.09,N
02/18/2015,23:00,9630.74,1456.79,1949.16,966.90,11790.39,2734.16,5808.90,1220.67,35557.71,N
02/18/2015,24:00,9138.02,1378.03,1910.11,939.21,11232.36,2529.09,5406.16,1176.60,33709.58,N
