OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/07/2015,01:00,8884.51,1431.40,1751.47,947.85,11616.80,2569.21,5149.05,1179.86,33530.14,N
01/07/2015,02:00,8753.80,1434.99,1740.34,956.62,11578.73,2496.34,5065.56,1187.32,33213.70,N
01/07/2015,03:00,8700.69,1442.58,1746.85,968.65,11771.80,2473.82,5084.75,1210.85,33399.99,N
01/07/2015,04:00,8748.21,1461.35,1766.08,997.54,12122.57,2476.44,5179.62,1230.99,33982.80,N
01/07/2015,05:00,9039.92,1518.98,1788.48,1061.08,12798.97,2544.77,5405.75,1268.80,35426.76,N
01/07/2015,06:00,9760.67,1644.41,1845.10,1126.68,14140.58,2747.74,5949.35,1367.65,38582.19,N
01/07/2015,07:00,10646.92,1797.03,1943.87,1235.33,16085.37,3176.38,6839.28,1533.46,43257.63,N
01/07/2015,08:00,10861.98,1830.25,1999.63,1275.10,16876.50,3268.90,7071.00,1622.49,44805.86,N
01/07/2015,09:00,10708.17,1779.35,1990.96,1242.30,16484.56,3075.67,6854.04,1579.01,43714.06,N
01/07/2015,10:00,10736.44,1727.65,1987.87,1202.72,16039.15,2962.03,6757.95,1547.10,42960.93,N
01/07/2015,11:00,10739.94,1671.06,2007.23,1217.21,15853.84,2856.78,6703.26,1516.25,42565.56,N
01/07/2015,12:00,10610.95,1631.72,2001.48,1218.88,15589.52,2785.47,6595.36,1501.57,41934.95,N
01/07/2015,13:00,10386.12,1573.09,2007.35,1188.65,15299.89,2746.62,6516.67,1494.66,41213.05,N
01/07/2015,14:00,10269.05,1603.25,2035.74,1177.86,15030.21,2735.32,6510.57,1502.00,40863.99,N
01/07/2015,15:00,10178.54,1579.62,2089.31,1158.28,14909.82,2736.56,6462.17,1497.19,40611.47,N
01/07/2015,16:00,10148.68,1603.00,2130.62,888.31,14997.43,2770.84,6545.54,1251.08,40335.49,N
01/07/2015,17:00,10256.48,1679.47,2171.18,1223.97,15648.42,2882.93,6787.13,1564.88,42214.46,N
01/07/2015,18:00,10903.00,1867.25,2206.40,1302.18,17187.57,3077.87,7454.57,1639.74,45638.58,N
01/07/2015,19:00,11595.49,2065.72,2267.86,1368.79,18858.09,3408.66,8346.60,1751.41,49662.62,N
01/07/2015,20:00,11766.18,2131.67,2258.48,1382.52,19332.36,3541.48,8602.72,1796.22,50811.63,N
01/07/2015,21:00,11820.22,2161.71,2247.84,1374.24,19563.45,3665.78,8713.04,1797.02,51343.30,N
01/07/2015,22:00,11622.63,2155.16,2210.10,1339.91,19313.30,3701.37,8591.89,1759.48,50693.84,N
01/07/2015,23:00,11133.80,2078.40,2158.13,1280.86,18499.33,3603.88,8247.09,1686.80,48688.29,N
01/07/2015,24:00,10653.60,1994.09,2101.92,1236.58,17679.73,3427.30,7916.40,1642.11,46651.72,N
