OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
10/30/2015,01:00,9022.98,1167.43,1879.81,568.69,8571.03,2882.55,4998.28,1085.39,30176.16,N
10/30/2015,02:00,8684.38,1090.97,1755.53,520.62,8129.58,2766.91,4753.54,1189.78,28891.31,N
10/30/2015,03:00,8555.61,1070.60,1664.82,512.36,7934.24,2693.52,4619.28,1252.21,28302.64,N
10/30/2015,04:00,8571.63,1055.64,1736.73,564.26,7853.55,2652.22,4571.81,1104.33,28110.16,N
10/30/2015,05:00,8783.13,1036.28,1716.00,539.51,8020.22,2668.55,4655.73,1162.69,28582.12,N
10/30/2015,06:00,9386.70,1071.99,1697.18,636.07,8633.72,2799.68,5033.72,1148.57,30407.64,N
10/30/2015,07:00,10275.42,1221.90,1864.08,665.55,9851.99,3101.67,5688.26,1161.84,33830.71,N
10/30/2015,08:00,10724.91,1291.61,1886.56,748.50,10674.04,3260.49,5954.55,1190.47,35731.12,N
10/30/2015,09:00,10790.86,1305.09,1862.66,739.90,10813.49,3183.40,6076.69,1262.34,36034.43,N
10/30/2015,10:00,11112.08,1328.50,1951.16,688.44,10997.70,3230.01,6196.14,1292.19,36796.22,N
10/30/2015,11:00,11361.54,1353.49,1985.05,720.65,11237.64,3290.07,6307.76,1300.30,37556.51,N
10/30/2015,12:00,11500.36,1362.27,2008.82,814.65,11343.54,3340.63,6385.61,1202.20,37958.07,N
10/30/2015,13:00,11590.81,1352.34,2018.14,850.55,11344.27,3345.48,6451.75,1152.12,38105.45,N
10/30/2015,14:00,11754.41,1347.46,2040.41,864.78,11343.79,3425.12,6522.06,1143.64,38441.68,N
10/30/2015,15:00,11841.81,1339.41,2065.13,840.55,11268.07,3515.38,6579.79,1141.59,38591.72,N
10/30/2015,16:00,11768.46,1327.11,2082.67,842.19,11051.38,3576.08,6645.01,1148.36,38441.26,N
10/30/2015,17:00,11524.75,1331.57,2061.94,841.85,11018.56,3587.37,6688.05,1170.08,38224.17,N
10/30/2015,18:00,11162.49,1335.76,2009.22,824.17,10995.25,3536.36,6721.31,1174.65,37759.21,N
10/30/2015,19:00,11162.04,1368.31,1976.13,840.86,11141.97,3486.43,6712.55,1145.27,37833.56,N
10/30/2015,20:00,11222.59,1361.71,1959.42,862.10,11265.20,3579.43,6825.37,1153.63,38229.44,N
10/30/2015,21:00,11042.40,1340.46,1947.15,830.86,11095.09,3559.75,6713.45,1125.10,37654.25,N
10/30/2015,22:00,10973.22,1303.22,1933.35,774.20,10666.63,3478.27,6504.30,1106.45,36739.64,N
10/30/2015,23:00,10655.49,1238.46,1908.83,758.97,10145.19,3360.53,6195.11,1082.21,35344.77,N
10/30/2015,24:00,10169.68,1150.99,1864.76,654.01,9532.20,3197.09,5794.99,1072.18,33435.89,N
