OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
07/10/2015,01:00,12467.52,1861.43,2093.00,816.64,12733.54,3262.53,6590.75,1409.00,41234.40,N
07/10/2015,02:00,11762.48,1744.24,2050.26,748.78,11839.31,3057.42,6067.65,1376.18,38646.32,N
07/10/2015,03:00,11238.88,1686.95,2009.99,714.43,11178.97,2908.72,5754.41,1331.16,36823.51,N
07/10/2015,04:00,10913.39,1616.79,1987.04,714.37,10749.61,2810.16,5598.09,1324.73,35714.18,N
07/10/2015,05:00,10850.29,1561.72,1977.63,700.45,10608.24,2800.74,5597.62,1294.26,35390.96,N
07/10/2015,06:00,11116.59,1623.55,1980.25,741.49,10939.34,2868.79,5794.85,1279.08,36343.93,N
07/10/2015,07:00,11416.17,1670.91,2009.48,776.08,11368.45,2989.80,6170.43,1297.35,37698.67,N
07/10/2015,08:00,11775.09,1762.71,2033.19,826.99,11812.83,3064.29,6345.27,1303.91,38924.29,N
07/10/2015,09:00,12660.32,1898.41,2071.12,866.23,12729.29,3304.61,6701.49,1343.40,41574.87,N
07/10/2015,10:00,13657.60,2039.60,2124.56,916.68,13822.86,3583.62,7241.72,1459.44,44846.08,N
07/10/2015,11:00,14744.90,2154.40,2198.43,1008.18,15099.13,3874.24,7805.69,1528.44,48413.39,N
07/10/2015,12:00,15692.17,2276.18,2275.07,1069.91,16223.70,4150.04,8312.29,1621.30,51620.67,N
07/10/2015,13:00,16459.72,2439.04,2328.52,1123.79,17307.99,4413.38,8742.52,1665.86,54480.82,N
07/10/2015,14:00,17140.11,2622.95,2389.49,1198.66,18261.03,4599.05,9175.54,1692.71,57079.56,N
07/10/2015,15:00,17617.97,2729.35,2431.91,1228.17,19061.62,4723.93,9545.64,1756.28,59094.87,N
07/10/2015,16:00,17912.10,2825.11,2467.90,1245.72,19640.66,4817.58,9820.93,1835.92,60565.93,N
07/10/2015,17:00,17942.63,2903.10,2478.93,1240.75,19878.42,4843.91,10005.83,1876.18,61169.76,N
07/10/2015,18:00,17703.89,2838.32,2467.55,1236.50,19816.88,4772.16,9995.92,1882.89,60714.11,N
07/10/2015,19:00,17014.38,2762.11,2434.75,1237.62,19232.02,4609.74,9835.69,1836.77,58963.06,N
07/10/2015,20:00,16311.41,2655.17,2364.98,1181.35,18270.48,4384.78,9399.29,1792.43,56359.89,N
07/10/2015,21:00,15785.61,2548.91,2307.69,1131.86,17297.63,4168.67,8939.59,1688.22,53868.17,N
07/10/2015,22:00,15336.35,2471.44,2277.18,1089.37,16624.43,4084.39,8665.28,1636.88,52185.32,N
07/10/2015,23:00,14441.89,2259.12,2201.25,1019.42,15445.10,3849.99,8075.95,1569.18,48861.90,N
07/10/2015,24:00,13378.46,2007.98,2130.95,920.20,14209.59,3569.26,7351.72,1480.91,45049.07,N
