OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
12/23/2014,01:00,8128.64,1126.87,1907.78,921.43,9289.33,2255.82,4530.13,1025.81,29185.82,N
12/23/2014,02:00,7832.25,1098.08,1880.20,891.99,8920.75,2130.57,4315.28,1016.82,28085.94,N
12/23/2014,03:00,7675.46,1098.09,1845.49,871.85,8760.32,2057.56,4237.30,1013.40,27559.45,N
12/23/2014,04:00,7630.86,1096.19,1867.40,882.67,8831.68,2031.53,4233.94,1028.23,27602.51,N
12/23/2014,05:00,7756.82,1093.23,1875.99,922.58,9156.23,2029.95,4332.31,1061.44,28228.55,N
12/23/2014,06:00,8141.18,1117.89,1927.35,1016.79,9956.01,2112.22,4687.87,1058.47,30017.77,N
12/23/2014,07:00,8664.50,1226.99,1998.77,1280.32,10925.81,2282.32,5159.45,1038.87,32577.03,N
12/23/2014,08:00,9037.92,1311.68,2062.42,1294.28,11745.27,2415.55,5473.12,1135.28,34475.52,N
12/23/2014,09:00,9289.89,1347.90,2100.04,1299.65,12264.39,2485.24,5599.29,1231.56,35617.97,N
12/23/2014,10:00,9657.46,1429.87,2128.01,1250.05,12599.55,2595.72,5704.42,1327.22,36692.31,N
12/23/2014,11:00,9827.82,1470.16,2139.69,1239.08,12666.83,2669.11,5849.86,1314.86,37177.40,N
12/23/2014,12:00,9829.55,1464.50,2150.78,1228.16,12383.55,2700.69,5839.41,1320.69,36917.33,N
12/23/2014,13:00,9725.75,1445.91,2135.80,1230.41,11995.12,2691.84,5746.45,1343.75,36315.02,N
12/23/2014,14:00,9737.04,1413.98,2112.27,1205.43,11840.85,2675.04,5729.89,1325.90,36040.40,N
12/23/2014,15:00,9675.72,1362.76,2150.08,1213.99,11639.68,2635.15,5746.55,1366.59,35790.53,N
12/23/2014,16:00,9650.83,1346.44,2195.96,1231.29,11598.23,2604.52,5837.03,1444.46,35908.77,N
12/23/2014,17:00,9645.32,1381.22,2227.81,1257.42,11773.45,2581.50,5874.85,1531.91,36273.47,N
12/23/2014,18:00,10137.79,1487.93,2232.33,1299.52,12629.97,2631.94,6303.74,1532.22,38255.45,N
12/23/2014,19:00,10639.48,1545.75,2244.54,1317.99,13337.64,2887.47,6830.76,1542.28,40345.90,N
12/23/2014,20:00,10607.80,1548.10,2219.94,1320.57,13344.81,2901.42,6901.51,1454.30,40298.45,N
12/23/2014,21:00,10560.26,1543.43,2208.72,1299.55,13323.55,2908.14,6857.83,1502.58,40204.06,N
12/23/2014,22:00,10364.45,1521.19,2202.30,1267.06,13095.71,2892.40,6768.61,1523.01,39634.71,N
12/23/2014,23:00,10003.30,1452.95,2178.57,1125.95,12655.71,2826.33,6495.34,1435.36,38173.51,N
12/23/2014,24:00,9440.14,1367.48,2154.52,1044.40,11951.33,2689.24,6126.30,1371.23,36144.64,N
