OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
08/17/2015,01:00,10922.56,2114.24,2150.06,851.36,13392.50,3400.10,6896.31,1376.64,41103.77,N
08/17/2015,02:00,10445.42,1872.00,2098.39,826.13,12636.16,3188.18,6381.10,1316.92,38764.30,N
08/17/2015,03:00,10169.66,1737.44,2060.46,777.17,12035.36,3059.20,6083.24,1307.63,37230.17,N
08/17/2015,04:00,10084.34,1623.16,2043.68,750.37,11703.44,2982.65,5903.67,1279.08,36370.39,N
08/17/2015,05:00,10226.90,1606.36,2037.66,758.51,11576.07,2965.66,5879.92,1229.08,36280.17,N
08/17/2015,06:00,10645.94,1690.54,2054.82,780.68,11897.40,3043.03,6086.80,1225.68,37424.88,N
08/17/2015,07:00,11199.45,1884.94,2100.77,811.62,12512.59,3235.16,6510.27,1298.60,39553.40,N
08/17/2015,08:00,11342.29,2018.76,2115.19,880.80,12692.16,3267.58,6623.75,1276.03,40216.57,N
08/17/2015,09:00,11982.69,2365.47,2129.17,902.67,13176.24,3466.13,6972.20,1358.04,42352.61,N
08/17/2015,10:00,12913.14,2682.90,2200.91,1030.97,14219.84,3803.19,7562.54,1376.32,45789.83,N
08/17/2015,11:00,14019.75,2941.50,2283.14,1118.88,15601.78,4159.77,8179.55,1471.44,49775.82,N
08/17/2015,12:00,15024.34,3335.59,2368.73,1223.96,16884.25,4470.95,8812.81,1628.86,53749.49,N
08/17/2015,13:00,15822.58,3625.76,2444.50,1318.17,18156.90,4701.01,9439.51,1679.64,57188.06,N
08/17/2015,14:00,16566.14,3501.14,2524.17,1405.96,19523.09,4900.13,10008.13,1782.09,60210.85,N
08/17/2015,15:00,17095.98,2888.23,2596.75,1472.59,20959.03,5043.81,10478.83,1844.08,62379.30,N
08/17/2015,16:00,17349.91,2923.97,2619.65,1509.87,21471.71,5149.24,10812.69,1882.58,63719.61,N
08/17/2015,17:00,17621.81,2924.16,2618.38,1499.43,21667.98,5160.89,11004.62,1903.79,64401.06,N
08/17/2015,18:00,17545.97,2864.93,2579.96,1487.26,21528.85,5028.42,10975.07,1874.19,63884.65,N
08/17/2015,19:00,16902.69,2804.94,2534.33,1472.79,21021.44,4762.64,10784.84,1814.25,62097.92,N
08/17/2015,20:00,16143.28,2659.10,2496.85,1403.52,20130.63,4480.38,10376.33,1760.11,59450.21,N
08/17/2015,21:00,15831.71,2582.01,2454.51,1320.75,19460.30,4351.41,10041.29,1746.13,57788.11,N
08/17/2015,22:00,15235.62,2471.82,2420.79,1208.39,18472.26,4262.07,9614.74,1726.29,55411.98,N
08/17/2015,23:00,14258.81,2223.32,2332.34,1118.54,16878.37,3990.79,8785.70,1667.67,51255.54,N
08/17/2015,24:00,13181.58,2062.25,2235.29,986.97,15232.90,3666.27,7963.70,1588.72,46917.68,N
