OperDay,HourEnding,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,TOTAL,DSTFlag
01/15/2014,01:00,7845.88,1296.77,1760.11,935.59,10706.43,2165.09,4827.00,1107.46,30644.34,N
01/15/2014,02:00,7709.67,1291.48,1760.73,940.22,10693.73,2120.11,4774.02,1109.26,30399.23,N
01/15/2014,03:00,7684.00,1301.07,1786.30,955.83,10949.63,2117.74,4808.14,1124.68,30727.38,N
01/15/2014,04:00,7786.84,1357.17,1809.88,962.75,11276.27,2184.56,4982.73,1171.23,31531.45,N
01/15/2014,05:00,8106.42,1440.58,1851.94,993.86,11856.33,2289.45,5312.37,1214.01,33064.96,N
01/15/2014,06:00,8888.54,1516.69,1891.09,1054.53,13114.21,2556.70,5998.75,1318.94,36339.46,N
01/15/2014,07:00,10033.98,1758.62,1983.97,1161.14,14887.24,3083.50,6946.90,1464.58,41319.93,N
01/15/2014,08:00,10332.95,1823.38,2045.30,1199.95,15608.52,3287.06,7274.77,1533.46,43105.39,N
01/15/2014,09:00,10155.02,1750.69,2001.27,1157.97,14864.42,3079.64,6916.10,1469.76,41394.85,N
01/15/2014,10:00,10017.49,1658.23,1954.50,1106.78,14060.63,2942.49,6509.47,1382.04,39631.63,N
01/15/2014,11:00,9854.48,1584.14,1909.11,1058.54,13351.38,2802.92,6151.86,1285.26,37997.68,N
01/15/2014,12:00,9735.22,1484.76,1861.63,1022.18,12709.70,2664.52,5871.62,1206.79,36556.42,N
01/15/2014,13:00,9662.48,1411.98,1813.83,983.76,12145.40,2531.35,5627.18,1160.90,35336.89,N
01/15/2014,14:00,9582.66,1371.73,1803.65,961.31,11704.81,2441.81,5451.45,1121.75,34439.17,N
01/15/2014,15:00,9456.95,1325.15,1785.80,929.92,11307.68,2406.38,5309.09,1100.00,33620.96,N
01/15/2014,16:00,9354.04,1312.44,1766.98,910.83,11006.84,2377.73,5236.31,1076.60,33041.77,N
01/15/2014,17:00,9318.08,1350.03,1763.26,916.72,11082.42,2383.27,5275.97,1082.07,33171.83,N
01/15/2014,18:00,9595.81,1465.06,1770.91,960.62,11718.38,2429.33,5507.08,1090.94,34538.12,N
01/15/2014,19:00,10254.54,1623.18,1846.11,1036.72,12915.97,2703.14,6197.65,1219.25,37796.57,N
01/15/2014,20:00,10404.03,1659.46,1892.98,1049.26,13128.13,2854.85,6394.78,1280.33,38663.83,N
01/15/2014,21:00,10382.41,1685.70,1896.93,1061.50,13166.15,2934.58,6429.71,1303.55,38860.53,N
01/15/2014,22:00,10134.70,1638.64,1887.49,1037.78,12884.48,2947.33,6308.61,1301.60,38140.63,N
01/15/2014,23:00,9648.24,1552.39,1839.45,983.41,12112.27,2841.58,5976.39,1246.88,36200.61,N
01/15/2014,24:00,9159.35,1466.65,1801.97,942.92,11332.46,2667.32,5614.13,1197.02,34181.82,N
